            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460677.809027778, A.D. 2025-Jan-02 07:25:00.0000,  2.488078771620306E+05, -2.497663251323284E+05, -1.354929268749476E+05,  7.639043876928325E-01,  6.254708243140997E-01,  3.385773538331263E-01,
2460677.812500000, A.D. 2025-Jan-02 07:30:00.0000,  2.490369645043061E+05, -2.495786009184105E+05, -1.353913084797117E+05,  7.633444673973799E-01,  6.260238724122309E-01,  3.388785803655271E-01,
2460677.815972222, A.D. 2025-Jan-02 07:35:00.0000,  2.492658837864375E+05, -2.493907108465402E+05, -1.352895997471656E+05,  7.627839867865774E-01,  6.265765439196893E-01,  3.391796025254392E-01,
2460677.819444444, A.D. 2025-Jan-02 07:40:00.0000,  2.494946348403789E+05, -2.492026550297634E+05, -1.351878007386586E+05,  7.622229461851597E-01,  6.271288383790867E-01,  3.394804200633121E-01,
2460677.822916667, A.D. 2025-Jan-02 07:45:00.0000,  2.497232174981821E+05, -2.490144335812633E+05, -1.350859115156147E+05,  7.616613459184075E-01,  6.276807553332471E-01,  3.397810327297110E-01,
2460677.826388889, A.D. 2025-Jan-02 07:50:00.0000,  2.499516315919960E+05, -2.488260466143597E+05, -1.349839321395328E+05,  7.610991863121472E-01,  6.282322943252073E-01,  3.400814402753158E-01,
2460677.829861111, A.D. 2025-Jan-02 07:55:00.0000,  2.501798769540680E+05, -2.486374942425100E+05, -1.348818626719865E+05,  7.605364676927520E-01,  6.287834548982171E-01,  3.403816424509226E-01,
2460677.833333333, A.D. 2025-Jan-02 08:00:00.0000,  2.504079534167431E+05, -2.484487765793083E+05, -1.347797031746242E+05,  7.599731903871393E-01,  6.293342365957396E-01,  3.406816390074434E-01,
2460677.836805556, A.D. 2025-Jan-02 08:05:00.0000,  2.506358608124644E+05, -2.482598937384858E+05, -1.346774537091689E+05,  7.594093547227725E-01,  6.298846389614527E-01,  3.409814296959066E-01,
2460677.840277778, A.D. 2025-Jan-02 08:10:00.0000,  2.508635989737737E+05, -2.480708458339103E+05, -1.345751143374183E+05,  7.588449610276601E-01,  6.304346615392489E-01,  3.412810142674571E-01,
2460677.843750000, A.D. 2025-Jan-02 08:15:00.0000,  2.510911677333108E+05, -2.478816329795866E+05, -1.344726851212450E+05,  7.582800096303555E-01,  6.309843038732360E-01,  3.415803924733568E-01,
2460677.847222222, A.D. 2025-Jan-02 08:20:00.0000,  2.513185669238146E+05, -2.476922552896563E+05, -1.343701661225958E+05,  7.577145008599565E-01,  6.315335655077378E-01,  3.418795640649850E-01,
2460677.850694444, A.D. 2025-Jan-02 08:25:00.0000,  2.515457963781224E+05, -2.475027128783974E+05, -1.342675574034923E+05,  7.571484350461058E-01,  6.320824459872944E-01,  3.421785287938385E-01,
2460677.854166667, A.D. 2025-Jan-02 08:30:00.0000,  2.517728559291709E+05, -2.473130058602249E+05, -1.341648590260306E+05,  7.565818125189904E-01,  6.326309448566633E-01,  3.424772864115317E-01,
2460677.857638889, A.D. 2025-Jan-02 08:35:00.0000,  2.519997454099956E+05, -2.471231343496899E+05, -1.340620710523813E+05,  7.560146336093410E-01,  6.331790616608196E-01,  3.427758366697976E-01,
2460677.861111111, A.D. 2025-Jan-02 08:40:00.0000,  2.522264646537314E+05, -2.469330984614804E+05, -1.339591935447895E+05,  7.554468986484323E-01,  6.337267959449563E-01,  3.430741793204874E-01,
2460677.864583333, A.D. 2025-Jan-02 08:45:00.0000,  2.524530134936127E+05, -2.467428983104205E+05, -1.338562265655746E+05,  7.548786079680827E-01,  6.342741472544851E-01,  3.433723141155713E-01,
2460677.868055556, A.D. 2025-Jan-02 08:50:00.0000,  2.526793917629735E+05, -2.465525340114706E+05, -1.337531701771305E+05,  7.543097619006544E-01,  6.348211151350375E-01,  3.436702408071384E-01,
2460677.871527778, A.D. 2025-Jan-02 08:55:00.0000,  2.529055992952477E+05, -2.463620056797277E+05, -1.336500244419254E+05,  7.537403607790520E-01,  6.353676991324644E-01,  3.439679591473971E-01,
2460677.875000000, A.D. 2025-Jan-02 09:00:00.0000,  2.531316359239689E+05, -2.461713134304248E+05, -1.335467894225019E+05,  7.531704049367238E-01,  6.359138987928371E-01,  3.442654688886759E-01,
2460677.878472222, A.D. 2025-Jan-02 09:05:00.0000,  2.533575014827710E+05, -2.459804573789311E+05, -1.334434651814769E+05,  7.525998947076608E-01,  6.364597136624481E-01,  3.445627697834229E-01,
2460677.881944444, A.D. 2025-Jan-02 09:10:00.0000,  2.535831958053882E+05, -2.457894376407518E+05, -1.333400517815413E+05,  7.520288304263962E-01,  6.370051432878115E-01,  3.448598615842068E-01,
2460677.885416667, A.D. 2025-Jan-02 09:15:00.0000,  2.538087187256551E+05, -2.455982543315282E+05, -1.332365492854605E+05,  7.514572124280058E-01,  6.375501872156634E-01,  3.451567440437170E-01,
2460677.888888889, A.D. 2025-Jan-02 09:20:00.0000,  2.540340700775069E+05, -2.454069075670374E+05, -1.331329577560739E+05,  7.508850410481077E-01,  6.380948449929624E-01,  3.454534169147632E-01,
2460677.892361111, A.D. 2025-Jan-02 09:25:00.0000,  2.542592496949795E+05, -2.452153974631928E+05, -1.330292772562952E+05,  7.503123166228617E-01,  6.386391161668904E-01,  3.457498799502771E-01,
2460677.895833333, A.D. 2025-Jan-02 09:30:00.0000,  2.544842574122098E+05, -2.450237241360429E+05, -1.329255078491119E+05,  7.497390394889692E-01,  6.391830002848532E-01,  3.460461329033114E-01,
2460677.899305556, A.D. 2025-Jan-02 09:35:00.0000,  2.547090930634357E+05, -2.448318877017726E+05, -1.328216495975861E+05,  7.491652099836736E-01,  6.397264968944808E-01,  3.463421755270410E-01,
2460677.902777778, A.D. 2025-Jan-02 09:40:00.0000,  2.549337564829966E+05, -2.446398882767023E+05, -1.327177025648534E+05,  7.485908284447588E-01,  6.402696055436281E-01,  3.466380075747628E-01,
2460677.906250000, A.D. 2025-Jan-02 09:45:00.0000,  2.551582475053330E+05, -2.444477259772877E+05, -1.326136668141235E+05,  7.480158952105503E-01,  6.408123257803756E-01,  3.469336287998959E-01,
2460677.909722222, A.D. 2025-Jan-02 09:50:00.0000,  2.553825659649873E+05, -2.442554009201205E+05, -1.325095424086803E+05,  7.474404106199144E-01,  6.413546571530296E-01,  3.472290389559826E-01,
2460677.913194444, A.D. 2025-Jan-02 09:55:00.0000,  2.556067116966033E+05, -2.440629132219275E+05, -1.324053294118815E+05,  7.468643750122573E-01,  6.418965992101229E-01,  3.475242377966878E-01,
2460677.916666667, A.D. 2025-Jan-02 10:00:00.0000,  2.558306845349269E+05, -2.438702629995711E+05, -1.323010278871585E+05,  7.462877887275267E-01,  6.424381515004157E-01,  3.478192250758002E-01,
2460677.920138889, A.D. 2025-Jan-02 10:05:00.0000,  2.560544843148061E+05, -2.436774503700490E+05, -1.321966378980167E+05,  7.457106521062093E-01,  6.429793135728957E-01,  3.481140005472319E-01,
2460677.923611111, A.D. 2025-Jan-02 10:10:00.0000,  2.562781108711911E+05, -2.434844754504942E+05, -1.320921595080355E+05,  7.451329654893324E-01,  6.435200849767788E-01,  3.484085639650190E-01,
2460677.927083333, A.D. 2025-Jan-02 10:15:00.0000,  2.565015640391343E+05, -2.432913383581749E+05, -1.319875927808677E+05,  7.445547292184629E-01,  6.440604652615098E-01,  3.487029150833217E-01,
2460677.930555556, A.D. 2025-Jan-02 10:20:00.0000,  2.567248436537910E+05, -2.430980392104942E+05, -1.318829377802400E+05,  7.439759436357070E-01,  6.446004539767629E-01,  3.489970536564251E-01,
2460677.934027778, A.D. 2025-Jan-02 10:25:00.0000,  2.569479495504188E+05, -2.429045781249907E+05, -1.317781945699529E+05,  7.433966090837099E-01,  6.451400506724420E-01,  3.492909794387391E-01,
2460677.937500000, A.D. 2025-Jan-02 10:30:00.0000,  2.571708815643786E+05, -2.427109552193377E+05, -1.316733632138804E+05,  7.428167259056562E-01,  6.456792548986811E-01,  3.495846921847985E-01,
2460677.940972222, A.D. 2025-Jan-02 10:35:00.0000,  2.573936395311340E+05, -2.425171706113434E+05, -1.315684437759702E+05,  7.422362944452693E-01,  6.462180662058462E-01,  3.498781916492640E-01,
2460677.944444444, A.D. 2025-Jan-02 10:40:00.0000,  2.576162232862519E+05, -2.423232244189511E+05, -1.314634363202435E+05,  7.416553150468107E-01,  6.467564841445341E-01,  3.501714775869216E-01,
2460677.947916667, A.D. 2025-Jan-02 10:45:00.0000,  2.578386326654027E+05, -2.421291167602385E+05, -1.313583409107952E+05,  7.410737880550802E-01,  6.472945082655737E-01,  3.504645497526838E-01,
2460677.951388889, A.D. 2025-Jan-02 10:50:00.0000,  2.580608675043602E+05, -2.419348477534184E+05, -1.312531576117936E+05,  7.404917138154165E-01,  6.478321381200269E-01,  3.507574079015892E-01,
2460677.954861111, A.D. 2025-Jan-02 10:55:00.0000,  2.582829276390018E+05, -2.417404175168380E+05, -1.311478864874804E+05,  7.399090926736948E-01,  6.483693732591889E-01,  3.510500517888034E-01,
2460677.958333333, A.D. 2025-Jan-02 11:00:00.0000,  2.585048129053088E+05, -2.415458261689793E+05, -1.310425276021709E+05,  7.393259249763290E-01,  6.489062132345882E-01,  3.513424811696185E-01,
2460677.961805556, A.D. 2025-Jan-02 11:05:00.0000,  2.587265231393667E+05, -2.413510738284585E+05, -1.309370810202538E+05,  7.387422110702697E-01,  6.494426575979879E-01,  3.516346957994543E-01,
2460677.965277778, A.D. 2025-Jan-02 11:10:00.0000,  2.589480581773649E+05, -2.411561606140264E+05, -1.308315468061908E+05,  7.381579513030050E-01,  6.499787059013860E-01,  3.519266954338583E-01,
2460677.968750000, A.D. 2025-Jan-02 11:15:00.0000,  2.591694178555972E+05, -2.409610866445684E+05, -1.307259250245174E+05,  7.375731460225595E-01,  6.505143576970157E-01,  3.522184798285055E-01,
2460677.972222222, A.D. 2025-Jan-02 11:20:00.0000,  2.593906020104620E+05, -2.407658520391038E+05, -1.306202157398421E+05,  7.369877955774948E-01,  6.510496125373467E-01,  3.525100487391990E-01,
2460677.975694444, A.D. 2025-Jan-02 11:25:00.0000,  2.596116104784622E+05, -2.405704569167863E+05, -1.305144190168467E+05,  7.364019003169087E-01,  6.515844699750849E-01,  3.528014019218710E-01,
2460677.979166667, A.D. 2025-Jan-02 11:30:00.0000,  2.598324430962055E+05, -2.403749013969037E+05, -1.304085349202862E+05,  7.358154605904353E-01,  6.521189295631730E-01,  3.530925391325822E-01,
2460677.982638889, A.D. 2025-Jan-02 11:35:00.0000,  2.600530997004048E+05, -2.401791855988780E+05, -1.303025635149887E+05,  7.352284767482442E-01,  6.526529908547918E-01,  3.533834601275220E-01,
2460677.986111111, A.D. 2025-Jan-02 11:40:00.0000,  2.602735801278779E+05, -2.399833096422651E+05, -1.301965048658556E+05,  7.346409491410412E-01,  6.531866534033601E-01,  3.536741646630098E-01,
2460677.989583333, A.D. 2025-Jan-02 11:45:00.0000,  2.604938842155481E+05, -2.397872736467549E+05, -1.300903590378612E+05,  7.340528781200673E-01,  6.537199167625356E-01,  3.539646524954944E-01,
2460677.993055556, A.D. 2025-Jan-02 11:50:00.0000,  2.607140118004438E+05, -2.395910777321711E+05, -1.299841260960530E+05,  7.334642640370985E-01,  6.542527804862149E-01,  3.542549233815545E-01,
2460677.996527778, A.D. 2025-Jan-02 11:55:00.0000,  2.609339627196994E+05, -2.393947220184713E+05, -1.298778061055513E+05,  7.328751072444459E-01,  6.547852441285350E-01,  3.545449770778994E-01,
2460678.000000000, A.D. 2025-Jan-02 12:00:00.0000,  2.611537368105548E+05, -2.391982066257467E+05, -1.297713991315495E+05,  7.322854080949556E-01,  6.553173072438727E-01,  3.548348133413688E-01,
2460678.003472222, A.D. 2025-Jan-02 12:05:00.0000,  2.613733339103560E+05, -2.390015316742223E+05, -1.296649052393140E+05,  7.316951669420075E-01,  6.558489693868462E-01,  3.551244319289333E-01,
2460678.006944444, A.D. 2025-Jan-02 12:10:00.0000,  2.615927538565550E+05, -2.388046972842564E+05, -1.295583244941841E+05,  7.311043841395161E-01,  6.563802301123148E-01,  3.554138325976947E-01,
2460678.010416667, A.D. 2025-Jan-02 12:15:00.0000,  2.618119964867102E+05, -2.386077035763411E+05, -1.294516569615716E+05,  7.305130600419297E-01,  6.569110889753804E-01,  3.557030151048864E-01,
2460678.013888889, A.D. 2025-Jan-02 12:20:00.0000,  2.620310616384862E+05, -2.384105506711018E+05, -1.293449027069615E+05,  7.299211950042306E-01,  6.574415455313867E-01,  3.559919792078735E-01,
2460678.017361111, A.D. 2025-Jan-02 12:25:00.0000,  2.622499491496542E+05, -2.382132386892974E+05, -1.292380617959115E+05,  7.293287893819342E-01,  6.579715993359212E-01,  3.562807246641531E-01,
2460678.020833333, A.D. 2025-Jan-02 12:30:00.0000,  2.624686588580925E+05, -2.380157677518199E+05, -1.291311342940519E+05,  7.287358435310892E-01,  6.585012499448148E-01,  3.565692512313549E-01,
2460678.024305556, A.D. 2025-Jan-02 12:35:00.0000,  2.626871906017857E+05, -2.378181379796945E+05, -1.290241202670858E+05,  7.281423578082773E-01,  6.590304969141425E-01,  3.568575586672413E-01,
2460678.027777778, A.D. 2025-Jan-02 12:40:00.0000,  2.629055442188259E+05, -2.376203494940797E+05, -1.289170197807889E+05,  7.275483325706127E-01,  6.595593398002247E-01,  3.571456467297073E-01,
2460678.031250000, A.D. 2025-Jan-02 12:45:00.0000,  2.631237195474124E+05, -2.374224024162670E+05, -1.288098329010096E+05,  7.269537681757424E-01,  6.600877781596263E-01,  3.574335151767818E-01,
2460678.034722222, A.D. 2025-Jan-02 12:50:00.0000,  2.633417164258515E+05, -2.372242968676809E+05, -1.287025596936686E+05,  7.263586649818452E-01,  6.606158115491584E-01,  3.577211637666268E-01,
2460678.038194444, A.D. 2025-Jan-02 12:55:00.0000,  2.635595346925575E+05, -2.370260329698788E+05, -1.285952002247595E+05,  7.257630233476321E-01,  6.611434395258788E-01,  3.580085922575382E-01,
2460678.041666667, A.D. 2025-Jan-02 13:00:00.0000,  2.637771741860519E+05, -2.368276108445509E+05, -1.284877545603481E+05,  7.251668436323455E-01,  6.616706616470918E-01,  3.582958004079465E-01,
2460678.045138889, A.D. 2025-Jan-02 13:05:00.0000,  2.639946347449647E+05, -2.366290306135203E+05, -1.283802227665729E+05,  7.245701261957596E-01,  6.621974774703494E-01,  3.585827879764163E-01,
2460678.048611111, A.D. 2025-Jan-02 13:10:00.0000,  2.642119162080333E+05, -2.364302923987427E+05, -1.282726049096446E+05,  7.239728713981793E-01,  6.627238865534518E-01,  3.588695547216470E-01,
2460678.052083333, A.D. 2025-Jan-02 13:15:00.0000,  2.644290184141036E+05, -2.362313963223065E+05, -1.281649010558463E+05,  7.233750796004408E-01,  6.632498884544479E-01,  3.591561004024734E-01,
2460678.055555556, A.D. 2025-Jan-02 13:20:00.0000,  2.646459412021297E+05, -2.360323425064324E+05, -1.280571112715336E+05,  7.227767511639107E-01,  6.637754827316349E-01,  3.594424247778651E-01,
2460678.059027778, A.D. 2025-Jan-02 13:25:00.0000,  2.648626844111743E+05, -2.358331310734740E+05, -1.279492356231343E+05,  7.221778864504861E-01,  6.643006689435608E-01,  3.597285276069280E-01,
2460678.062500000, A.D. 2025-Jan-02 13:30:00.0000,  2.650792478804085E+05, -2.356337621459170E+05, -1.278412741771482E+05,  7.215784858225941E-01,  6.648254466490231E-01,  3.600144086489034E-01,
2460678.065972222, A.D. 2025-Jan-02 13:35:00.0000,  2.652956314491127E+05, -2.354342358463794E+05, -1.277332270001477E+05,  7.209785496431917E-01,  6.653498154070704E-01,  3.603000676631695E-01,
2460678.069444444, A.D. 2025-Jan-02 13:40:00.0000,  2.655118349566757E+05, -2.352345522976115E+05, -1.276250941587771E+05,  7.203780782757656E-01,  6.658737747770026E-01,  3.605855044092403E-01,
2460678.072916667, A.D. 2025-Jan-02 13:45:00.0000,  2.657278582425957E+05, -2.350347116224960E+05, -1.275168757197530E+05,  7.197770720843316E-01,  6.663973243183711E-01,  3.608707186467674E-01,
2460678.076388889, A.D. 2025-Jan-02 13:50:00.0000,  2.659437011464803E+05, -2.348347139440474E+05, -1.274085717498639E+05,  7.191755314334349E-01,  6.669204635909802E-01,  3.611557101355389E-01,
2460678.079861111, A.D. 2025-Jan-02 13:55:00.0000,  2.661593635080463E+05, -2.346345593854123E+05, -1.273001823159706E+05,  7.185734566881492E-01,  6.674431921548871E-01,  3.614404786354808E-01,
2460678.083333333, A.D. 2025-Jan-02 14:00:00.0000,  2.663748451671203E+05, -2.344342480698693E+05, -1.271917074850055E+05,  7.179708482140768E-01,  6.679655095704018E-01,  3.617250239066567E-01,
2460678.086805556, A.D. 2025-Jan-02 14:05:00.0000,  2.665901459636385E+05, -2.342337801208288E+05, -1.270831473239734E+05,  7.173677063773483E-01,  6.684874153980893E-01,  3.620093457092682E-01,
2460678.090277778, A.D. 2025-Jan-02 14:10:00.0000,  2.668052657376471E+05, -2.340331556618332E+05, -1.269745018999508E+05,  7.167640315446224E-01,  6.690089091987687E-01,  3.622934438036552E-01,
2460678.093750000, A.D. 2025-Jan-02 14:15:00.0000,  2.670202043293024E+05, -2.338323748165562E+05, -1.268657712800860E+05,  7.161598240830854E-01,  6.695299905335140E-01,  3.625773179502964E-01,
2460678.097222222, A.D. 2025-Jan-02 14:20:00.0000,  2.672349615788709E+05, -2.336314377088035E+05, -1.267569555315993E+05,  7.155550843604510E-01,  6.700506589636551E-01,  3.628609679098092E-01,
2460678.100694444, A.D. 2025-Jan-02 14:25:00.0000,  2.674495373267294E+05, -2.334303444625123E+05, -1.266480547217828E+05,  7.149498127449602E-01,  6.705709140507783E-01,  3.631443934429506E-01,
2460678.104166667, A.D. 2025-Jan-02 14:30:00.0000,  2.676639314133654E+05, -2.332290952017511E+05, -1.265390689180001E+05,  7.143440096053810E-01,  6.710907553567261E-01,  3.634275943106166E-01,
2460678.107638889, A.D. 2025-Jan-02 14:35:00.0000,  2.678781436793772E+05, -2.330276900507202E+05, -1.264299981876868E+05,  7.137376753110078E-01,  6.716101824435992E-01,  3.637105702738432E-01,
2460678.111111111, A.D. 2025-Jan-02 14:40:00.0000,  2.680921739654735E+05, -2.328261291337507E+05, -1.263208425983501E+05,  7.131308102316616E-01,  6.721291948737547E-01,  3.639933210938068E-01,
2460678.114583333, A.D. 2025-Jan-02 14:45:00.0000,  2.683060221124747E+05, -2.326244125753053E+05, -1.262116022175688E+05,  7.125234147376894E-01,  6.726477922098093E-01,  3.642758465318238E-01,
2460678.118055556, A.D. 2025-Jan-02 14:50:00.0000,  2.685196879613118E+05, -2.324225404999779E+05, -1.261022771129931E+05,  7.119154891999642E-01,  6.731659740146382E-01,  3.645581463493516E-01,
2460678.121527778, A.D. 2025-Jan-02 14:55:00.0000,  2.687331713530274E+05, -2.322205130324934E+05, -1.259928673523450E+05,  7.113070339898840E-01,  6.736837398513756E-01,  3.648402203079882E-01,
2460678.125000000, A.D. 2025-Jan-02 15:00:00.0000,  2.689464721287756E+05, -2.320183302977076E+05, -1.258833730034180E+05,  7.106980494793731E-01,  6.742010892834166E-01,  3.651220681694734E-01,
2460678.128472222, A.D. 2025-Jan-02 15:05:00.0000,  2.691595901298223E+05, -2.318159924206074E+05, -1.257737941340769E+05,  7.100885360408795E-01,  6.747180218744158E-01,  3.654036896956881E-01,
2460678.131944444, A.D. 2025-Jan-02 15:10:00.0000,  2.693725251975447E+05, -2.316134995263106E+05, -1.256641308122579E+05,  7.094784940473771E-01,  6.752345371882892E-01,  3.656850846486553E-01,
2460678.135416667, A.D. 2025-Jan-02 15:15:00.0000,  2.695852771734325E+05, -2.314108517400657E+05, -1.255543831059688E+05,  7.088679238723634E-01,  6.757506347892149E-01,  3.659662527905402E-01,
2460678.138888889, A.D. 2025-Jan-02 15:20:00.0000,  2.697978458990873E+05, -2.312080491872519E+05, -1.254445510832885E+05,  7.082568258898607E-01,  6.762663142416324E-01,  3.662471938836502E-01,
2460678.142361111, A.D. 2025-Jan-02 15:25:00.0000,  2.700102312162231E+05, -2.310050919933791E+05, -1.253346348123672E+05,  7.076452004744147E-01,  6.767815751102444E-01,  3.665279076904358E-01,
2460678.145833333, A.D. 2025-Jan-02 15:30:00.0000,  2.702224329666662E+05, -2.308019802840877E+05, -1.252246343614266E+05,  7.070330480010949E-01,  6.772964169600160E-01,  3.668083939734901E-01,
2460678.149305556, A.D. 2025-Jan-02 15:35:00.0000,  2.704344509923555E+05, -2.305987141851484E+05, -1.251145497987592E+05,  7.064203688454942E-01,  6.778108393561773E-01,  3.670886524955499E-01,
2460678.152777778, A.D. 2025-Jan-02 15:40:00.0000,  2.706462851353429E+05, -2.303952938224628E+05, -1.250043811927291E+05,  7.058071633837284E-01,  6.783248418642210E-01,  3.673686830194957E-01,
2460678.156250000, A.D. 2025-Jan-02 15:45:00.0000,  2.708579352377928E+05, -2.301917193220622E+05, -1.248941286117711E+05,  7.051934319924361E-01,  6.788384240499064E-01,  3.676484853083512E-01,
2460678.159722222, A.D. 2025-Jan-02 15:50:00.0000,  2.710694011419831E+05, -2.299879908101085E+05, -1.247837921243912E+05,  7.045791750487784E-01,  6.793515854792567E-01,  3.679280591252853E-01,
2460678.163194444, A.D. 2025-Jan-02 15:55:00.0000,  2.712806826903046E+05, -2.297841084128936E+05, -1.246733717991667E+05,  7.039643929304386E-01,  6.798643257185615E-01,  3.682074042336106E-01,
2460678.166666667, A.D. 2025-Jan-02 16:00:00.0000,  2.714917797252617E+05, -2.295800722568397E+05, -1.245628677047456E+05,  7.033490860156218E-01,  6.803766443343771E-01,  3.684865203967851E-01,
2460678.170138889, A.D. 2025-Jan-02 16:05:00.0000,  2.717026920894723E+05, -2.293758824684987E+05, -1.244522799098468E+05,  7.027332546830548E-01,  6.808885408935260E-01,  3.687654073784112E-01,
2460678.173611111, A.D. 2025-Jan-02 16:10:00.0000,  2.719134196256677E+05, -2.291715391745525E+05, -1.243416084832603E+05,  7.021168993119856E-01,  6.814000149630991E-01,  3.690440649422372E-01,
2460678.177083333, A.D. 2025-Jan-02 16:15:00.0000,  2.721239621766935E+05, -2.289670425018130E+05, -1.242308534938469E+05,  7.015000202821837E-01,  6.819110661104545E-01,  3.693224928521570E-01,
2460678.180555556, A.D. 2025-Jan-02 16:20:00.0000,  2.723343195855092E+05, -2.287623925772217E+05, -1.241200150105380E+05,  7.008826179739386E-01,  6.824216939032189E-01,  3.696006908722101E-01,
2460678.184027778, A.D. 2025-Jan-02 16:25:00.0000,  2.725444916951881E+05, -2.285575895278497E+05, -1.240090931023361E+05,  7.002646927680610E-01,  6.829318979092889E-01,  3.698786587665827E-01,
2460678.187500000, A.D. 2025-Jan-02 16:30:00.0000,  2.727544783489184E+05, -2.283526334808980E+05, -1.238980878383142E+05,  6.996462450458814E-01,  6.834416776968293E-01,  3.701563962996073E-01,
2460678.190972222, A.D. 2025-Jan-02 16:35:00.0000,  2.729642793900022E+05, -2.281475245636967E+05, -1.237869992876160E+05,  6.990272751892498E-01,  6.839510328342765E-01,  3.704339032357632E-01,
2460678.194444444, A.D. 2025-Jan-02 16:40:00.0000,  2.731738946618567E+05, -2.279422629037056E+05, -1.236758275194560E+05,  6.984077835805367E-01,  6.844599628903363E-01,  3.707111793396767E-01,
2460678.197916667, A.D. 2025-Jan-02 16:45:00.0000,  2.733833240080136E+05, -2.277368486285137E+05, -1.235645726031190E+05,  6.977877706026312E-01,  6.849684674339865E-01,  3.709882243761220E-01,
2460678.201388889, A.D. 2025-Jan-02 16:50:00.0000,  2.735925672721197E+05, -2.275312818658395E+05, -1.234532346079605E+05,  6.971672366389415E-01,  6.854765460344764E-01,  3.712650381100203E-01,
2460678.204861111, A.D. 2025-Jan-02 16:55:00.0000,  2.738016242979368E+05, -2.273255627435304E+05, -1.233418136034067E+05,  6.965461820733948E-01,  6.859841982613276E-01,  3.715416203064412E-01,
2460678.208333333, A.D. 2025-Jan-02 17:00:00.0000,  2.740104949293420E+05, -2.271196913895631E+05, -1.232303096589539E+05,  6.959246072904365E-01,  6.864914236843339E-01,  3.718179707306026E-01,
2460678.211805556, A.D. 2025-Jan-02 17:05:00.0000,  2.742191790103278E+05, -2.269136679320432E+05, -1.231187228441690E+05,  6.953025126750300E-01,  6.869982218735633E-01,  3.720940891478707E-01,
2460678.215277778, A.D. 2025-Jan-02 17:10:00.0000,  2.744276763850023E+05, -2.267074924992053E+05, -1.230070532286893E+05,  6.946798986126566E-01,  6.875045923993572E-01,  3.723699753237609E-01,
2460678.218750000, A.D. 2025-Jan-02 17:15:00.0000,  2.746359868975893E+05, -2.265011652194129E+05, -1.228953008822223E+05,  6.940567654893155E-01,  6.880105348323313E-01,  3.726456290239372E-01,
2460678.222222222, A.D. 2025-Jan-02 17:20:00.0000,  2.748441103924285E+05, -2.262946862211581E+05, -1.227834658745460E+05,  6.934331136915225E-01,  6.885160487433761E-01,  3.729210500142136E-01,
2460678.225694444, A.D. 2025-Jan-02 17:25:00.0000,  2.750520467139755E+05, -2.260880556330619E+05, -1.226715482755082E+05,  6.928089436063108E-01,  6.890211337036580E-01,  3.731962380605534E-01,
2460678.229166667, A.D. 2025-Jan-02 17:30:00.0000,  2.752597957068023E+05, -2.258812735838738E+05, -1.225595481550274E+05,  6.921842556212299E-01,  6.895257892846188E-01,  3.734711929290701E-01,
2460678.232638889, A.D. 2025-Jan-02 17:35:00.0000,  2.754673572155971E+05, -2.256743402024719E+05, -1.224474655830920E+05,  6.915590501243458E-01,  6.900300150579772E-01,  3.737459143860275E-01,
2460678.236111111, A.D. 2025-Jan-02 17:40:00.0000,  2.756747310851645E+05, -2.254672556178626E+05, -1.223353006297603E+05,  6.909333275042406E-01,  6.905338105957285E-01,  3.740204021978397E-01,
2460678.239583333, A.D. 2025-Jan-02 17:45:00.0000,  2.758819171604262E+05, -2.252600199591808E+05, -1.222230533651611E+05,  6.903070881500118E-01,  6.910371754701458E-01,  3.742946561310720E-01,
2460678.243055556, A.D. 2025-Jan-02 17:50:00.0000,  2.760889152864201E+05, -2.250526333556896E+05, -1.221107238594928E+05,  6.896803324512729E-01,  6.915401092537803E-01,  3.745686759524409E-01,
2460678.246527778, A.D. 2025-Jan-02 17:55:00.0000,  2.762957253083015E+05, -2.248450959367803E+05, -1.219983121830241E+05,  6.890530607981518E-01,  6.920426115194616E-01,  3.748424614288138E-01,
2460678.250000000, A.D. 2025-Jan-02 18:00:00.0000,  2.765023470713426E+05, -2.246374078319724E+05, -1.218858184060934E+05,  6.884252735812917E-01,  6.925446818402984E-01,  3.751160123272102E-01,
2460678.253472222, A.D. 2025-Jan-02 18:05:00.0000,  2.767087804209330E+05, -2.244295691709133E+05, -1.217732425991089E+05,  6.877969711918500E-01,  6.930463197896790E-01,  3.753893284148018E-01,
2460678.256944444, A.D. 2025-Jan-02 18:10:00.0000,  2.769150252025796E+05, -2.242215800833784E+05, -1.216605848325488E+05,  6.871681540214987E-01,  6.935475249412721E-01,  3.756624094589122E-01,
2460678.260416667, A.D. 2025-Jan-02 18:15:00.0000,  2.771210812619070E+05, -2.240134406992709E+05, -1.215478451769611E+05,  6.865388224624233E-01,  6.940482968690271E-01,  3.759352552270175E-01,
2460678.263888889, A.D. 2025-Jan-02 18:20:00.0000,  2.773269484446575E+05, -2.238051511486219E+05, -1.214350237029635E+05,  6.859089769073228E-01,  6.945486351471740E-01,  3.762078654867475E-01,
2460678.267361111, A.D. 2025-Jan-02 18:25:00.0000,  2.775326265966911E+05, -2.235967115615901E+05, -1.213221204812431E+05,  6.852786177494100E-01,  6.950485393502254E-01,  3.764802400058839E-01,
