lane,word,q
727,64,0
728,36700160,0
729,339869716,1
730,2484080906,0
731,2138144,1
732,2147487808,1
733,0,1
734,0,0
735,69632,0
736,581174016,0
737,0,1
738,671088640,0
739,1150287880,1
740,2099200,1
741,3155456,1
742,169904160,0
743,0,0
744,407371840,0
745,5406720,1
746,301017104,0
747,0,1
748,71304192,1
749,1077936160,1
750,139141184,0
751,1260421122,0
752,2,0
753,1536,1
754,1124082224,0
755,2149581568,1
756,17307893,1
757,0,1
758,0,0
759,536875018,0
760,2147885056,0
761,553656388,1
762,2148008660,0
763,1311744,1
764,536944640,1
765,134348928,1
766,402653184,0
767,35651584,0
768,4202496,0
769,159388692,1
770,40378368,0
771,136863778,1
772,2181169664,1
773,1114112,1
774,20972032,0
775,134742017,0
776,0,0
777,0,1
778,302055808,0
779,0,1
780,33554440,1
781,0,1
782,301989952,0
783,163968,0
784,256,0
785,268566548,1
786,10518530,0
787,274366472,1
788,0,1
789,1611802640,1
790,335544320,0
791,262144,0
792,1091112960,0
793,0,1
794,2685485088,0
795,0,1
796,401410,1
797,0,1
798,0,0
799,2167406592,0
800,0,0
801,554700816,1
802,2227175440,0
803,213288,1
804,4098,1
805,117587984,1
806,640,0
807,0,0
808,268542208,0
809,673186316,1
810,209715744,0
811,262657,1
812,269746176,1
813,33558534,1
814,135791636,0
815,67239945,0
816,75563016,0
817,10018816,1
818,0,0
819,8404994,1
820,872415313,1
821,0,1
822,2097160,0
823,1091059716,0
824,553681152,0
825,16910340,1
826,8912901,0
827,526352,1
828,65536,1
829,277348611,1
830,1342193664,0
831,573440,0
832,67371009,0
833,0,1
834,542113800,0
835,134611393,1
836,0,1
837,0,1
838,276825105,0
839,273162752,0
840,0,0
841,1233657856,1
842,33562624,0
843,1074791424,1
844,24576,1
845,0,1
846,0,0
847,0,0
848,605159587,0
849,28840224,1
850,0,0
851,8388872,1
852,138412040,1
853,4211286,1
854,0,0
855,270548994,0
856,640,0
857,16448,1
858,266368,0
859,1,1
860,0,1
861,0,1
862,140,0
863,8705,0
864,1073750018,0
865,872464392,1
866,1073791488,0
867,274726917,1
868,1208090624,1
869,362504,1
870,1344514,0
871,1076102144,0
872,2162738,0
873,1140865025,1
874,420478976,0
875,0,1
876,35654180,1
877,0,1
878,0,0
879,92536896,0
880,0,0
881,131392,1
882,1075838977,0
883,1048592,1
884,0,1
885,0,1
886,3223994402,0
887,0,0
888,1073774664,0
889,0,1
890,0,0
891,2764578816,1
892,134227970,1
893,131074,1
894,2184192,0
895,131330,0
896,2656256,0
897,2151694340,1
898,0,0
899,100794384,1
900,67125265,1
901,67109124,1
902,35840,0
903,940606464,0
904,537149440,0
905,1050624,1
906,0,0
907,34078720,1
908,33554432,1
909,0,1
910,41233,0
911,167772160,0
912,32768,0
913,268697736,1
914,50331656,0
915,35663893,1
916,41944064,1
917,4210754,1
918,302022662,0
919,102761856,0
920,0,0
921,134348820,1
922,294668412,0
923,536969221,1
924,8650754,1
925,805830657,1
926,1917477,0
927,807405568,0
928,0,0
929,536937092,1
930,0,0
931,0,1
932,537003590,1
933,612378624,1
934,536870912,0
935,33554432,0
936,0,0
937,150995072,1
938,0,0
939,2185242625,1
940,740429056,1
941,2181038416,1
942,335544320,0
943,0,0
944,2147647488,0
945,2157511712,1
946,4194304,0
947,266401,1
948,0,1
949,301989890,1
950,1078231045,0
951,0,0
952,1049089,0
953,0,1
954,1098907776,0
955,806354962,1
956,25167624,1
957,2147551232,1
958,0,0
959,1024,0
960,2147622954,0
961,538624129,1
962,17043457,0
963,543178804,1
964,4136,1
965,8404992,1
966,0,0
967,0,0
968,8388626,0
969,1073873420,1
970,570427396,0
971,2097281,1
972,55050242,1
973,2148597760,1
974,2148009633,0
975,2225348610,0
976,262144,0
977,558366721,1
978,18087952,0
979,2348810252,1
980,8192,1
981,142643201,1
982,67657794,0
983,0,0
984,262176,0
985,2550300672,1
986,1677721638,0
987,0,1
988,134217856,1
989,672141320,1
990,1140850757,0
991,0,0
992,25166372,0
993,0,1
994,1082195968,0
995,167772212,1
996,1494220800,1
997,2688549376,1
998,4229266,0
999,72376352,0
1000,130,0
1001,589868,1
1002,1090519136,0
1003,0,1
1004,0,1
1005,0,1
1006,41985026,0
1007,134,0
1008,204944,0
1009,2148581568,1
1010,1078624272,0
1011,436229,1
1012,546579008,1
1013,1107296269,1
1014,18875904,0
1015,8388612,0
1016,0,0
1017,536936448,1
1018,22086208,0
1019,0,1
1020,67244040,1
1021,0,1
1022,17301536,0
1023,273154056,0
1024,0,0
1025,8,1
1026,0,0
1027,272631810,1
1028,2147500288,1
1029,0,1
1030,100,0
1031,4,0
1032,0,0
1033,268443840,1
1034,2097152,0
1035,1507332,1
1036,75497472,1
1037,603981122,1
1038,285212705,0
1039,0,0
1040,6291712,0
1041,8390664,1
1042,34079296,0
1043,2147485824,1
1044,142872576,1
1045,0,1
1046,2147614786,0
1047,0,0
1048,196608,0
