epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
43,1400000043,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920085.6249232655,343278.75357062893,5002826.558141266,75000.859999999957,0.60922606548066649,0.41746377668076234,1.6825051469261545,0.95750013203596129,3.0416867916573809e-09,1.0972326599832839e-16,4.9670537312825518e-09
44,1400000044,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920084.779245364,343280.18531315675,5002826.9389742222,75000.879999998462,0.60936165722632918,0.41740867657598757,1.682424655285264,0.95750013203596041,2.4046645476218417e-09,6.7288074834877971e-17,4.9670537312825518e-09
45,1400000045,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920083.9568934217,343281.61909644201,5002827.3497770857,75000.899999996094,0.60950854585226677,0.41734951380046287,1.6823369294348549,0.95750013203596307,2.6341780319308772e-09,8.0520120679390039e-17,4.9670537312825518e-09
46,1400000046,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920083.1585030095,343283.05497608794,5002827.7913664617,75000.919999999969,0.60966669700332099,0.41728640740722889,1.6822418846770297,0.95750013203595996,1.5208433958286904e-09,2.9203145318938355e-17,4.9670537312825518e-09
47,1400000047,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920082.3844702542,343284.49298675387,5002828.2642513094,75000.939999999217,0.60983605523131124,0.41721948565865391,1.6821394481976162,0.95750013203596041,4.3015947132529745e-09,2.1074600870163519e-16,9.9341074625651036e-09
48,1400000048,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920081.6349479356,343285.93314180314,5002828.7686279155,75000.960000006264,0.61001654070728539,0.41714888599998207,1.6820295623803132,0.95750013203596041,1.862645149230957e-09,3.808492951593961e-17,4.9670537312825518e-09
49,1400000049,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920080.9098439016,343287.3754331767,5002829.3043778911,75000.979999997027,0.61020804595950118,0.41707475501418112,1.6819121881139003,0.95750013203596174,2.1507973566264873e-09,3.8266190417919223e-17,4.9670537312825518e-09
50,1400000050,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920080.2088220622,343288.81983146584,5002829.8710694145,75001.000000004555,0.61041043268048734,0.41699724835522745,1.681787308051867,0.95750013203595996,1.5208433958286904e-09,1.3413306746491688e-17,2.9802322387695314e-09
51,1400000051,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920079.5313056703,343290.26628621889,5002830.4679614501,75001.019999998491,0.61062352864641745,0.41691653065697182,1.6816549297841921,0.95750013203595974,2.4046645476218417e-09,6.7288074834877983e-17,4.9670537312825518e-09
52,1400000052,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920078.8764831326,343291.71472643141,5002831.0940112574,75001.039999999513,0.61084712479133985,0.41683277541477703,1.6815150888814658,0.95750013203596085,3.2261960349397309e-09,9.8464949975372179e-17,4.9670537312825518e-09
53,1400000053,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920078.2433161074,343293.16506124852,5002831.7478847317,75001.059999994628,0.61108097247774729,0.41674616483721033,1.6813678517726247,0.95750013203596085,2.4046645476218417e-09,8.7428175054835465e-17,4.9670537312825518e-09
54,1400000054,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920077.6305498839,343294.61718090845,5002832.4279697845,75001.079999994065,0.61132478100335352,0.41665688966519443,1.6812133184190334,0.95750013203596041,2.8452374630643926e-09,7.3612066303944626e-17,5.9604644775390628e-09
55,1400000055,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920077.0367259034,343296.07095779676,5002833.1323924148,75001.099999996921,0.61157821538192536,0.41656514895619695,1.6810516247494613,0.95750013203596129,2.1507973566264873e-09,2.6826613492983376e-17,2.9802322387695314e-09
56,1400000056,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920076.4601963484,343297.52624775394,5002833.859035451,75001.119999997172,0.61184089443359313,0.41647114983124084,1.6808829448227471,0.95750013203596085,2.4046645476218417e-09,5.1498236262431297e-17,4.9670537312825518e-09
57,1400000057,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920075.8991405917,343298.9828914894,5002834.6055597086,75001.139999995343,0.61211238921717626,0.41637510718276088,1.6807074926876455,0.95750013203596129,2.4046645476218417e-09,3.570839768998463e-17,2.9802322387695314e-09
58,1400000058,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920075.3515834184,343300.44071620115,5002835.3694273531,75001.159999997893,0.61239222183383535,0.41627724334162974,1.68052552391212,0.95750013203596174,1.862645149230957e-09,2.2295090943492942e-17,2.9802322387695314e-09
59,1400000059,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920074.8154147188,343301.89953727461,5002836.1479272591,75001.17999999848,0.61267986462780366,0.41617778770197916,1.6803373367577985,0.95750013203595996,2.8452374630643926e-09,8.5051643228880479e-17,4.9670537312825518e-09
60,1400000060,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920074.2884105914,343303.35916014545,5002836.9382021073,75001.200000000885,0.61297473980607253,0.41607697630280238,1.6801432729787038,0.95750013203595974,1.5208433958286904e-09,1.3413306746491688e-17,2.9802322387695314e-09
61,1400000061,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920073.7682555877,343304.81938223477,5002837.7372769061,75001.219999999608,0.61327621949474564,0.41597505136570351,1.6799437182271288,0.95750013203595885,1.5208433958286904e-09,1.3413306746491688e-17,2.9802322387695314e-09
62,1400000062,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920073.2525658095,343306.27999497892,5002838.5420887601,75001.239999997706,0.61358362624547147,0.4158722607885586,1.679739102053551,0.95750013203596041,3.0416867916573809e-09,8.0882642483349266e-17,4.9670537312825518e-09
63,1400000063,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920072.7389127403,343307.74078591791,5002839.3495174497,75001.260000003502,0.61389623400079807,0.41576885759527815,1.6795298974915025,0.95750013203595996,2.8452374630643926e-09,8.0701381581369659e-17,4.9670537312825518e-09
64,1400000064,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920072.2248475258,343309.20154079486,5002840.1564166034,75001.280000001672,0.61421326952271005,0.41566509934229801,1.6793166202225731,0.95750013203595996,2.1507973566264873e-09,3.1176875140494196e-17,2.9802322387695314e-09
65,1400000065,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920071.7079254258,343310.66204572975,5002840.9596451297,75001.300000001254,0.61453391428383841,0.41556124748287238,1.6790998273208706,0.95750013203595996,2.1507973566264873e-09,6.2756552285387531e-17,4.9670537312825518e-09
66,1400000066,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920071.1857302305,343312.12208932673,5002841.7560986299,75001.319999999352,0.61485730681618678,0.41545756669068945,1.678880115580706,0.95750013203596085,2.4046645476218417e-09,8.7428175054835453e-17,4.9670537312825518e-09
67,1400000067,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920070.6558984439,343313.58146480605,5002842.542740399,75001.340000003256,0.61518254550749307,0.41535432414477436,1.6786581194353132,0.95750013203595996,3.0416867916573809e-09,1.0537300435081759e-16,4.9670537312825518e-09
68,1400000068,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920070.1161428438,343315.03997206688,5002843.3166317493,75001.359999998953,0.61550869183075818,0.41525178877808738,1.6784345084787369,0.95750013203596129,1.5208433958286904e-09,3.3553406966449176e-17,4.9670537312825518e-09
69,1400000069,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920069.5642753839,343316.49741967791,5002844.0749614118,75001.379999996745,0.61583477398802722,0.41515023049263877,1.6782099846069185,0.95750013203596174,3.4007092162045721e-09,1.2313657274482009e-16,4.9670537312825518e-09
70,1400000070,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920068.9982290319,343317.95362679451,5002844.8150735972,75001.400000000169,0.6161597909452381,0.41504991934434854,1.6779852787979936,0.95750013203595996,2.4046645476218417e-09,5.1498236262431297e-17,4.9670537312825518e-09
71,1400000071,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920068.416078418,343319.40842497122,5002845.5344945267,75001.420000000624,0.61648271683089817,0.41495112470125417,1.6777611475554302,0.95750013203596041,0,0,0
72,1400000072,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920067.8160590935,343320.8616598373,5002846.2309571849,75001.440000006405,0.61680250566758565,0.41485411437901087,1.6775383690409833,0.95750013203595996,1.862645149230957e-09,3.808492951593961e-17,4.9670537312825518e-09
73,1400000073,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920067.196585129,343322.31319264718,5002846.9024239276,75001.460000002844,0.61711809640183279,0.41475915375794709,1.6773177389278009,0.95750013203595974,2.1507973566264873e-09,6.2756552285387531e-17,4.9670537312825518e-09
74,1400000074,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920066.5562649989,343323.76290165016,5002847.5471068695,75001.480000000069,0.61742841819477201,0.41466650488619478,1.6771000660066155,0.95750013203596129,2.4046645476218417e-09,7.1638336482388779e-17,4.9670537312825518e-09
75,1400000075,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920065.8939154577,343325.21068333078,5002848.1634857552,75001.500000003492,0.61773239593326101,0.41457642557365998,1.6768861675806586,0.95750013203595929,2.4046645476218417e-09,5.1498236262431297e-17,4.9670537312825518e-09
76,1400000076,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920065.2085733679,343326.65645342239,5002848.7503230972,75001.519999998127,0.61802895591877949,0.41448916848177381,1.6766768646870278,0.95750013203596041,2.4046645476218417e-09,3.1358136042473809e-17,2.9802322387695314e-09
77,1400000077,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920064.4995053294,343328.10014776303,5002849.3066766094,75001.53999999279,0.61831703168949859,0.41440498021410355,1.6764729771839812,0.95750013203596129,2.4046645476218417e-09,6.7288074834877959e-17,4.9670537312825518e-09
78,1400000078,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920063.7662150105,343329.54172292945,5002849.831908593,75001.559999997058,0.61859556992941278,0.41432410041300072,1.6762753187451678,0.95750013203595996,1.862645149230957e-09,5.3874768088386277e-17,4.9670537312825518e-09
79,1400000079,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920063.0084480844,343330.98115667014,5002850.3256922737,75001.579999997426,0.61886353641737202,0.41424676086750467,1.6760846918027033,0.95750013203596041,1.862645149230957e-09,1.7944829295982122e-17,2.9802322387695314e-09
80,1400000080,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920062.2261947948,343332.41844813165,5002850.7880151272,75001.600000004182,0.61911992196821508,0.41417318463771891,1.6759018824816472,0.95750013203596085,4.0237734084376822e-09,1.7010328645776098e-16,5.9604644775390628e-09
81,1400000081,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920061.4196900525,343333.85361786745,5002851.2191789625,75001.620000005132,0.61936374831806806,0.4141035852008329,1.6757276555686786,0.95750013203595974,1.862645149230957e-09,1.7944829295982122e-17,2.9802322387695314e-09
82,1400000082,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920060.589411065,343335.28670762299,5002851.6197969168,75001.640000000392,0.61959407390612942,0.41403816562386869,1.6755627495575827,0.95750013203595996,1.0753986783132436e-09,4.5315225494904345e-18,2.1287373134068079e-09
83,1400000083,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920059.7360726022,343336.71777993737,5002851.9907873487,75001.660000000295,0.61980999950597271,0.41397711776809809,1.675407871813511,0.95750013203596085,2.8452374630643926e-09,6.9261804656433805e-17,4.9670537312825518e-09
84,1400000084,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920058.8606198216,343338.14691750024,5002852.3333646208,75001.680000000662,0.62001067366054763,0.41392062152991055,1.6752636938971239,0.95750013203595996,2.1507973566264873e-09,4.6966713712940864e-17,4.9670537312825518e-09
85,1400000085,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920057.9642188479,343339.57422233449,5002852.6490270058,75001.700000002209,0.62019529787657812,0.4138688441226917,1.6751308470883117,0.95750013203595996,3.7252902984619141e-09,1.6104024135878008e-16,5.9604644775390628e-09
86,1400000086,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920057.0482451078,343340.99981476908,5002852.9395417012,75001.719999996727,0.62036313153598144,0.41382193940404061,1.6750099181475606,0.95750013203596085,4.1650011716406603e-09,1.5449470878729388e-16,5.9604644775390628e-09
87,1400000087,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920056.1142695975,343342.42383225943,5002853.206927171,75001.739999999583,0.62051349648424681,0.41378004725237783,1.674901445350955,0.95750013203595996,1.862645149230957e-09,5.8225029735897104e-17,4.9670537312825518e-09
88,1400000088,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920055.1640431783,343343.84642797726,5002853.4534329725,75001.760000001377,0.62064578125832526,0.41374329299669149,1.6748059148325654,0.95750013203596041,3.0416867916573809e-09,8.9583165778370919e-17,4.9670537312825518e-09
