trajectory_id,step,before,drive,x,asa,na,hits,output,j,k,after
55,3,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,4,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,5,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,6,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,7,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,8,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,9,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,10,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
55,11,0,3347880742,3347880742,3238004742,2147485700,1,0,0,4294967295,0
56,0,1228940097,985399933,1945903420,272630016,256,0,256,985399933,1945903164,402654021
56,1,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,2,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,3,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,4,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,5,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,6,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,7,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,8,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,9,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,10,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,11,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,12,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,13,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,14,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,15,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,16,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,17,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,18,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,19,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,20,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,21,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,22,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,23,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
56,24,402654021,985399933,582746424,256,256,0,256,985399933,582746168,402654021
57,0,554762517,1972800048,2322167247,4164,4160,0,4160,1972870005,2876794010,69957
57,1,69957,1972800048,2322167247,4164,4160,0,4160,1972870005,2322101450,554762517
57,2,554762517,1972800048,2322167247,4164,4160,0,4160,1972870005,2876794010,69957
57,3,69957,1972800048,2322167247,4164,4160,0,4160,1972870005,2322101450,554762517
57,4,554762517,1972800048,2322167247,4164,4160,0,4160,1972870005,2876794010,69957
57,5,69957,1972800048,2322167247,4164,4160,0,4160,1972870005,2322101450,554762517
58,0,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,1,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,2,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,3,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,4,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,5,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,6,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,7,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,8,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,9,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,10,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,11,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,12,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,13,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,14,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,15,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,16,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,17,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
58,18,69468809,82096491,4212870164,213008,147472,0,147472,0,4225498486,69468809
59,0,2431455392,1678670346,1677879818,67133952,67133952,1,0,4108544682,4108544682,67926528
59,1,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,2,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,3,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,4,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,5,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,6,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,7,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,8,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,9,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,10,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,11,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,12,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,13,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,14,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,15,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,16,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,17,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,18,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,19,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,20,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,21,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,22,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,23,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,24,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,25,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,26,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,27,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,28,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,29,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,30,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
59,31,67926528,1678670346,1610743818,0,0,0,0,1610743818,1610743818,67926528
60,0,2147496162,195141020,4294967295,3221762082,3221753890,0,3221753890,2147496162,195145180,2147487778
60,1,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,2,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,3,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,4,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,5,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,6,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,7,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,8,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,9,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,10,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,11,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
60,12,2147487778,195141020,4294967295,3221762082,3221753890,0,3221753890,2147487778,195136924,2147487778
61,0,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,1,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,2,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,3,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,4,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,5,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,6,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,7,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,8,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,9,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,10,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,11,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,12,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,13,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,14,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,15,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,16,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,17,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,18,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,19,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,20,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,21,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,22,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,23,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
61,24,73401505,4068487313,4221565790,151138816,16785408,1,0,4068487313,153078735,1180709920
61,25,1180709920,4068487313,3114257375,151126529,16777216,1,0,4068487313,1260387150,73401505
62,0,753447456,1680015643,147370528,8921120,8921120,0,8921120,4286046175,0,1038660322
62,1,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
62,2,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
62,3,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
62,4,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
62,5,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
62,6,1038660322,1680015643,432583392,25698400,8921120,0,8921120,4286046175,0,1038660322
63,0,205447208,3770039330,4089520087,1073744391,1073743877,2,0,3547168,4294967295,0
63,1,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,2,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,3,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,4,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,5,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,6,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,7,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,8,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,9,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,10,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,11,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,12,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,13,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,14,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,15,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,16,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,17,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,18,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
63,19,0,3770039330,4294967295,1209330191,1073793029,4,0,0,4294967295,0
64,0,61179424,1254432662,3040534633,606642208,0,0,0,0,4294967295,0
65,0,671096336,1006140026,3623870959,1459625985,352329729,3,0,671096336,1024,671095312
65,1,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,2,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,3,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,4,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,5,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,6,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,7,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,8,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,9,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,10,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,11,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,12,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
65,13,671095312,1006140026,3623871983,1459625985,352329729,3,0,671095312,0,671095312
66,0,555031608,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,1,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,2,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,3,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,4,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,5,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,6,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,7,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,8,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,9,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,10,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,11,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,12,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,13,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,14,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,15,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,16,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,17,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,18,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,19,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,20,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,21,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,22,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,23,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,24,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,25,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
66,26,589110904,4144958192,150009103,16384,0,0,0,4144958192,0,589110904
67,0,83886086,373534358,3904655721,524352,524288,1,0,4294967295,323202704,2391346542
67,1,2391346542,373534358,1630818305,0,0,0,0,4294967295,2563417080,117509126
67,2,117509126,373534358,3904655721,524352,524288,1,0,4294967295,289579664,2391346542
67,3,2391346542,373534358,1630818305,0,0,0,0,4294967295,2563417080,117509126
67,4,117509126,373534358,3904655721,524352,524288,1,0,4294967295,289579664,2391346542
67,5,2391346542,373534358,1630818305,0,0,0,0,4294967295,2563417080,117509126
67,6,117509126,373534358,3904655721,524352,524288,1,0,4294967295,289579664,2391346542
67,7,2391346542,373534358,1630818305,0,0,0,0,4294967295,2563417080,117509126
68,0,4206721,1900145951,1900145951,541114624,536887552,0,536887552,536891776,3758079743,536887552
68,1,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,2,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,3,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,4,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,5,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,6,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,7,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,8,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,9,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,10,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,11,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,12,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,13,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,14,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,15,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,16,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,17,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,18,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,19,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
68,20,536887552,1900145951,1900145951,541114624,536887552,0,536887552,536887552,3758079743,536887552
69,0,272696579,935685058,662990529,83887296,67108928,1,0,0,3631976766,1025
69,1,1025,935685058,935686083,352388288,67174464,1,0,0,3359281212,1025
70,0,3768604696,898478766,718411081,545259520,536870912,0,536870912,3760211984,4113427126,8392712
70,1,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,2,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,3,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,4,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,5,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,6,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,7,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,8,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,9,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,10,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,11,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,12,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,13,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
70,14,8392712,898478766,3404881241,2155874320,0,0,0,0,890086054,8392712
71,0,617169921,2944540346,0,0,0,0,0,2944540346,2336971451,629278240
71,1,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,2,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,3,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,4,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,5,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,6,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,7,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,8,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,9,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,10,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,11,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,12,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,13,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,14,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,15,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,16,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,17,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,18,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,19,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,20,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,21,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,22,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,23,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,24,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,25,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,26,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
71,27,629278240,2944540346,0,0,0,0,0,2944540346,2315262106,629278240
72,0,2191151200,3518832002,742433309,67141633,32769,0,32769,3518832002,3552566755,270796032
72,1,270796032,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,2157449216
72,2,2157449216,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,270796032
72,3,270796032,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,2157449216
72,4,2157449216,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,270796032
72,5,270796032,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,2157449216
72,6,2157449216,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,270796032
72,7,270796032,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,2157449216
72,8,2157449216,3518832002,776135293,67141665,32769,0,32769,3518832002,3518864771,270796032
73,0,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,1,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,2,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,3,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,4,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,5,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,6,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,7,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,8,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,9,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,10,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,11,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,12,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,13,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,14,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,15,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,16,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,17,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,18,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,19,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
73,20,1778405706,4261556198,0,0,0,0,0,4261576686,1778385218,21516
73,21,21516,4261556198,0,0,0,0,0,4261576686,1028,1778405706
74,0,2165834342,2295371495,2148532838,32,32,0,32,2165834342,2312672967,32
74,1,32,2295371495,32,32,32,0,32,32,2295371463,32
74,2,32,2295371495,32,32,32,0,32,32,2295371463,32
75,0,3095697923,3216378286,120755117,1086240,4640,2,0,1078589009,3095697923,1078010896
75,1,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,2,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,3,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,4,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,5,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,6,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,7,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,8,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,9,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,10,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,11,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,12,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,13,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
75,14,37377,3216378286,3216415663,2819920674,4640,2,0,1078589009,37377,1078010896
75,15,1078010896,3216378286,4294389182,3893634338,1073741856,1,0,1078589009,1078010896,37377
76,0,362807622,72418780,301008026,272695426,272629888,0,272629888,99681758,4022337407,272696448
76,1,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,2,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,3,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,4,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,5,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,6,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,7,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,8,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,9,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,10,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,11,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,12,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,13,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,14,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,15,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,16,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,17,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,18,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,19,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
76,20,335544644,72418780,273745048,272695424,272629888,0,272629888,72418780,4022337407,272696448
76,21,272696448,72418780,336593244,268435776,268435712,0,268435712,72418780,4026531583,335544644
