epoch_id,channel,residual_m
8,3,-0.28743612393736839
8,4,-2.2605385296046734
8,15,0.93321515992283821
8,17,0.15565814077854156
8,24,0.025908809155225754
8,25,-0.030114348977804184
8,27,-0.056842058897018433
8,28,0.11921874061226845
8,30,-0.15405210107564926
9,3,-0.16303661838173866
9,4,-2.1489794217050076
9,15,0.80850223451852798
9,17,0.084080301225185394
9,24,0.071553025394678116
9,25,-0.02595403790473938
9,27,-7.0638954639434814e-05
9,28,0.11300443112850189
9,30,-0.16299660876393318
10,3,-0.056714184582233429
10,4,-2.1169268973171711
10,15,0.87652045115828514
10,17,0.079622827470302582
10,24,0.050588797777891159
10,25,-0.088660422712564468
10,27,-0.0088020488619804382
10,28,0.12528823688626289
10,30,-0.12454348802566528
11,3,-0.093431174755096436
11,4,-1.9918995574116707
11,15,0.97266408056020737
11,17,0.053611613810062408
11,24,0.014547877013683319
11,25,-0.13063125684857368
11,27,0.018778581172227859
11,28,0.14406340941786766
11,30,-0.12160265073180199
12,3,-0.32255756109952927
12,4,-1.7524901293218136
12,15,0.96801922097802162
12,17,0.089817829430103302
12,24,-0.045134246349334717
12,25,-0.085120473057031631
12,27,0.0085884593427181244
12,28,0.13732977956533432
12,30,-0.14565553143620491
13,3,-0.30284383147954941
13,4,-1.6882629916071892
13,15,1.0870085768401623
13,17,0.11167258769273758
13,24,-0.14044325798749924
13,25,-0.11392241343855858
13,27,0.024592824280261993
13,28,0.16548528894782066
13,30,-0.16742399334907532
14,3,-0.30895547196269035
14,4,-1.6348396576941013
14,15,1.0331725068390369
14,17,0.13758481293916702
14,24,-0.14264455065131187
14,25,-0.098909571766853333
14,27,-0.0044457316398620605
14,28,0.15238667652010918
14,30,-0.15310168638825417
15,3,-0.4790463037788868
15,4,-1.8334903195500374
15,15,1.065072875469923
15,17,0.16046890243887901
15,24,-0.093246404081583023
15,25,-0.068333406001329422
15,27,-0.038844946771860123
15,28,0.14093130826950073
15,30,-0.15361599624156952
16,3,-0.18177831545472145
16,4,-1.6213804185390472
16,15,0.96459966525435448
16,17,0.14845794066786766
16,24,-0.15119294822216034
16,25,-0.093787789344787598
16,27,-0.0094206146895885468
16,28,0.14790228754281998
16,30,-0.15099428966641426
17,3,-0.16407527774572372
17,4,-1.7663426101207733
17,15,0.97546065226197243
17,17,0.085233625024557114
17,24,-0.091800995171070099
17,25,-0.095616526901721954
17,27,0.043589342385530472
17,28,0.15604807808995247
17,30,-0.17586623877286911
18,3,-0.01389458030462265
18,4,-2.0464517176151276
18,15,0.94643845781683922
18,17,0.10347944498062134
18,24,-0.053952835500240326
18,25,-0.089617762714624405
18,27,0.02323097363114357
18,28,0.15272910892963409
18,30,-0.17445649579167366
19,3,-0.042739100754261017
19,4,-2.2498517148196697
19,15,1.0249888375401497
19,17,0.10831275954842567
19,24,-0.036205463111400604
19,25,-0.097057167440652847
19,27,0.018046218901872635
19,28,0.16121159493923187
19,30,-0.18049100786447525
20,3,0.14177184924483299
20,4,-2.2763483114540577
20,15,0.85989783704280853
20,17,0.19421308487653732
20,24,-0.073918618261814117
20,25,-0.041144911199808121
20,27,-0.037312313914299011
20,28,0.13962237909436226
