epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
119,1473458473.0,4426043.576552136,-89428.27863390853,4576298.091051055,33570.72117800176,4294967295,4294967295,0
120,1473458474.0,4426043.649538819,-89428.27687756682,4576298.166159976,33718.91998035907,4294967295,4294967295,0
121,1473458475.0,4426043.558712169,-89428.3133544038,4576298.144908652,33866.95305531354,4294967295,4294967295,0
122,1473458476.0,4426043.45131864,-89428.34975550648,4576298.068019861,34014.90339086607,4294967295,4294967295,0
123,1473458477.0,4426043.390251215,-89428.35198290071,4576297.933970034,34162.81769193947,4294967295,4294967295,0
124,1473458478.0,4426043.417473411,-89428.32105322683,4576297.95780054,34310.90632689947,4294967295,4294967295,0
125,1473458479.0,4426043.410667975,-89428.30931939701,4576297.876213389,34458.888589685965,4294967295,4294967295,0
126,1473458480.0,4426043.516578675,-89428.3359913465,4576297.975444547,34607.168876109055,4294967295,4294967295,0
127,1473458481.0,4426043.521971679,-89428.31259709196,4576298.007471356,34755.33256827448,4294967295,4294967295,0
128,1473458482.0,4426043.48971012,-89428.32023763159,4576297.956175601,34903.398065787835,4294967295,4294967295,0
129,1473458483.0,4426043.411315391,-89428.27953783823,4576297.854317394,35051.318147354556,4294967295,4294967295,0
130,1473458484.0,4426043.432314422,-89428.28749823778,4576297.963564737,35199.39383560134,4294967295,4294967295,0
131,1473458485.0,4426043.3698983835,-89428.30323655147,4576297.883843066,35347.47168981347,4294967295,4294967295,0
132,1473458486.0,4426043.382803035,-89428.30926134618,4576297.930805853,35495.66115562341,4294967295,4294967295,0
133,1473458487.0,4426043.3678676905,-89428.33913567904,4576297.92314778,35643.731173283995,4294967295,4294967295,0
134,1473458488.0,4426043.4256043825,-89428.31936071104,4576298.012629533,35791.86944041586,4294967295,4294967295,0
135,1473458489.0,4426043.404897079,-89428.35910099832,4576297.981682771,35939.934572626895,4294967295,4294967295,0
136,1473458490.0,4426043.416620483,-89428.35379793149,4576298.049777332,36087.99777945918,4294967295,4294967295,0
137,1473458491.0,4426043.339299396,-89428.37171953882,4576298.073327027,36236.04466756548,4294967295,4294967295,0
138,1473458492.0,4426043.407201905,-89428.32612151635,4576298.136903559,36384.212250266835,4294967295,4294967295,0
139,1473458493.0,4426043.416689899,-89428.37634824034,4576298.148524942,36532.35373488324,4294967295,4294967295,0
140,1473458494.0,4426043.378634201,-89428.43484606143,4576298.1308728345,36680.4277115827,4294967295,4294967295,0
141,1473458495.0,4426043.265585812,-89428.52737512795,4576298.104064031,36828.560209295516,4294967295,4294967295,0
142,1473458496.0,4426043.245065203,-89428.53841201766,4576298.094098778,36976.759614158,4294967295,4294967295,0
143,1473458497.0,4426043.197348644,-89428.5871324055,4576298.040617377,37124.94947536735,4294967295,4294967295,0
144,1473458498.0,4426043.209552482,-89428.6971823311,4576298.022912353,37273.154986658286,4294967295,4294967295,0
145,1473458499.0,4426043.10715045,-89428.71749224489,4576298.06033752,37421.32259849131,4294967295,4294967295,0
146,1473458500.0,4426043.003984617,-89428.74843356202,4576297.905607112,37569.40645078084,4294967295,4294967295,0
147,1473458501.0,4426043.038461003,-89428.74173635097,4576297.924563343,37717.62875722038,4294967295,4294967295,0
148,1473458502.0,4426043.106350759,-89428.7411127797,4576298.036025915,37865.930004442576,4294967295,4294967295,0
149,1473458503.0,4426043.111117774,-89428.68860595014,4576298.0502563035,38014.08978792103,4294967295,4294967295,0
150,1473458504.0,4426043.209989228,-89428.68960335694,4576298.192051106,38162.30658540047,4294967295,4294967295,0
151,1473458505.0,4426043.269470934,-89428.66276689737,4576298.229913451,38310.523494605,4294967295,4294967295,0
152,1473458506.0,4426043.348920823,-89428.64296810994,4576298.305031806,38458.76687976414,4294967295,4294967295,0
153,1473458507.0,4426043.324059646,-89428.63515547525,4576298.288531742,38606.77150538129,4294967295,4294967295,0
154,1473458508.0,4426043.342688175,-89428.60001453626,4576298.481104102,38754.90016290982,4294967295,4294967295,0
155,1473458509.0,4426043.198483122,-89428.56810495217,4576298.454277119,38902.81928668384,4294967295,4294967295,0
156,1473458510.0,4426043.291870503,-89428.63419887847,4576298.4604087,39050.94264466281,4294967295,4294967295,0
157,1473458511.0,4426043.238093141,-89428.68894040344,4576298.329881807,39198.881340185115,4294967295,4294967295,0
158,1473458512.0,4426043.38926194,-89428.67940288354,4576298.312379707,39347.010783233,4294967295,4294967295,0
159,1473458513.0,4426043.499722793,-89428.68396035489,4576298.438700476,39495.235259883026,4294967295,4294967295,0
160,1473458514.0,4426043.57703976,-89428.71434952659,4576298.300435864,39643.29361227487,4294967295,4294967295,0
161,1473458515.0,4426043.525406743,-89428.69285298239,4576298.3201011205,39791.412159317944,4294967295,4294967295,0
162,1473458516.0,4426043.504750047,-89428.67812960115,4576298.2668413455,39939.45114668706,4294967295,4294967295,0
163,1473458517.0,4426043.498056743,-89428.69675713079,4576298.308634118,40087.60163397618,4294967295,4294967295,0
164,1473458518.0,4426043.39504754,-89428.73268064465,4576298.252763492,40235.6457672281,4294967295,4294967295,0
165,1473458519.0,4426043.37379057,-89428.71615285946,4576298.361560918,40383.84937025741,4294967295,4294967295,0
166,1473458520.0,4426043.335576105,-89428.71714889319,4576298.290793382,40532.00655740226,4294967295,4294967295,0
167,1473458521.0,4426043.346932143,-89428.63719037836,4576298.376319067,40680.15783087598,4294967295,4294967295,0
168,1473458522.0,4426043.389953138,-89428.57918243218,4576298.359829776,40828.223694460925,4294967295,4294967295,0
169,1473458523.0,4426043.37751081,-89428.54001758224,4576298.276680054,40976.25904297262,4294967295,4294967295,0
170,1473458524.0,4426043.371986226,-89428.4597183558,4576298.208978341,41124.36073116894,4294967295,4294967295,0
171,1473458525.0,4426043.424996256,-89428.46410620339,4576298.392965205,41272.68360937306,4294967295,4294967295,0
172,1473458526.0,4426043.4268158935,-89428.5613115952,4576298.381393276,41420.9090578293,4294967295,4294967295,0
173,1473458527.0,4426043.49855644,-89428.56769468152,4576298.440313792,41569.11747782087,4294967295,4294967295,0
174,1473458528.0,4426043.550790889,-89428.55837273071,4576298.421022429,41717.3200337439,4294967295,4294967295,0
175,1473458529.0,4426043.606570151,-89428.507108801,4576298.430096448,41865.59062827544,4294967295,4294967295,0
176,1473458530.0,4426043.528262496,-89428.58845215387,4576298.338134556,42013.68454272611,4294967295,4294967295,0
177,1473458531.0,4426043.49092905,-89428.57753765183,4576298.268370535,42161.73307882042,4294967295,4294967295,0
178,1473458532.0,4426043.530040805,-89428.57493305895,4576298.20250802,42309.829582602986,4294967295,4294967295,0
179,1473458533.0,4426043.660319136,-89428.59086107528,4576298.37793895,42458.150895842984,4294967295,4294967295,0
