epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
23,1473458164,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3271763371,-89428.505522092382,4576297.6773540415,-12227.538737971481,63.208243046417408,11.407214767124305,68.304255618967289,69.542874722088683,0.71513941951292859,0.024281765423410043,0.12529962786297641
24,1473458165,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2721608095,-89428.478546221188,4576297.59510813,-12079.292437627979,63.205768668171444,11.406746711559794,68.311992466331418,69.543886760761339,0.64139458062041699,0.020659558216076852,0.11167813304394182
25,1473458166,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2149164304,-89428.427616387999,4576297.6254129009,-11930.924910461104,63.203291433171124,11.406279055571213,68.319720943747228,69.544891856348315,0.61417690510279233,0.018687379309074673,0.10823467923831212
26,1473458167,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.1083094068,-89428.47537635034,4576297.4828137951,-11782.623992828327,63.200810500254875,11.405811991409506,68.327443030168425,69.545891356756414,0.58898367230319704,0.016655487055238963,0.10226929199996435
27,1473458168,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2064380199,-89428.435655180205,4576297.6617416749,-11634.111133119477,63.198330981338131,11.40534535711809,68.335158255235413,69.546887033605728,0.61288270338713924,0.017838069073203636,0.10610212288316068
28,1473458169,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2827653624,-89428.410653142972,4576297.7271893555,-11485.669430149852,63.195849381362024,11.404879239058513,68.342867099668609,69.547877918114764,0.57476752573375922,0.016368000930874815,0.097048705103189539
29,1473458170,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3449337259,-89428.424142355681,4576297.8403822649,-11337.201087367235,63.193364065355247,11.404413591801946,68.350567855438428,69.548861714296649,0.5916461251220948,0.017206223931522553,0.10014338392592298
30,1473458171,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2215457577,-89428.436413727512,4576297.7703195503,-11188.981439030405,63.19087360761209,11.403948335722626,68.358260085941808,69.549837634870386,0.6083852305249271,0.019326501146890804,0.10242891577944439
31,1473458172,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2256483454,-89428.501970950107,4576297.7744907327,-11040.75623817079,63.188382314068093,11.403483671990115,68.365946385513851,69.550809539973898,0.65144942107138859,0.022327070305243168,0.10960921737900389
32,1473458173,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.0753842629,-89428.435518174825,4576297.732441647,-10892.764102493607,63.185887737441703,11.403019252368559,68.373623481211467,69.551773908556513,0.61247785321588366,0.018732615747731628,0.10437748374825083
33,1473458174,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2106838934,-89428.460601356288,4576297.7469616961,-10744.405513388558,63.183395571950015,11.402555601943209,68.381297535207494,69.552738112756515,0.593085657382876,0.01821697126566264,0.098721027100741071
34,1473458175,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3460041266,-89428.463820815668,4576297.7882185485,-10595.97922696296,63.180901238782759,11.402092390198282,68.388964050601189,69.553696503117621,0.55054286238054051,0.018096747831749402,0.087954917616878764
35,1473458176,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4530295217,-89428.500793690051,4576297.827096317,-10447.646090700391,63.178403314037034,11.401629652760157,68.396622691744724,69.554648122943448,0.56571601749649902,0.018171630673581459,0.091293603395569162
36,1473458177,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4781337511,-89428.526997231282,4576297.9164227266,-10299.303708428677,63.175900843588138,11.401167281817871,68.404272001540832,69.555591355104653,0.56542260287951884,0.019794652542011515,0.089332590695635206
37,1473458178,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4258651538,-89428.550593633685,4576298.0093533928,-10150.859361670045,63.173394177408667,11.40070530761254,68.411912549527244,69.556526857005807,0.6038781986302405,0.022367772452432839,0.095961546118778759
38,1473458179,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4379605185,-89428.560076339811,4576297.8961674739,-10002.568754506487,63.17088869818236,11.400243935707552,68.419549159038809,69.55746124304342,0.58680085386336267,0.022754696938811193,0.093186377441599744
39,1473458180,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3488793364,-89428.504290431592,4576297.8710090434,-9854.2756123525978,63.168378814737153,11.39978284836209,68.427175765799177,69.558386798541903,0.57495738018466325,0.024026386264668062,0.091295623506090134
40,1473458181,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2882938059,-89428.471370796877,4576297.8702704059,-9705.8550816438692,63.165866619462641,11.399322261324222,68.434795148614498,69.559306734454992,0.60353270863814856,0.022407829921694527,0.094135923530620141
41,1473458182,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2518025506,-89428.482064827826,4576297.9109244607,-9557.4311591036858,63.163351492014733,11.398862180047049,68.44240699075246,69.560220474416425,0.57287970828590962,0.021623191407796047,0.088127125031921869
42,1473458183,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4361141287,-89428.399619823598,4576297.9840175873,-9408.9016573192166,63.160840600806623,11.398402661976247,68.450015191594275,69.561134660885884,0.57914043575489516,0.022812997614833672,0.094331825933169702
43,1473458184,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.512477451,-89428.410079362788,4576298.118461309,-9260.3943710092281,63.158322574388983,11.397943568597611,68.457613128163885,69.562038440428623,0.55247266574710074,0.021290977031461867,0.081349123713108859
44,1473458185,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.5111178029,-89428.357727316354,4576298.0184215736,-9112.0522862314647,63.155803374250276,11.397484923216201,68.465204927002645,69.562938325696862,0.48281741453770805,0.016806317919799987,0.07121955552520963
45,1473458186,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4475336326,-89428.355186313929,4576298.0404866356,-8963.6257979462353,63.153278345008871,11.39702667695197,68.472786663984834,69.56382858378214,0.49264804002099233,0.017422032017431779,0.074860351403610276
46,1473458187,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.3345957641,-89428.317667661788,4576298.0592041081,-8815.2564657626262,63.150750340698892,11.396568823578452,68.480360136678343,69.564712183285451,0.4409122563583554,0.016764247993288642,0.065403583728512862
47,1473458188,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2797733266,-89428.343848912889,4576298.0437558293,-8666.9942482560346,63.148220460418443,11.396111554434675,68.487927348760138,69.565591206125291,0.46945888498788418,0.021791076695574278,0.073776908276606934
48,1473458189,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3273465605,-89428.309496701462,4576298.2050258471,-8518.5801843504378,63.145690128956041,11.395654707061873,68.495487056653275,69.566465250069356,0.44850959885736458,0.016185527084089567,0.066104916316720774
49,1473458190,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3935700962,-89428.314341678342,4576298.2462180741,-8370.2002548244855,63.143158127329983,11.395198426584013,68.503040770784793,69.567335135625257,0.39921287186319049,0.01422453997214136,0.064710447167535518
50,1473458191,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.3986532539,-89428.302530136207,4576298.1836143844,-8221.8235881486125,63.140623375759063,11.394742587449874,68.510587004123323,69.568199196076563,0.46143178813356883,0.017760833074919765,0.06979700368195077
51,1473458192,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4582968308,-89428.258327801508,4576298.0874069454,-8073.4290593614942,63.138088299337532,11.394287245524172,68.51812706519928,69.569059586082105,0.45836615037470513,0.01578118250695007,0.059257975953754885
52,1473458193,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3985066079,-89428.2917968697,4576297.9600679958,-7925.1553721093997,63.135546794234273,11.39383234157312,68.525657554261613,69.569910613661648,0.45799811780290595,0.013653464842611726,0.067119794353143677
53,1473458194,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.3093362749,-89428.230374936407,4576297.9779584082,-7776.8787654952403,63.133002511537761,11.393377728273533,68.533178511615716,69.570754034775433,0.37984465277452067,0.011549231214561317,0.060403136809386429
54,1473458195,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.3738409895,-89428.211057209162,4576298.0005590767,-7628.5462089042949,63.130458622410764,11.392923743618841,68.540694437695066,69.571594960093677,0.38113101200647148,0.010628094471762469,0.065432953150158499
55,1473458196,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4902094677,-89428.292856123866,4576297.9849810097,-7480.1839077716677,63.12791202656836,11.392470368351384,68.548203831563598,69.572430723388095,0.40281127733488503,0.01202737292202001,0.069410158805097363
56,1473458197,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.5208514882,-89428.337596041718,4576298.0432941113,-7331.7864712627552,63.125360880057571,11.392017314554378,68.555703289370314,69.573257753502858,0.45438803629124291,0.01442179778728867,0.071925615632870893
57,1473458198,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.639948207,-89428.331493807273,4576298.2375737131,-7183.2627346667678,63.122809047896624,11.391564693662296,68.563195267634967,69.574079802245564,0.48334712957385106,0.014377841262553717,0.080358057164328048
58,1473458199,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.5208270997,-89428.372380523317,4576298.1755183088,-7035.0601306278531,63.120250359816957,11.391112479289495,68.570677989711584,69.574892806747343,0.56895581574697052,0.021665039140701399,0.092893237201652865
59,1473458200,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.5181812719,-89428.37404623536,4576298.2274576537,-6886.665911100733,63.117691615457517,11.390660741103439,68.578153911695097,69.575701693202546,0.59967030531454535,0.023534128174089917,0.097824779745115956
60,1473458201,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4805728728,-89428.443555267484,4576298.164407244,-6738.3996541208453,63.115129285797785,11.39020954067953,68.585622579214728,69.57650455561199,0.63308083427846717,0.022900932795066532,0.10516454878426224
61,1473458202,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4511486394,-89428.377598897277,4576298.1600506157,-6590.3116336530929,63.112566449109437,11.3897586642733,68.593083303651724,69.577302312210563,0.57424467659462375,0.018766833021032166,0.094834231944597294
62,1473458203,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.5084037613,-89428.294522158481,4576298.2180721583,-6442.2692460431153,63.110002881802565,11.389308279655618,68.600537163821201,69.578095631268539,0.55042634432978688,0.016748917201782225,0.089874132556255953
63,1473458204,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4664608296,-89428.256516438967,4576298.0745922904,-6294.3110042228982,63.10743530127283,11.388858394502757,68.607983579216864,69.578882682145561,0.50373222982906218,0.015315238301657019,0.077863365119673567
64,1473458205,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.513542355,-89428.21973487061,4576298.0530390842,-6146.2169710850458,63.104866193096349,11.388408990954559,68.615422438409084,69.579664311932575,0.49431300495276026,0.016647806649999573,0.07755585765136648
65,1473458206,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4600480404,-89428.221436740743,4576297.9153639879,-5998.1415794476034,63.102292416630561,11.387960041016301,68.622852871499489,69.580438525607448,0.48197171915698783,0.022112856335252368,0.090149792578507207
66,1473458207,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4386381023,-89428.138598058606,4576297.7944123186,-5850.1144216632056,63.099718124173123,11.387511496704855,68.630276047698729,69.581208209623298,0.46309481199198171,0.01758601473620458,0.079079727778733996
67,1473458208,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3394346442,-89428.080376867438,4576297.7170248004,-5702.0837585150011,63.097138566356662,11.387063341746513,68.637689440076372,69.581968996956107,0.44037288634565519,0.012955823741623393,0.07616471477878016
68,1473458209,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.2829467962,-89428.066545557536,4576297.6717919586,-5554.009639537473,63.094556360989046,11.386615703339009,68.645095277956713,69.582723905886013,0.44040382002702139,0.013705925280057849,0.082188391826855139
69,1473458210,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.2410171786,-89428.110187730592,4576297.6567626465,-5405.8827657749207,63.09197061495238,11.386168568223995,68.65249302463161,69.583472084422738,0.42607618647061268,0.012289263534828515,0.076808679744983246
70,1473458211,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4122640882,-89428.168845605134,4576297.8085870203,-5257.5839294547714,63.089385639610406,11.385722012791016,68.659884829812214,69.584217201953152,0.44638575380648565,0.011145545922720183,0.067856446940768256
71,1473458212,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4311234783,-89428.176613473377,4576297.8036761424,-5109.3933699356612,63.08679661106877,11.385275806607101,68.667267823743387,69.584955040339111,0.42855244066033882,0.010488267419579173,0.070588207178022264
72,1473458213,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4632742684,-89428.174212797763,4576297.7978463518,-4961.0949728764372,63.084205424097682,11.384830057264111,68.674643157996712,69.585687243381017,0.54761170368429868,0.016922353092850624,0.086377149043984941
73,1473458214,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.6805572296,-89428.222580952657,4576298.0264453962,-4812.6330246352736,63.081613112859117,11.384384862492336,68.682011163009903,69.586414318330995,0.62609913228308012,0.021699645486640648,0.090040108463219498
74,1473458215,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.6665342068,-89428.237647927366,4576298.1128089987,-4664.3357658365139,63.079014411795725,11.383939954286875,68.6893686945468,69.587131675678208,0.59800248367905628,0.021452505424965261,0.086112442186919672
75,1473458216,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.6578440163,-89428.286102986676,4576298.1899873409,-4515.975585009076,63.076412651507738,11.383495535880385,68.696718355730283,69.587842802282367,0.67911576395894846,0.027931088183938697,0.1001395458539641
76,1473458217,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.8666468579,-89428.343739966076,4576298.3898539459,-4367.4477081401274,63.073812187227539,11.383051714010545,68.704062557210335,69.588551580876143,0.65730961604377924,0.02527692278353303,0.088567459845940846
77,1473458218,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.7879208438,-89428.349406794092,4576298.4345320594,-4219.2090902566342,63.071204399526216,11.382608118122066,68.711395401504575,69.589249548771278,0.6779824946093771,0.026577562384386862,0.094048635653146667
78,1473458219,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.8118521972,-89428.296979279243,4576298.4092093231,-4070.9281740080328,63.068597955229166,11.382165046316894,68.718722959705275,69.589945566617075,0.64299650871201786,0.022965591119375475,0.095680388644131226
79,1473458220,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.7449646937,-89428.24333261518,4576298.3369323537,-3922.7743502494432,63.065987050006001,11.381722366664658,68.726041352775354,69.590633748099989,0.5819626030386027,0.019491017988799507,0.084964220983914276
80,1473458221,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.6487957817,-89428.279675016252,4576298.2345218509,-3774.6078527573654,63.063371425289731,11.381280201944874,68.733351281025477,69.591314447421368,0.5389165982038201,0.021522499073142735,0.079527475503991668
81,1473458222,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.587087282,-89428.286754820962,4576298.099244873,-3626.406272051312,63.060754673895694,11.380838508424945,68.740654174210675,69.591990603282369,0.52571152636285257,0.019056933077394887,0.081538649578417666
82,1473458223,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.5214275885,-89428.306513222022,4576297.928467676,-3478.261049244918,63.058135176168321,11.38039728876765,68.74794926235252,69.592660813257694,0.5594559113642158,0.019601616389046044,0.088947970897304052
83,1473458224,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.5845466061,-89428.345578042834,4576297.9609570261,-3329.9023287263781,63.05551393865845,11.379956557489121,68.75523626313084,69.593325118046181,0.58078174157868134,0.022385767218495948,0.091516046604025902
84,1473458225,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.5920096841,-89428.376753628589,4576297.9086090745,-3181.5958150554375,63.052889486212671,11.379516258748041,68.762515091265485,69.59398303665273,0.65503050872481627,0.025680286315445278,0.099319338506652449
85,1473458226,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.6250358177,-89428.356462057796,4576297.9798790207,-3033.1603033681654,63.050262715055098,11.379076333000876,68.769784976645369,69.594634236109215,0.6793500650243588,0.028502711011517228,0.098419223740701403
86,1473458227,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.6016105888,-89428.321016661852,4576298.010724931,-2884.8094763718568,63.04763243886233,11.378636812098589,68.777046161557138,69.595278472600654,0.65750607696288332,0.029151422960866012,0.092869757097374731
87,1473458228,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.5214552181,-89428.346878115335,4576297.9054341698,-2736.6095755409438,63.044998123105671,11.378197802579777,68.784299507824301,69.595916211540413,0.6365184693876228,0.028737721717713303,0.098664636397580122
88,1473458229,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.5211318089,-89428.405177005712,4576297.9690065552,-2588.2402517835626,63.042360925433869,11.377759262752097,68.791544155116654,69.596547071414392,0.6590269250687143,0.036291453379908155,0.1140779676118608
89,1473458230,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4816689342,-89428.455696700446,4576297.9244483775,-2439.9361706753834,63.039721058153596,11.377321178885268,68.798781094823738,69.597172230146114,0.63615303840629323,0.03431354059070349,0.11620894726732391
90,1473458231,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3930083141,-89428.50481733073,4576297.8017270537,-2291.7623502453825,63.03707790136545,11.376883532689673,68.806009786071641,69.597790935242429,0.63900405748250488,0.032002269649300655,0.11879211368330173
91,1473458232,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.3497367483,-89428.493472063506,4576297.6182689955,-2143.6890706434342,63.034434575366632,11.376446351072962,68.813231852132532,69.598405992856499,0.70140476063078105,0.039788584302974661,0.1324760343261798
92,1473458233,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.354248534,-89428.558832701194,4576297.5863210317,-1995.5605078262806,63.031786950890854,11.376009654095959,68.820444670445241,69.599013072326287,0.73067637595980794,0.040578289820241489,0.13434993131011275
93,1473458234,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.320783521,-89428.507721416623,4576297.567104199,-1847.4081858191687,63.029137500750849,11.375573267032655,68.827648642886757,69.59961394870902,0.73653140934593275,0.038833007823623561,0.1277691487109745
94,1473458235,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,9,1526890520,1526890520,0,1526890520,4426043.4859807016,-89428.528668640371,4576297.8458654797,-1698.9189686510745,63.026486171424693,11.37513742762845,68.834844448544374,69.600208734452281,0.73521623117429935,0.038898538953760692,0.12073197127541961
95,1473458236,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,9,1526890520,1526890520,0,1526890520,4426043.4200103758,-89428.49779143896,4576297.883833658,-1550.5572960264365,63.023829435169439,11.374701895004279,68.84203055189397,69.600795135023873,0.67789562022122574,0.036948040105061038,0.11008667742587661
