epoch_id,channel,residual_m
25,0,3.7252902984619141e-09
25,1,-3.7252902984619141e-09
25,2,-3.7252902984619141e-09
25,3,0
25,4,-3.7252902984619141e-09
25,5,0
25,6,0
25,7,0
25,8,3.7252902984619141e-09
25,9,0
25,10,0
25,11,0
26,0,0
26,1,3.7252902984619141e-09
26,2,0
26,3,0
26,4,0
26,5,-3.7252902984619141e-09
26,6,3.7252902984619141e-09
26,7,0
26,8,3.7252902984619141e-09
26,9,1.1175870895385742e-08
26,10,3.7252902984619141e-09
26,11,0
27,0,3.7252902984619141e-09
27,1,7.4505805969238281e-09
27,2,3.7252902984619141e-09
27,3,3.7252902984619141e-09
27,4,-3.7252902984619141e-09
27,5,3.7252902984619141e-09
27,6,3.7252902984619141e-09
27,7,3.7252902984619141e-09
27,8,-3.7252902984619141e-09
27,9,0
27,10,0
27,11,3.7252902984619141e-09
28,0,0
28,1,0
28,2,0
28,3,0
28,4,0
28,5,-3.7252902984619141e-09
28,6,-3.7252902984619141e-09
28,7,-3.7252902984619141e-09
28,8,0
28,9,0
28,10,0
28,11,0
29,0,0
29,1,0
29,2,-3.7252902984619141e-09
29,3,0
29,4,0
29,5,-3.7252902984619141e-09
29,6,-3.7252902984619141e-09
29,7,0
29,8,-3.7252902984619141e-09
29,9,0
29,10,-3.7252902984619141e-09
29,11,0
30,0,0
30,1,-3.7252902984619141e-09
30,2,-3.7252902984619141e-09
30,3,0
30,4,0
30,5,-3.7252902984619141e-09
30,6,-3.7252902984619141e-09
30,7,-7.4505805969238281e-09
30,8,-7.4505805969238281e-09
30,9,-7.4505805969238281e-09
30,10,-3.7252902984619141e-09
30,11,-3.7252902984619141e-09
31,0,0
31,1,0
31,2,-3.7252902984619141e-09
31,3,-3.7252902984619141e-09
31,4,0
31,5,-3.7252902984619141e-09
31,6,0
31,7,-3.7252902984619141e-09
31,8,0
31,9,0
31,10,0
31,11,0
32,0,0
32,1,0
32,2,0
32,3,0
32,4,0
32,5,-3.7252902984619141e-09
32,6,0
32,7,0
32,8,-3.7252902984619141e-09
32,9,-3.7252902984619141e-09
32,10,0
32,11,0
33,0,-3.7252902984619141e-09
33,1,-3.7252902984619141e-09
33,2,-3.7252902984619141e-09
33,3,0
33,4,3.7252902984619141e-09
33,5,3.7252902984619141e-09
33,6,3.7252902984619141e-09
33,7,0
33,8,0
33,9,0
33,10,0
33,11,0
34,0,3.7252902984619141e-09
34,1,3.7252902984619141e-09
34,2,3.7252902984619141e-09
34,3,3.7252902984619141e-09
34,4,0
34,5,0
34,6,-3.7252902984619141e-09
34,7,0
34,8,-3.7252902984619141e-09
34,9,-3.7252902984619141e-09
34,10,-3.7252902984619141e-09
34,11,-3.7252902984619141e-09
35,0,0
35,1,0
35,2,0
35,3,0
35,4,3.7252902984619141e-09
35,5,3.7252902984619141e-09
35,6,0
35,7,0
35,8,1.1175870895385742e-08
35,9,0
35,10,0
35,11,0
36,0,0
36,1,0
36,2,0
36,3,0
36,4,3.7252902984619141e-09
36,5,0
36,6,3.7252902984619141e-09
36,7,-3.7252902984619141e-09
36,8,0
36,9,0
36,10,3.7252902984619141e-09
36,11,0
37,0,-3.7252902984619141e-09
37,1,-3.7252902984619141e-09
37,2,0
37,3,0
37,4,0
37,5,-3.7252902984619141e-09
37,6,-3.7252902984619141e-09
37,7,0
37,8,7.4505805969238281e-09
37,9,0
37,10,-3.7252902984619141e-09
37,11,-3.7252902984619141e-09
38,0,0
38,1,-3.7252902984619141e-09
38,2,0
38,3,0
38,4,0
38,5,3.7252902984619141e-09
38,6,3.7252902984619141e-09
38,7,3.7252902984619141e-09
38,8,0
38,9,0
38,10,-3.7252902984619141e-09
38,11,-7.4505805969238281e-09
39,0,-3.7252902984619141e-09
39,1,-7.4505805969238281e-09
39,2,-3.7252902984619141e-09
39,3,-3.7252902984619141e-09
39,4,-3.7252902984619141e-09
39,5,0
39,6,0
39,7,-3.7252902984619141e-09
39,8,7.4505805969238281e-09
39,9,0
39,10,0
39,11,-3.7252902984619141e-09
40,0,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,-7.4505805969238281e-09
40,6,0
40,7,0
40,8,0
40,9,3.7252902984619141e-09
40,10,3.7252902984619141e-09
40,11,0
41,0,0
41,1,0
41,2,3.7252902984619141e-09
41,3,3.7252902984619141e-09
41,4,-3.7252902984619141e-09
41,5,0
41,6,-3.7252902984619141e-09
41,7,3.7252902984619141e-09
41,8,3.7252902984619141e-09
41,9,0
41,10,3.7252902984619141e-09
41,11,3.7252902984619141e-09
42,0,0
42,1,0
42,2,-3.7252902984619141e-09
42,3,0
42,4,-3.7252902984619141e-09
42,5,0
42,6,-3.7252902984619141e-09
42,7,0
42,8,0
42,9,0
42,10,-7.4505805969238281e-09
42,11,0
43,0,3.7252902984619141e-09
43,1,0
43,2,0
43,3,0
43,4,-3.7252902984619141e-09
43,5,0
43,6,-3.7252902984619141e-09
43,7,0
43,8,3.7252902984619141e-09
43,9,3.7252902984619141e-09
43,10,0
43,11,0
44,0,0
44,1,0
44,2,0
44,3,0
44,4,3.7252902984619141e-09
44,5,3.7252902984619141e-09
44,6,0
44,7,-3.7252902984619141e-09
44,8,3.7252902984619141e-09
44,9,0
44,10,-3.7252902984619141e-09
44,11,0
45,0,0
45,1,3.7252902984619141e-09
45,2,3.7252902984619141e-09
45,3,0
45,4,0
45,5,3.7252902984619141e-09
45,6,3.7252902984619141e-09
45,7,0
45,8,0
45,9,3.7252902984619141e-09
45,10,-3.7252902984619141e-09
45,11,0
46,0,0
46,1,0
46,2,-3.7252902984619141e-09
46,3,3.7252902984619141e-09
46,4,3.7252902984619141e-09
46,5,-3.7252902984619141e-09
46,6,0
46,7,0
46,8,7.4505805969238281e-09
46,9,0
46,10,0
46,11,0
47,0,0
47,1,-3.7252902984619141e-09
47,2,0
47,3,0
47,4,0
47,5,7.4505805969238281e-09
47,6,0
47,7,0
47,8,-3.7252902984619141e-09
47,9,-3.7252902984619141e-09
47,10,0
47,11,-3.7252902984619141e-09
48,0,0
48,1,0
48,2,-3.7252902984619141e-09
48,3,0
48,4,0
48,5,0
48,6,0
48,7,0
48,8,-3.7252902984619141e-09
48,9,0
48,10,3.7252902984619141e-09
48,11,0
49,0,-3.7252902984619141e-09
49,1,0
49,2,0
49,3,0
49,4,3.7252902984619141e-09
49,5,3.7252902984619141e-09
49,6,0
49,7,0
49,8,0
49,9,0
49,10,0
49,11,-3.7252902984619141e-09
50,0,0
50,1,0
50,2,-7.4505805969238281e-09
50,3,-3.7252902984619141e-09
50,4,-7.4505805969238281e-09
50,5,-3.7252902984619141e-09
50,6,-3.7252902984619141e-09
50,7,-3.7252902984619141e-09
50,8,0
50,9,0
50,10,0
50,11,-3.7252902984619141e-09
51,0,3.7252902984619141e-09
51,1,0
51,2,0
51,3,0
51,4,0
51,5,3.7252902984619141e-09
51,6,0
51,7,0
51,8,3.7252902984619141e-09
51,9,3.7252902984619141e-09
51,10,0
51,11,0
52,0,-3.7252902984619141e-09
52,1,0
52,2,0
52,3,-3.7252902984619141e-09
52,4,0
52,5,-3.7252902984619141e-09
52,6,0
52,7,-3.7252902984619141e-09
52,8,3.7252902984619141e-09
52,9,3.7252902984619141e-09
52,10,0
52,11,-7.4505805969238281e-09
53,0,3.7252902984619141e-09
53,1,3.7252902984619141e-09
53,2,3.7252902984619141e-09
53,3,7.4505805969238281e-09
53,4,3.7252902984619141e-09
53,5,3.7252902984619141e-09
53,6,0
53,7,-3.7252902984619141e-09
53,8,0
53,9,3.7252902984619141e-09
53,10,3.7252902984619141e-09
53,11,3.7252902984619141e-09
54,0,0
54,1,3.7252902984619141e-09
54,2,0
54,3,0
54,4,0
54,5,3.7252902984619141e-09
54,6,3.7252902984619141e-09
54,7,0
54,8,0
54,9,0
54,10,3.7252902984619141e-09
54,11,0
55,0,3.7252902984619141e-09
55,1,0
55,2,0
55,3,0
55,4,0
55,5,0
55,6,0
55,7,0
55,8,0
55,9,0
55,10,0
55,11,0
56,0,0
56,1,0
56,2,0
56,3,0
56,4,-3.7252902984619141e-09
56,5,7.4505805969238281e-09
56,6,0
56,7,0
56,8,3.7252902984619141e-09
56,9,0
56,10,0
56,11,3.7252902984619141e-09
57,0,-3.7252902984619141e-09
57,1,-3.7252902984619141e-09
57,2,-3.7252902984619141e-09
57,3,-7.4505805969238281e-09
57,4,-7.4505805969238281e-09
57,5,-3.7252902984619141e-09
57,6,-3.7252902984619141e-09
57,7,-7.4505805969238281e-09
57,8,-3.7252902984619141e-09
57,9,-3.7252902984619141e-09
57,10,-7.4505805969238281e-09
57,11,0
58,0,0
58,1,3.7252902984619141e-09
58,2,0
58,3,3.7252902984619141e-09
58,4,0
58,5,-3.7252902984619141e-09
58,6,0
58,7,0
58,8,0
58,9,0
58,10,0
58,11,0
59,0,7.4505805969238281e-09
59,1,3.7252902984619141e-09
59,2,3.7252902984619141e-09
59,3,3.7252902984619141e-09
59,4,7.4505805969238281e-09
59,5,3.7252902984619141e-09
59,6,7.4505805969238281e-09
59,7,3.7252902984619141e-09
59,8,7.4505805969238281e-09
59,9,7.4505805969238281e-09
59,10,3.7252902984619141e-09
59,11,7.4505805969238281e-09
60,0,0
60,1,0
60,2,0
60,3,3.7252902984619141e-09
60,4,3.7252902984619141e-09
60,5,3.7252902984619141e-09
60,6,-3.7252902984619141e-09
60,7,3.7252902984619141e-09
60,8,-3.7252902984619141e-09
60,9,0
60,10,0
60,11,0
61,0,-3.7252902984619141e-09
61,1,-3.7252902984619141e-09
61,2,-3.7252902984619141e-09
61,3,0
61,4,0
61,5,0
61,6,-3.7252902984619141e-09
61,7,0
61,8,0
61,9,3.7252902984619141e-09
61,10,-3.7252902984619141e-09
61,11,0
62,0,-3.7252902984619141e-09
62,1,0
62,2,-3.7252902984619141e-09
62,3,0
62,4,-3.7252902984619141e-09
62,5,-3.7252902984619141e-09
62,6,0
62,7,-3.7252902984619141e-09
62,8,-3.7252902984619141e-09
62,9,-3.7252902984619141e-09
62,10,-3.7252902984619141e-09
62,11,-3.7252902984619141e-09
63,0,0
63,1,0
63,2,0
63,3,0
63,4,0
63,5,7.4505805969238281e-09
63,6,7.4505805969238281e-09
63,7,3.7252902984619141e-09
63,8,3.7252902984619141e-09
63,9,0
63,10,0
63,11,3.7252902984619141e-09
64,0,-3.7252902984619141e-09
64,1,-3.7252902984619141e-09
64,2,-3.7252902984619141e-09
64,3,-3.7252902984619141e-09
64,4,-3.7252902984619141e-09
64,5,0
64,6,-3.7252902984619141e-09
64,7,-3.7252902984619141e-09
64,8,-7.4505805969238281e-09
64,9,-7.4505805969238281e-09
64,10,-3.7252902984619141e-09
64,11,-3.7252902984619141e-09
65,0,0
65,1,-7.4505805969238281e-09
65,2,-7.4505805969238281e-09
65,3,0
65,4,-3.7252902984619141e-09
65,5,0
65,6,0
65,7,0
65,8,0
65,9,-3.7252902984619141e-09
65,10,-3.7252902984619141e-09
65,11,0
66,0,-3.7252902984619141e-09
66,1,0
66,2,3.7252902984619141e-09
66,3,0
66,4,0
66,5,3.7252902984619141e-09
66,6,3.7252902984619141e-09
66,7,0
66,8,-7.4505805969238281e-09
66,9,-7.4505805969238281e-09
66,10,-3.7252902984619141e-09
66,11,-3.7252902984619141e-09
67,0,3.7252902984619141e-09
67,1,3.7252902984619141e-09
67,2,3.7252902984619141e-09
67,3,0
67,4,3.7252902984619141e-09
67,5,0
67,6,3.7252902984619141e-09
67,7,7.4505805969238281e-09
67,8,7.4505805969238281e-09
67,9,0
67,10,3.7252902984619141e-09
67,11,7.4505805969238281e-09
68,0,0
68,1,-3.7252902984619141e-09
68,2,-3.7252902984619141e-09
68,3,3.7252902984619141e-09
68,4,0
68,5,3.7252902984619141e-09
68,6,3.7252902984619141e-09
68,7,7.4505805969238281e-09
68,8,7.4505805969238281e-09
68,9,3.7252902984619141e-09
68,10,0
68,11,3.7252902984619141e-09
69,0,3.7252902984619141e-09
69,1,3.7252902984619141e-09
69,2,3.7252902984619141e-09
69,3,3.7252902984619141e-09
69,4,3.7252902984619141e-09
69,5,7.4505805969238281e-09
69,6,0
69,7,3.7252902984619141e-09
69,8,0
69,9,3.7252902984619141e-09
69,10,3.7252902984619141e-09
69,11,3.7252902984619141e-09
70,0,0
70,1,-3.7252902984619141e-09
70,2,0
70,3,0
70,4,0
70,5,3.7252902984619141e-09
70,6,0
70,7,0
70,8,3.7252902984619141e-09
70,9,3.7252902984619141e-09
70,10,0
70,11,3.7252902984619141e-09
71,0,0
71,1,0
71,2,0
71,3,-3.7252902984619141e-09
71,4,3.7252902984619141e-09
71,5,-3.7252902984619141e-09
71,6,-3.7252902984619141e-09
71,7,0
71,8,3.7252902984619141e-09
71,9,0
71,10,3.7252902984619141e-09
71,11,-3.7252902984619141e-09
72,0,-3.7252902984619141e-09
72,1,-3.7252902984619141e-09
72,2,-3.7252902984619141e-09
72,3,-3.7252902984619141e-09
72,4,0
72,5,-3.7252902984619141e-09
72,6,-3.7252902984619141e-09
72,7,-3.7252902984619141e-09
72,8,-3.7252902984619141e-09
72,9,-3.7252902984619141e-09
72,10,0
72,11,-3.7252902984619141e-09
73,0,3.7252902984619141e-09
73,1,0
73,2,3.7252902984619141e-09
73,3,3.7252902984619141e-09
73,4,3.7252902984619141e-09
73,5,3.7252902984619141e-09
73,6,3.7252902984619141e-09
73,7,3.7252902984619141e-09
73,8,3.7252902984619141e-09
73,9,3.7252902984619141e-09
73,10,3.7252902984619141e-09
73,11,3.7252902984619141e-09
74,0,0
74,1,0
74,2,0
74,3,0
74,4,-3.7252902984619141e-09
74,5,0
74,6,3.7252902984619141e-09
74,7,0
74,8,-7.4505805969238281e-09
74,9,-3.7252902984619141e-09
74,10,-3.7252902984619141e-09
74,11,0
75,0,3.7252902984619141e-09
75,1,3.7252902984619141e-09
75,2,3.7252902984619141e-09
75,3,3.7252902984619141e-09
75,4,0
75,5,7.4505805969238281e-09
75,6,3.7252902984619141e-09
75,7,3.7252902984619141e-09
75,8,0
75,9,0
75,10,0
75,11,0
76,0,0
76,1,0
76,2,-3.7252902984619141e-09
76,3,0
76,4,0
76,5,0
76,6,0
76,7,0
76,8,-3.7252902984619141e-09
76,9,-3.7252902984619141e-09
76,10,0
76,11,-3.7252902984619141e-09
77,0,0
77,1,0
77,2,3.7252902984619141e-09
77,3,0
77,4,0
77,5,3.7252902984619141e-09
77,6,3.7252902984619141e-09
77,7,3.7252902984619141e-09
77,8,0
77,9,3.7252902984619141e-09
77,10,-3.7252902984619141e-09
77,11,3.7252902984619141e-09
78,0,7.4505805969238281e-09
78,1,3.7252902984619141e-09
78,2,3.7252902984619141e-09
78,3,0
78,4,0
78,5,-3.7252902984619141e-09
78,6,0
78,7,0
78,8,3.7252902984619141e-09
78,9,0
78,10,3.7252902984619141e-09
78,11,0
79,0,3.7252902984619141e-09
79,1,0
79,2,0
79,3,3.7252902984619141e-09
79,4,-3.7252902984619141e-09
79,5,7.4505805969238281e-09
79,6,3.7252902984619141e-09
79,7,3.7252902984619141e-09
79,8,0
79,9,3.7252902984619141e-09
79,10,3.7252902984619141e-09
79,11,3.7252902984619141e-09
80,0,0
80,1,0
80,2,-3.7252902984619141e-09
80,3,3.7252902984619141e-09
80,4,3.7252902984619141e-09
80,5,3.7252902984619141e-09
80,6,3.7252902984619141e-09
80,7,7.4505805969238281e-09
80,8,3.7252902984619141e-09
80,9,0
80,10,0
80,11,3.7252902984619141e-09
81,0,0
81,1,0
81,2,3.7252902984619141e-09
81,3,0
81,4,0
81,5,3.7252902984619141e-09
81,6,0
81,7,0
81,8,-3.7252902984619141e-09
81,9,-3.7252902984619141e-09
81,10,-3.7252902984619141e-09
81,11,0
82,0,0
82,1,0
82,2,0
82,3,-3.7252902984619141e-09
82,4,0
82,5,0
82,6,0
82,7,3.7252902984619141e-09
82,8,-3.7252902984619141e-09
82,9,3.7252902984619141e-09
82,10,3.7252902984619141e-09
82,11,-3.7252902984619141e-09
83,0,-3.7252902984619141e-09
83,1,-3.7252902984619141e-09
83,2,-3.7252902984619141e-09
83,3,0
83,4,0
83,5,3.7252902984619141e-09
83,6,0
83,7,0
83,8,3.7252902984619141e-09
83,9,0
83,10,0
83,11,0
84,0,0
84,1,0
84,2,0
84,3,0
84,4,3.7252902984619141e-09
84,5,3.7252902984619141e-09
84,6,0
84,7,0
84,8,0
84,9,-3.7252902984619141e-09
84,10,0
84,11,0
85,0,3.7252902984619141e-09
85,1,0
85,2,-3.7252902984619141e-09
85,3,0
85,4,-3.7252902984619141e-09
85,5,3.7252902984619141e-09
85,6,0
85,7,3.7252902984619141e-09
85,8,-3.7252902984619141e-09
85,9,0
85,10,0
85,11,0
86,0,0
86,1,0
86,2,-3.7252902984619141e-09
86,3,0
86,4,0
86,5,-3.7252902984619141e-09
86,6,0
86,7,-3.7252902984619141e-09
86,8,0
86,9,-3.7252902984619141e-09
86,10,3.7252902984619141e-09
86,11,-3.7252902984619141e-09
87,0,3.7252902984619141e-09
87,1,3.7252902984619141e-09
87,2,0
87,3,3.7252902984619141e-09
87,4,3.7252902984619141e-09
87,5,3.7252902984619141e-09
87,6,3.7252902984619141e-09
87,7,3.7252902984619141e-09
87,8,-3.7252902984619141e-09
87,9,0
87,10,3.7252902984619141e-09
87,11,3.7252902984619141e-09
88,0,3.7252902984619141e-09
88,1,3.7252902984619141e-09
88,2,3.7252902984619141e-09
88,3,3.7252902984619141e-09
88,4,0
88,5,0
88,6,0
88,7,0
88,8,-3.7252902984619141e-09
88,9,-3.7252902984619141e-09
88,10,3.7252902984619141e-09
88,11,3.7252902984619141e-09
89,0,0
89,1,0
89,2,0
89,3,0
89,4,0
89,5,0
89,6,3.7252902984619141e-09
89,7,-3.7252902984619141e-09
89,8,0
89,9,3.7252902984619141e-09
89,10,0
89,11,3.7252902984619141e-09
90,0,0
90,1,0
90,2,0
90,3,0
90,4,3.7252902984619141e-09
90,5,0
90,6,0
90,7,-3.7252902984619141e-09
90,8,0
90,9,0
90,10,0
90,11,3.7252902984619141e-09
91,0,0
91,1,0
91,2,0
91,3,0
91,4,3.7252902984619141e-09
91,5,7.4505805969238281e-09
91,6,7.4505805969238281e-09
91,7,0
91,8,7.4505805969238281e-09
91,9,3.7252902984619141e-09
91,10,3.7252902984619141e-09
91,11,-3.7252902984619141e-09
92,0,-3.7252902984619141e-09
92,1,-7.4505805969238281e-09
92,2,-3.7252902984619141e-09
92,3,-3.7252902984619141e-09
92,4,0
92,5,-3.7252902984619141e-09
92,6,-3.7252902984619141e-09
92,7,-7.4505805969238281e-09
92,8,-3.7252902984619141e-09
92,9,0
92,10,-3.7252902984619141e-09
92,11,-3.7252902984619141e-09
93,0,-3.7252902984619141e-09
93,1,-3.7252902984619141e-09
93,2,0
93,3,-3.7252902984619141e-09
93,4,0
93,5,-3.7252902984619141e-09
93,6,0
93,7,-3.7252902984619141e-09
93,8,0
93,9,-3.7252902984619141e-09
93,10,-3.7252902984619141e-09
93,11,0
94,0,-3.7252902984619141e-09
94,1,0
94,2,0
94,3,0
94,4,3.7252902984619141e-09
94,5,3.7252902984619141e-09
94,6,0
94,7,3.7252902984619141e-09
94,8,3.7252902984619141e-09
94,9,-3.7252902984619141e-09
94,10,3.7252902984619141e-09
94,11,0
95,0,0
95,1,0
95,2,0
95,3,0
95,4,0
95,5,-3.7252902984619141e-09
95,6,0
95,7,3.7252902984619141e-09
95,8,-3.7252902984619141e-09
95,9,-3.7252902984619141e-09
95,10,0
95,11,0
96,0,3.7252902984619141e-09
96,1,3.7252902984619141e-09
96,2,0
96,3,3.7252902984619141e-09
96,4,-3.7252902984619141e-09
96,5,3.7252902984619141e-09
96,6,3.7252902984619141e-09
96,7,3.7252902984619141e-09
96,8,-3.7252902984619141e-09
96,9,0
96,10,0
96,11,3.7252902984619141e-09
97,0,0
97,1,0
97,2,-3.7252902984619141e-09
97,3,0
97,4,0
97,5,0
97,6,0
97,7,3.7252902984619141e-09
97,8,-3.7252902984619141e-09
97,9,3.7252902984619141e-09
97,10,3.7252902984619141e-09
97,11,3.7252902984619141e-09
98,0,-3.7252902984619141e-09
98,1,0
98,2,3.7252902984619141e-09
98,3,0
98,4,7.4505805969238281e-09
98,5,1.1175870895385742e-08
98,6,3.7252902984619141e-09
98,7,0
98,8,3.7252902984619141e-09
98,9,3.7252902984619141e-09
98,10,3.7252902984619141e-09
98,11,-3.7252902984619141e-09
