seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
300.0,4.7505626621641943e-07,-1.7454385670134798e-07,-4.448838843984504e-07,-0.273639552295208,43661520.05345996,-17.348453783512607,False
600.0,4.7300996029629995e-07,-1.5645383655282785e-07,-4.488241067690524e-07,-0.31455089151859283,43664495.03044669,-17.373401839900712,False
900.0,4.7430463963659063e-07,-1.395696926920209e-07,-4.552218406672637e-07,-0.3563643842935562,43667490.41098107,-17.39869421621981,False
1200.0,4.76112479189747e-07,-1.2439235774763802e-07,-4.6108253570764646e-07,-0.39868083596229553,43670504.777202085,-17.424319041094385,False
1500.0,4.805969117624263e-07,-1.1119178111584915e-07,-4.687447052731386e-07,-0.4425424560904503,43673536.70868448,-17.4502643054372,False
1800.0,4.862803718015318e-07,-9.822443303164619e-08,-4.771694754879263e-07,-0.48661140352487564,43676584.779268146,-17.47651787642904,False
2100.0,4.933509303441703e-07,-8.870654255588306e-08,-4.860432731845776e-07,-0.5321966707706451,43679647.56272835,-17.50306749869384,False
2400.0,5.029489819288144e-07,-8.013208230295277e-08,-4.971107259166274e-07,-0.577638752758503,43682723.62779635,-17.529900798250814,False
2700.0,5.124581207036373e-07,-7.409332170027483e-08,-5.075658116027171e-07,-0.6246295869350433,43685811.545107245,-17.557005294413678,False
3000.0,5.243124073365452e-07,-6.838570243417053e-08,-5.202439190554742e-07,-0.672840304672718,43688909.88244752,-17.584368394893456,False
3300.0,5.382540511561015e-07,-6.644901873187337e-08,-5.345149034496899e-07,-0.7215478792786598,43692017.20699338,-17.611977410203203,False
3600.0,5.528230804692968e-07,-6.469818458754162e-08,-5.493740822259952e-07,-0.7708055675029755,43695132.087084174,-17.639819555866698,False
3900.0,5.688828483182943e-07,-6.623838544328464e-08,-5.653709500563764e-07,-0.8201528564095497,43698253.091526754,-17.66788195579028,False
