seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
248.81605744361877,4.3706110690700126e-10,-2.863771442207508e-10,-3.3285552092365833e-10,-0.00030982494354248047,135837788.0185754,8.459038215932207,False
548.8160572052002,5.361186400041971e-10,-1.772946234268602e-10,-5.067928299240521e-10,-0.0006193220615386963,135519833.54195032,9.485707012026218,False
848.8160572052002,7.340319894693415e-10,-1.6200374375330284e-11,-7.338574192772285e-10,-0.001092076301574707,135200588.74323905,10.513093276777491,True
1148.8160569667816,9.206789229216603e-10,1.1004885891452432e-10,-9.143459323013303e-10,-0.0014207959175109863,134880097.17955568,11.541088734376752,True
1448.8160569667816,1.1531076498798235e-09,2.6838620215130504e-10,-1.1229595031636563e-09,-0.0018378496170043945,134558402.31059077,12.56958266931426,True
1748.8160569667816,1.4180754290387306e-09,4.5062620301905554e-10,-1.3487415628787858e-09,-0.002312004566192627,134235547.4778838,13.598461594412177,True
2048.816056728363,1.6407226062611138e-09,6.019149623170961e-10,-1.533878801751598e-09,-0.0026547759771347046,133911575.88229588,14.62760891197663,True
2348.816056728363,1.933177372697501e-09,8.106155746645527e-10,-1.768592383655232e-09,-0.0031625032424926758,133586530.5618396,15.65690455784509,True
2648.8160564899445,2.1680614549453445e-09,9.793836852622917e-10,-1.9545822738109564e-09,-0.003508850932121277,133260454.37018645,16.686224617387683,True
2948.8160564899445,2.4799468472261376e-09,1.2136922578065423e-09,-2.1939712269158917e-09,-0.0040390342473983765,132933389.95356022,17.715440932935664,True
3248.816056251526,2.699312925880175e-09,1.3813519217364956e-09,-2.361186801635995e-09,-0.0043219029903411865,132605379.72889087,18.744420673320498,True
3548.816056251526,3.0130275174298204e-09,1.63069557856943e-09,-2.592962289327261e-09,-0.004833504557609558,132276465.86082087,19.773025890811702,True
3848.816056251526,3.345050229682812e-09,1.9032029285881435e-09,-2.832670986663288e-09,-0.005380317568778992,131946690.23923498,20.801113035387377,True
4148.816056013107,3.6124139517990347e-09,2.131372411895427e-09,-3.0223930025385926e-09,-0.005752086639404297,131616094.45631061,21.82853244528157,True
4448.816056013107,3.954848110364996e-09,2.430937229291885e-09,-3.259270187072616e-09,-0.0063043683767318726,131284719.78338765,22.85512780156546,True
4748.816055774689,4.238415853541886e-09,2.690995870580082e-09,-3.4510136970311578e-09,-0.006695851683616638,130952607.14853777,23.880735534468464,True
5048.816055774689,4.563961052103916e-09,2.997381898239837e-09,-3.665885373038691e-09,-0.007183566689491272,130619797.11266902,24.905184199029996,True
5348.816055774689,4.917559761046176e-09,3.340261400808231e-09,-3.893344313610214e-09,-0.007732599973678589,130286329.84733234,25.92829378995482,True
