seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
248.81605744361877,4.207164091189332e-10,-3.106777057837462e-10,2.8965274623260484e-10,-0.00037810206413269043,137995425.9353055,-10.837129875092193,False
548.8160572052002,5.107390141399847e-10,-4.847322543355403e-10,1.8498447218462388e-10,-0.0006949007511138916,137791444.09475502,-10.854578231845041,False
848.8160572052002,6.983726401043947e-10,-7.104858923412394e-10,2.9388047551037744e-11,-0.0011748969554901123,137584409.7830855,-10.859274721144956,False
1148.8160569667816,8.786124712789953e-10,-8.89713192009367e-10,-9.180389781704434e-11,-0.0015094578266143799,137374319.45478028,-10.851228682645177,False
1448.8160569667816,1.1035865821509533e-09,-1.095827428798657e-09,-2.438405033444724e-10,-0.0019317567348480225,137161170.07873404,-10.83045586555055,False
1748.8160569667816,1.3604861044359433e-09,-1.3178862445784034e-09,-4.183533519608318e-10,-0.0024102330207824707,136944959.13729593,-10.796978408009364,False
2048.816056728363,1.576675370857391e-09,-1.4996146546764066e-09,-5.615081732912586e-10,-0.0027562379837036133,136725684.62437162,-10.750824801780638,False
2348.816056728363,1.8605863643527813e-09,-1.7287504761043238e-09,-7.589733286295086e-10,-0.00326615571975708,136503345.04381374,-10.69202984230899,False
2648.8160564899445,2.088694651416899e-09,-1.9099388737231493e-09,-9.158025449096385e-10,-0.003613710403442383,136277939.40761906,-10.620634565795147,False
2948.8160564899445,2.391630158544966e-09,-2.1420305529318284e-09,-1.1336034333453426e-09,-0.004143625497817993,136049467.2336864,-10.536686171352216,False
3248.816056251526,2.6046305644871814e-09,-2.3039774532662705e-09,-1.2845902119806851e-09,-0.004425704479217529,135817928.54347938,-10.440237931691561,False
3548.816056251526,2.909402055875242e-09,-2.5274289328081068e-09,-1.5107008977111036e-09,-0.004934579133987427,135583323.85972854,-10.331349089326135,False
3848.816056251526,3.232059085133092e-09,-2.7578721528698225e-09,-1.7548131836520042e-09,-0.0054770708084106445,135345654.203414,-10.210084742813459,False
4148.816056013107,3.4917780130869542e-09,-2.940112153737573e-09,-1.9526442684991707e-09,-0.005844026803970337,135104921.09094983,-10.076515720323176,False
4448.816056013107,3.824698364103499e-09,-3.1670879252487794e-09,-2.2127348842104766e-09,-0.0063890814781188965,134861126.53105083,-9.930718442432669,False
4748.816055774689,4.100279118457864e-09,-3.3509763852634933e-09,-2.430368795103277e-09,-0.006772845983505249,134614273.0214955,-9.772774776769433,False
5048.816055774689,4.4168594639890285e-09,-3.556948513505631e-09,-2.6849225065461724e-09,-0.007250726222991943,134364363.54533765,-9.602771881125316,False
5348.816055774689,4.7609303871276806e-09,-3.775113555093412e-09,-2.965936829468774e-09,-0.007787734270095825,134111401.56766391,-9.420802040804706,False
5648.81605553627,5.053966594646998e-09,-3.956103000746225e-09,-3.2084610523952506e-09,-0.008178308606147766,133855391.03121184,-9.226962497115895,False
5948.81605553627,5.419748891004023e-09,-4.176740731054451e-09,-3.515317814617447e-09,-0.008745551109313965,133596336.35232666,-9.02135526902396,False
6248.816055297852,5.723158749362816e-09,-4.354234306447324e-09,-3.7734988467263975e-09,-0.009135589003562927,133334242.41686605,-8.8040869714274,False
6548.816055297852,6.102288215313589e-09,-4.571404588205041e-09,-4.099373285271213e-09,-0.009709864854812622,133069114.5754289,-8.575268625506938,False
6848.816055059433,6.421903377394395e-09,-4.748329729409306e-09,-4.378133411364615e-09,-0.010113686323165894,132800958.63887629,-8.335015468874163,False
7148.816055059433,6.784310020871843e-09,-4.944496367897955e-09,-4.697051636526339e-09,-0.010614678263664246,132529780.87307417,-8.083446759088456,False
7448.816055059433,7.175327505277925e-09,-5.150781134943827e-09,-5.044404005616343e-09,-0.011176779866218567,132255587.99434656,-7.820685578651418,False
7748.816054821014,7.513486283728676e-09,-5.322362994775176e-09,-5.349176213087503e-09,-0.011583983898162842,131978387.16366883,-7.546858636649136,False
8048.816054821014,7.927167112062116e-09,-5.528960400624783e-09,-5.723566509630018e-09,-0.01217612624168396,131698185.98123462,-7.26209606970322,False
8348.816054582596,8.275337206067882e-09,-5.695142135664355e-09,-6.043490152762843e-09,-0.012579649686813354,131414992.48104253,-6.966531246302843,False
8648.816054582596,8.706870546437693e-09,-5.898726840314339e-09,-6.440701305621133e-09,-0.013189837336540222,131128815.12471041,-6.660300568128599,False
8948.816054344177,9.036667084390885e-09,-6.045070222171489e-09,-6.750148884293594e-09,-0.01351366937160492,130839662.79553893,-6.343543278110828,False
9248.816054344177,9.468701270806221e-09,-6.236859917407855e-09,-7.154379311202774e-09,-0.014094546437263489,130547544.79234248,-6.0164012661711475,False
9548.816054344177,9.920095995937398e-09,-6.431548627006123e-09,-7.579488148223845e-09,-0.014711245894432068,130252470.82278462,-5.679018883269695,False
9848.816054105759,1.0301397010054048e-08,-6.586873269043281e-09,-7.943953050926211e-09,-0.015124291181564331,129954450.99678652,-5.3315427561311255,False
10148.816054105759,1.0764718344118924e-08,-6.774598659831099e-09,-8.38624547583322e-09,-0.015740573406219482,129653495.81961913,-4.974121606414963,False
10448.81605386734,1.1159570297427284e-08,-6.92517687639338e-09,-8.768527237634771e-09,-0.0161561518907547,129349616.18506753,-4.606906078531455,False
10748.81605386734,1.1641125159058949e-08,-7.108553745638346e-09,-9.233573905476078e-09,-0.016788005828857422,129042823.36791538,-4.230048567772326,False
11048.816053628922,1.2017400250115635e-08,-7.240430477395421e-09,-9.603633888133345e-09,-0.017119020223617554,128733129.01669821,-3.843703060242908,False
11348.816053628922,1.2499970571603081e-08,-7.412211289192783e-09,-1.007508299011306e-08,-0.017719462513923645,128420545.14616007,-3.448024973206454,False
11648.816053628922,1.3002837240639104e-08,-7.585981620650273e-09,-1.0568295571999897e-08,-0.018357709050178528,128105084.12927838,-3.04317100809366,False
11948.816053390503,1.3433126746651517e-08,-7.72436692386691e-09,-1.0995848676031983e-08,-0.018783196806907654,127786758.6893266,-2.6292990066846116,False
12248.816053390503,1.3947845617769215e-08,-7.890605502325343e-09,-1.150535089422533e-08,-0.019420340657234192,127465581.89161825,-2.2065678145682384,False
12548.816053152084,1.4396787334263224e-08,-8.02552335699147e-09,-1.1954920164924943e-08,-0.019862845540046692,127141567.13540967,-1.7751371563275589,False
12848.816053152084,1.4893137600180829e-08,-8.173060450644698e-09,-1.245161240781556e-08,-0.020416438579559326,126814728.14484558,-1.335167512472102,False
13148.816053152084,1.5421286992065222e-08,-8.326480838150019e-09,-1.2980836738840651e-08,-0.021039843559265137,126485078.96095541,-0.8868200103298052,False
13448.816052913666,1.589113747903867e-08,-8.453383770756773e-09,-1.345632788529727e-08,-0.021487146615982056,126152633.93210547,-0.430256319248785,False
13748.816052913666,1.6444921606917438e-08,-8.604359891251079e-09,-1.4014294398567717e-08,-0.022145241498947144,125817407.70492095,0.034361446352110324,False
14048.816052675247,1.692656544725365e-08,-8.725180578039726e-09,-1.450468056773957e-08,-0.02258889377117157,125479415.21539858,0.5068708111691351,False
14348.816052675247,1.7501024951160104e-08,-8.87180817699118e-09,-1.508642699654672e-08,-0.02326776087284088,125138671.67898123,0.9871090214780079,False
14648.816052436829,1.7963157873975904e-08,-8.976655863079941e-09,-1.5561099964145342e-08,-0.02362172305583954,124795192.58115792,1.4749131120184993,False
14948.816052436829,1.8539136399365124e-08,-9.113136911764741e-09,-1.6147702508462203e-08,-0.02426886558532715,124448993.6676382,1.9701199720092604,False
15248.816052436829,1.913705261567272e-08,-9.250840093955048e-09,-1.6757336851469518e-08,-0.024958044290542603,124100090.93418229,2.472566395554492,False
15548.81605219841,1.9657345889773395e-08,-9.36003630158666e-09,-1.7292720144723717e-08,-0.025417685508728027,123748500.61643079,2.982089128580208,False
15848.81605219841,2.0269087063164298e-08,-9.491486707702279e-09,-1.7918790451432187e-08,-0.026110321283340454,123394239.17942189,3.4985249075516336,False
16148.816051959991,2.0804868861149255e-08,-9.59636281550047e-09,-1.8471748575166202e-08,-0.02657763659954071,123037323.3073291,4.021710484994005,False
16448.81605195999,2.143750987521256e-08,-9.723834182295832e-09,-1.9120911964876086e-08,-0.027292847633361816,122677769.8923137,4.551482654205483,False
16748.816051721573,2.195319952534501e-08,-9.81520997811458e-09,-1.965610429977005e-08,-0.027669548988342285,122315596.02387846,5.087678257855329,False
17048.816051721573,2.2587944662092907e-08,-9.934353784046834e-09,-2.03094501216583e-08,-0.028354749083518982,121950818.97777276,5.630134196740452,False
17348.816051721573,2.3246124372069395e-08,-1.0054918675450608e-08,-2.09869455147782e-08,-0.029085516929626465,121583456.20458195,6.178687422607981,False
17648.816051483154,2.3824130791688745e-08,-1.0151325113838539e-08,-2.1586022747044353e-08,-0.029578089714050293,121213525.31830995,6.7331749283467435,False
17948.816051483154,2.4497631557655887e-08,-1.026745621857117e-08,-2.228031092954552e-08,-0.03031359612941742,120841044.084648,7.293433730347999,False
18248.816051244736,2.509880248592221e-08,-1.0362668945163023e-08,-2.2903565266574333e-08,-0.030832022428512573,120466030.40953293,7.859300837694942,False
18548.816051244736,2.57543439878893e-08,-1.0467374522704631e-08,-2.3581252506232886e-08,-0.03148071467876434,120088502.32655741,8.430613221473944,False
18848.816051244736,2.6446958067710045e-08,-1.057705389939656e-08,-2.429628587208299e-08,-0.03221288323402405,119708477.98570818,9.007207768577745,False
19148.816051006317,2.7075612317439245e-08,-1.0669680250430247e-08,-2.494806139452521e-08,-0.03275109827518463,119325975.64033405,9.588921232755013,False
19448.816051006317,2.7799941578354965e-08,-1.0780183856695658e-08,-2.569536405871986e-08,-0.03353354334831238,118941013.63469231,10.175590178323635,True
19748.8160507679,2.8445827344830868e-08,-1.0871701761061558e-08,-2.636467577588064e-08,-0.03408183157444,118553610.39180288,10.767050910608678,True
20048.8160507679,2.919179697210861e-08,-1.0981466402881779e-08,-2.713392532882608e-08,-0.034885287284851074,118163784.40007305,11.363139406935112,True
20348.81605052948,2.9863129177393705e-08,-1.107437697100977e-08,-2.7828667370499716e-08,-0.03546416759490967,117771554.20084669,11.963691231026191,True
20648.81605052948,3.059244898106755e-08,-1.1177064607181819e-08,-2.858122627458215e-08,-0.036181315779685974,117376938.37459695,12.568541448558733,True
20948.81605052948,3.1361794965841256e-08,-1.1285862910881406e-08,-2.9373644849783886e-08,-0.03698772192001343,116979955.52854657,13.17752452667328,True
21248.81605029106,3.206533868945405e-08,-1.1381473541405285e-08,-3.009997051606206e-08,-0.037591978907585144,116580624.28244707,13.79047423087315,True
21548.81605029106,3.2870448585006944e-08,-1.1494819318613736e-08,-3.092759293110703e-08,-0.03845323622226715,116178963.25498845,14.407223514314532,True
21848.816050052643,3.359345101805166e-08,-1.1593442650337238e-08,-3.167251350078004e-08,-0.039067819714546204,115774991.05053103,15.027604393142118,True
22148.816050052643,3.442894512728757e-08,-1.1711506431311136e-08,-3.252961455757486e-08,-0.03996926546096802,115368726.24461451,15.651447822317326,True
22448.816049814224,3.513500108258933e-08,-1.1808680255853687e-08,-3.325627773165252e-08,-0.040494173765182495,114960187.37019996,16.27858355368999,True
22748.816049814224,3.597927177368149e-08,-1.1929756738027208e-08,-3.4120787972824473e-08,-0.0413750559091568,114549392.90343373,16.908839995233734,True
23048.816049814224,3.685365990396884e-08,-1.2056943887728266e-08,-3.501468270883379e-08,-0.04231446981430054,114136361.24909182,17.542044052303225,True
23348.816049575806,3.764071716175218e-08,-1.217262024511001e-08,-3.581999763468957e-08,-0.04299101233482361,113721110.72607197,18.17802096621515,True
23648.816049575806,3.854022572062275e-08,-1.2308248642511899e-08,-3.673712356544456e-08,-0.04394908249378204,113303659.55258816,18.816594143711804,True
23948.816049337387,3.936159965097179e-08,-1.2435492635631817e-08,-3.7574636735371314e-08,-0.04466778039932251,112884025.83171058,19.45758497095516,True
24248.816049337387,4.024922384490848e-08,-1.2576663266372634e-08,-3.84773848338682e-08,-0.04553988575935364,112462227.53570041,20.100812626941586,True
24548.81604909897,4.108273220201865e-08,-1.271490646104212e-08,-3.9324390854744706e-08,-0.046237364411354065,112038282.49191092,20.74609387755671,True
24848.81604909897,4.205010339933953e-08,-1.2877762856078334e-08,-4.0304342974195606e-08,-0.04727059602737427,111612208.3663898,21.393242868785205,True
25148.81604909897,4.3030570680262985e-08,-1.3048577329755062e-08,-4.129582720224789e-08,-0.04831095039844513,111184022.6491408,22.042070900560283,True
25448.81604886055,4.392649441895844e-08,-1.3214929595051217e-08,-4.2200625216537446e-08,-0.049092456698417664,110753742.63846879,22.69238619587843,True
25748.81604886055,4.4942245676313035e-08,-1.3405923482423532e-08,-4.322389557387396e-08,-0.050168395042419434,110321385.42501286,23.343993658755107,True
26048.81604862213,4.58782288771128e-08,-1.3595325754067744e-08,-4.416502008552925e-08,-0.050996214151382446,109886967.87640421,23.99669461455528,True
26348.81604862213,4.688649842146459e-08,-1.3804822174279252e-08,-4.517656648772572e-08,-0.05198611319065094,109450506.62060817,24.650286547765184,True
26648.81604862213,4.794696411745297e-08,-1.4032707440492231e-08,-4.623818483651121e-08,-0.05308225750923157,109012018.03082922,25.304562818591595,True
26948.816048383713,4.8938407813915605e-08,-1.4264344372350024e-08,-4.72279921837071e-08,-0.05395534634590149,108571518.20845705,25.95931237290782,True
27248.816048383713,5.005336523975497e-08,-1.4526392533298349e-08,-4.833913536117507e-08,-0.055123940110206604,108129022.96678498,26.61431943981915,True
