epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
59,1473458200.0,4426043.51814654,-89428.37404636068,4576298.227426626,-6886.665963136791,4294967295,4294967295,0
60,1473458201.0,4426043.480641178,-89428.44355522298,4576298.164468424,-6738.399551513917,4294967295,4294967295,0
61,1473458202.0,4426043.4511724245,-89428.37759868924,4576298.16007192,-6590.311597964104,4294967295,4294967295,0
62,1473458203.0,4426043.508326059,-89428.29452219175,4576298.2180025065,-6442.269362829701,4294967295,4294967295,0
63,1473458204.0,4426043.466590212,-89428.25651594253,4576298.074708019,-6294.310810179266,4294967295,4294967295,0
64,1473458205.0,4426043.513526586,-89428.21973480488,4576298.053024853,-6146.2169949456975,4294967295,4294967295,0
65,1473458206.0,4426043.460180439,-89428.22143632859,4576297.915482491,-5998.141380785126,4294967295,4294967295,0
66,1473458207.0,4426043.438738625,-89428.13859753778,4576297.794502195,-5850.114270989751,4294967295,4294967295,0
67,1473458208.0,4426043.33955622,-89428.08037638881,4576297.71713373,-5702.083575946156,4294967295,4294967295,0
68,1473458209.0,4426043.283016541,-89428.0665453239,4576297.671854452,-5554.009534788802,4294967295,4294967295,0
69,1473458210.0,4426043.241055078,-89428.11018772914,4576297.656796665,-5405.882708753417,4294967295,4294967295,0
70,1473458211.0,4426043.412042098,-89428.168846392,4576297.808388093,-5257.584262842035,4294967295,4294967295,0
71,1473458212.0,4426043.431114198,-89428.17661351053,4576297.803667792,-5109.393383918927,4294967295,4294967295,0
72,1473458213.0,4426043.463256893,-89428.1742128292,4576297.797830726,-4961.094999050959,4294967295,4294967295,0
73,1473458214.0,4426043.6802507695,-89428.22258198458,4576298.0261707455,-4812.633484871252,4294967295,4294967295,0
74,1473458215.0,4426043.666482744,-89428.23764815067,4576298.112763013,-4664.335842924696,4294967295,4294967295,0
75,1473458216.0,4426043.657794917,-89428.28610327738,4576298.189943467,-4515.975658536976,4294967295,4294967295,0
76,1473458217.0,4426043.8663661275,-89428.34374093733,4576298.389602293,-4367.448129784327,4294967295,4294967295,0
77,1473458218.0,4426043.787942047,-89428.34940678629,4576298.434551221,-4219.209058168656,4294967295,4294967295,0
78,1473458219.0,4426043.811854795,-89428.29697913514,4576298.409211556,-4070.9281702650082,4294967295,4294967295,0
79,1473458220.0,4426043.745060955,-89428.24333220113,4576298.337018622,-3922.7742057207606,4294967295,4294967295,0
80,1473458221.0,4426043.648931343,-89428.27967468045,4576298.234643428,-3774.6076490808114,4294967295,4294967295,0
81,1473458222.0,4426043.58722332,-89428.2867543965,4576298.099366775,-3626.40606782004,4294967295,4294967295,0
82,1473458223.0,4426043.521590971,-89428.30651273341,4576297.928614081,-3478.2608039795587,4294967295,4294967295,0
83,1473458224.0,4426043.584481011,-89428.34557832355,4576297.96089817,-3329.902427291156,4294967295,4294967295,0
84,1473458225.0,4426043.592040926,-89428.37675358297,4576297.908637037,-3181.595768196375,4294967295,4294967295,0
85,1473458226.0,4426043.624964076,-89428.3564622437,4576297.9798147045,-3033.160411102678,4294967295,4294967295,0
86,1473458227.0,4426043.601605172,-89428.3210166169,4576298.010720119,-2884.8094844457687,4294967295,4294967295,0
87,1473458228.0,4426043.521582216,-89428.34687777045,4576297.9055480845,-2736.6093847441034,4294967295,4294967295,0
88,1473458229.0,4426043.521086517,-89428.40517730452,4576297.968966034,-2588.2403196463792,4294967295,4294967295,0
89,1473458230.0,4426043.481725745,-89428.45569663712,4576297.9244993795,-2439.9360852541317,4294967295,4294967295,0
90,1473458231.0,4426043.393152832,-89428.50481698141,4576297.801856715,-2291.7621330946527,4294967295,4294967295,0
91,1473458232.0,4426043.349894507,-89428.49347149908,4576297.618410362,-2143.6888338849285,4294967295,4294967295,0
92,1473458233.0,4426043.354266864,-89428.55883277819,4576297.58633747,-1995.5604802635364,4294967295,4294967295,0
93,1473458234.0,4426043.3208201835,-89428.50772118715,4576297.567137094,-1847.408130765401,4294967295,4294967295,0
94,1473458235.0,4426043.485674512,-89428.52866968753,4576297.845590832,-1698.9194285132241,4294967295,4294967295,0
95,1473458236.0,4426043.420028304,-89428.49779135225,4576297.883849877,-1550.557268904409,4294967295,4294967295,0
96,1473458237.0,4426043.434463414,-89428.52013015377,4576297.993148293,-1402.168974181652,4294967295,4294967295,0
97,1473458238.0,4426043.427528693,-89428.54677068652,4576298.145593169,-1253.7257365028872,4294967295,4294967295,0
98,1473458239.0,4426043.405017387,-89428.53365111213,4576298.065130342,-1105.4314032595034,4294967295,4294967295,0
99,1473458240.0,4426043.505568487,-89428.48417504496,4576298.344141276,-956.9462264972445,4294967295,4294967295,0
100,1473458241.0,4426043.409230402,-89428.49673992247,4576298.327629796,-808.7576108992104,4294967295,4294967295,0
101,1473458242.0,4426043.388334117,-89428.5062578442,4576298.279890953,-660.6098759261542,4294967295,4294967295,0
102,1473458243.0,4426043.398444678,-89428.49391311068,4576298.259027241,-512.4266205700782,4294967295,4294967295,0
103,1473458244.0,4426043.3489406705,-89428.55222669675,4576298.17995512,-364.1905269249825,4294967295,4294967295,0
104,1473458245.0,4426043.2898624,-89428.50105330002,4576298.130887844,-216.04952831756498,4294967295,4294967295,0
105,1473458246.0,4426043.270721323,-89428.52693513835,4576297.970404393,-67.8951700700554,4294967295,4294967295,0
106,1473458247.0,4426043.288975425,-89428.47814418747,4576298.062845663,80.35305479162024,4294967295,4294967295,0
107,1473458248.0,4426043.2532350365,-89428.48177211994,4576298.0987382,228.56113659275186,4294967295,4294967295,0
108,1473458249.0,4426043.353016782,-89428.52047016648,4576298.232198203,376.9306948058763,4294967295,4294967295,0
109,1473458250.0,4426043.269688507,-89428.54041200256,4576298.163426519,525.1267549505345,4294967295,4294967295,0
110,1473458251.0,4426043.274392923,-89428.60282544562,4576298.159861982,673.3723021557296,4294967295,4294967295,0
111,1473458252.0,4426043.322050957,-89428.64204142874,4576298.161648703,821.6318634903649,4294967295,4294967295,0
112,1473458253.0,4426043.3872690145,-89428.67895548555,4576298.143013289,969.9139308848758,4294967295,4294967295,0
113,1473458254.0,4426043.561707856,-89428.72527756591,4576298.302174808,1118.3545763981167,4294967295,4294967295,0
114,1473458255.0,4426043.641781923,-89428.73980706271,4576298.231739072,1266.60374497729,4294967295,4294967295,0
115,1473458256.0,4426043.660661126,-89428.66786948546,4576298.319218391,1414.9769823698387,4294967295,4294967295,0
116,1473458257.0,4426043.775815583,-89428.59111902492,4576298.449349352,1563.4787664383748,4294967295,4294967295,0
117,1473458258.0,4426043.650809447,-89428.48577436697,4576298.53412265,1711.7532258791678,4294967295,4294967295,0
118,1473458259.0,4426043.564942938,-89428.51068241596,4576298.471443236,1859.9625937545316,4294967295,4294967295,0
119,1473458260.0,4426043.64626346,-89428.47200729408,4576298.528493577,2008.2507944728475,4294967295,4294967295,0
120,1473458261.0,4426043.6885764105,-89428.4187506119,4576298.544283927,2156.5755688154854,4294967295,4294967295,0
121,1473458262.0,4426043.560741557,-89428.40179992992,4576298.43544688,2304.7452671908313,4294967295,4294967295,0
122,1473458263.0,4426043.537186224,-89428.42719475,4576298.402600689,2452.8674784244813,4294967295,4294967295,0
123,1473458264.0,4426043.505890656,-89428.44313073956,4576298.460788889,2600.940816009359,4294967295,4294967295,0
124,1473458265.0,4426043.483354647,-89428.50793556297,4576298.482747536,2749.031244522404,4294967295,4294967295,0
125,1473458266.0,4426043.4882543,-89428.46936998323,4576298.5040803505,2897.1786753697456,4294967295,4294967295,0
126,1473458267.0,4426043.466200735,-89428.46220814732,4576298.442922166,3045.3051874382454,4294967295,4294967295,0
127,1473458268.0,4426043.498808532,-89428.47963212288,4576298.449408605,3193.4971208896263,4294967295,4294967295,0
128,1473458269.0,4426043.480413059,-89428.41664074657,4576298.450138329,3341.6615618807405,4294967295,4294967295,0
129,1473458270.0,4426043.4803776955,-89428.35491487668,4576298.467879448,3489.889900261181,4294967295,4294967295,0
130,1473458271.0,4426043.469780635,-89428.34809799514,4576298.371714461,3638.0935915250366,4294967295,4294967295,0
131,1473458272.0,4426043.410511512,-89428.31348821348,4576298.446520523,3786.221950273047,4294967295,4294967295,0
132,1473458273.0,4426043.545320312,-89428.33629603025,4576298.577982158,3934.348593891194,4294967295,4294967295,0
133,1473458274.0,4426043.617344386,-89428.3934080795,4576298.645956697,4082.4577360722437,4294967295,4294967295,0
134,1473458275.0,4426043.576510929,-89428.39277704849,4576298.474313749,4230.435889029338,4294967295,4294967295,0
135,1473458276.0,4426043.584378546,-89428.34133669738,4576298.421135256,4378.520479729929,4294967295,4294967295,0
136,1473458277.0,4426043.562383894,-89428.35410589415,4576298.513322789,4526.767950762525,4294967295,4294967295,0
137,1473458278.0,4426043.539264711,-89428.43114063927,4576298.441564206,4674.920594687133,4294967295,4294967295,0
138,1473458279.0,4426043.360774423,-89428.47507808074,4576298.384479541,4823.001585215959,4294967295,4294967295,0
139,1473458280.0,4426043.468765781,-89428.52795963883,4576298.450063093,4971.26162542084,4294967295,4294967295,0
140,1473458281.0,4426043.233757351,-89428.60894289229,4576298.319367686,5119.213146378963,4294967295,4294967295,0
141,1473458282.0,4426043.1760442015,-89428.6292730329,4576298.41709666,5267.448277175325,4294967295,4294967295,0
142,1473458283.0,4426043.081961,-89428.66933148846,4576298.385629923,5415.644633628915,4294967295,4294967295,0
143,1473458284.0,4426043.137593041,-89428.69574558787,4576298.3761893455,5563.919307867104,4294967295,4294967295,0
144,1473458285.0,4426043.12128023,-89428.6353242043,4576298.349526481,5712.10151396761,4294967295,4294967295,0
145,1473458286.0,4426043.009058182,-89428.55904275857,4576298.299676854,5860.2751768392245,4294967295,4294967295,0
146,1473458287.0,4426042.879264543,-89428.50676904219,4576298.169073421,6008.396627365317,4294967295,4294967295,0
147,1473458288.0,4426042.872850132,-89428.4169807081,4576298.125838732,6156.51876414943,4294967295,4294967295,0
148,1473458289.0,4426042.83565471,-89428.33464183258,4576298.108237821,6304.677931440152,4294967295,4294967295,0
149,1473458290.0,4426042.617284634,-89428.34022058759,4576297.91467306,6452.575172031686,4294967295,4294967295,0
150,1473458291.0,4426042.714113859,-89428.30868098991,4576297.904941082,6600.790184683166,4294967295,4294967295,0
151,1473458292.0,4426042.720437406,-89428.32576412986,4576298.004861669,6749.046867590448,4294967295,4294967295,0
152,1473458293.0,4426042.77025095,-89428.31801013078,4576297.976989881,6897.24068930352,4294967295,4294967295,0
153,1473458294.0,4426042.919062701,-89428.26640693788,4576297.979458068,7045.395952360208,4294967295,4294967295,0
154,1473458295.0,4426042.873435017,-89428.3049827785,4576297.871037265,7193.387738120414,4294967295,4294967295,0
155,1473458296.0,4426042.87807728,-89428.25773960288,4576297.888252593,7341.617367998294,4294967295,4294967295,0
156,1473458297.0,4426043.036996109,-89428.20309558655,4576298.065900762,7490.0045405458495,4294967295,4294967295,0
157,1473458298.0,4426042.897532127,-89428.16267163883,4576297.8967789505,7638.075907715789,4294967295,4294967295,0
158,1473458299.0,4426042.81329988,-89428.20283952392,4576297.814044754,7786.153772726117,4294967295,4294967295,0
159,1473458300.0,4426042.925355745,-89428.15748873532,4576297.980731785,7934.500079577187,4294967295,4294967295,0
160,1473458301.0,4426043.001100037,-89428.1843813071,4576298.04118758,8082.829823298021,4294967295,4294967295,0
161,1473458302.0,4426043.015450554,-89428.18454635725,4576298.050594646,8231.09952949889,4294967295,4294967295,0
162,1473458303.0,4426043.016295608,-89428.2725755301,4576298.02084692,8379.277659160152,4294967295,4294967295,0
163,1473458304.0,4426043.013504555,-89428.32350528051,4576297.934880104,8527.403389578285,4294967295,4294967295,0
164,1473458305.0,4426043.0225138,-89428.31066913134,4576298.002056961,8675.685888796,4294967295,4294967295,0
165,1473458306.0,4426042.871701346,-89428.31045462536,4576297.824971671,8823.715150901202,4294967295,4294967295,0
166,1473458307.0,4426042.821514998,-89428.40762297835,4576297.786854856,8971.920808347539,4294967295,4294967295,0
167,1473458308.0,4426042.862000236,-89428.39863164714,4576297.906670651,9120.285085300846,4294967295,4294967295,0
168,1473458309.0,4426042.87049549,-89428.38040007888,4576298.0046771495,9268.598413199175,4294967295,4294967295,0
169,1473458310.0,4426042.940832979,-89428.39649079477,4576298.153668099,9416.943188897885,4294967295,4294967295,0
170,1473458311.0,4426042.880615889,-89428.33440002319,4576298.173473326,9565.254559900653,4294967295,4294967295,0
171,1473458312.0,4426042.851457993,-89428.37751418145,4576298.018293076,9713.459903811223,4294967295,4294967295,0
172,1473458313.0,4426042.749950333,-89428.38948198623,4576297.89381626,9861.573267971378,4294967295,4294967295,0
173,1473458314.0,4426042.703042927,-89428.3551696731,4576297.830073662,10009.820523757948,4294967295,4294967295,0
174,1473458315.0,4426042.659281883,-89428.39230541665,4576297.768208341,10158.07242954343,4294967295,4294967295,0
175,1473458316.0,4426042.720905578,-89428.39296299535,4576297.8502173,10306.421608935972,4294967295,4294967295,0
176,1473458317.0,4426042.763365619,-89428.36356901834,4576297.789308328,10454.697659667085,4294967295,4294967295,0
177,1473458318.0,4426042.827700558,-89428.33650943519,4576297.993325071,10603.164171891836,4294967295,4294967295,0
178,1473458319.0,4426042.996620621,-89428.34500408423,4576298.175144998,10751.739597569767,4294967295,4294967295,0
179,1473458320.0,4426043.072662057,-89428.24004040191,4576298.266800952,10900.105677032392,4294967295,4294967295,0
