trajectory_id,epoch_id,time,valid,target_e,target_n,target_u,observed_x,observed_y,observed_z,clock_bias_m,force_e,force_n,force_u
0,32,1400000032.0,1,298.0000000009052,-94.39999999871398,-0.233496569068798,3920096.075498792,343263.10485019773,5002823.844116919,75000.64000000403,0.0,0.0,0.0
0,33,1400000033.0,1,299.49999999891946,-93.60000000652673,-0.6309827801487131,3920095.072969751,343264.5228700261,5002824.023422685,75000.65999999597,0.0,0.0,0.0
0,34,1400000034.0,1,301.0000000043025,-92.79999999898679,-1.0221644065410977,3920094.074307417,343265.94122815493,5002824.207696542,75000.68000000039,0.0,0.0,0.0
0,35,1400000035.0,1,302.50000000144877,-92.00000000389468,-1.403132912847024,3920093.081908991,343267.3601342964,5002824.40001844,75000.69999999666,0.0,0.0,0.0
0,36,1400000036.0,1,303.9999999994612,-91.20000000023494,-1.7700817778733615,3920092.0981090665,343268.77979271015,5002824.6033879705,75000.71999999571,0.0,0.0,0.0
0,37,1400000037.0,1,305.5000000004305,-90.40000000167622,-2.1193445646432494,3920091.125156348,343270.20040013443,5002824.820694318,75000.73999999827,0.0,0.0,0.0
0,38,1400000038.0,1,307.0000000006769,-89.60000000001943,-2.447431568129886,3920090.165191131,343271.62214381713,5002825.054687412,75000.75999999621,0.0,0.0,0.0
0,39,1400000039.0,1,308.4999999978853,-88.80000000153731,-2.751064638891055,3920089.220223971,343273.04519965674,5002825.307950467,75000.78000000004,0.0,0.0,0.0
0,40,1400000040.0,1,310.0000000001208,-87.99999999988655,-3.0272099785395206,3920088.2921155477,343274.4697304497,5002825.582874151,75000.80000000207,0.0,0.0,0.0
0,41,1400000041.0,1,311.49999999877696,-87.20000000027115,-3.2731084404371025,3920087.382558102,343275.89588423935,5002825.881632699,75000.81999999999,0.0,0.0,0.0
0,42,1400000042.0,1,313.00000000195314,-86.40000000141819,-3.4863030906935464,3920086.4930585152,343277.3237928688,5002826.206162201,75000.83999999963,0.0,0.0,0.0
0,43,1400000043.0,1,314.49999999868135,-85.59999999859222,-3.664663748426463,3920085.624923265,343278.75357062905,5002826.558141267,75000.86000000034,0.0,0.0,0.0
0,44,1400000044.0,1,316.00000000018025,-84.80000000034255,-3.8064082982545244,3920084.7792453617,343280.18531315733,5002826.938974217,75000.87999999366,0.0,0.0,0.0
0,45,1400000045.0,1,317.50000000150203,-84.00000000022474,-3.9101204722811147,3920083.956893424,343281.619096443,5002827.3497770885,75000.89999999611,0.0,0.0,0.0
0,46,1400000046.0,1,318.9999999992301,-83.20000000161669,-3.974764014271539,3920083.1585030104,343283.0549760868,5002827.791366462,75000.92000000172,0.0,0.0,0.0
0,47,1400000047.0,1,320.50000000176976,-82.40000000005881,-3.999693027680582,3920082.384470257,343284.4929867545,5002828.264251312,75000.94000000463,0.0,0.0,0.0
0,48,1400000048.0,1,321.9999999996316,-81.60000000378733,-3.9846584362321025,3920081.634947934,343285.9331418024,5002828.76862791,75000.9600000001,0.0,0.0,0.0
0,49,1400000049.0,1,323.5000000024331,-80.80000000149265,-3.929810452024544,3920080.9098439044,343287.375433179,5002829.304377893,75000.98000000081,0.0,0.0,0.0
0,50,1400000050.0,1,324.9999999952103,-79.99999999909666,-3.835697096648609,3920080.208822062,343288.819831464,5002829.871069411,75001.00000000323,0.0,0.0,0.0
0,51,1400000051.0,1,326.4999999979496,-79.20000000131989,-3.7032587329153834,3920079.531305666,343290.26628621906,5002830.4679614445,75001.01999999449,0.0,0.0,0.0
0,52,1400000052.0,1,328.00000000166517,-78.40000000212063,-3.5338186280404535,3920078.876483129,343291.7147264305,5002831.094011249,75001.03999999384,0.0,0.0,0.0
0,53,1400000053.0,1,329.50000000033646,-77.59999999879403,-3.329069768375817,3920078.2433161084,343293.16506124905,5002831.7478847345,75001.05999999549,0.0,0.0,0.0
0,54,1400000054.0,1,330.99999999852895,-76.79999999865,-3.091057952336751,3920077.6305498835,343294.6171809055,5002832.427969785,75001.07999999562,0.0,0.0,0.0
0,55,1400000055.0,1,332.5000000002571,-75.9999999975366,-2.8221613065454214,3920077.036725901,343296.07095779694,5002833.132392415,75001.09999999679,0.0,0.0,0.0
0,56,1400000056.0,1,334.0000000003934,-75.20000000252827,-2.5250665516138184,3920076.460196351,343297.5262477536,5002833.859035454,75001.12000000228,0.0,0.0,0.0
0,57,1400000057.0,1,335.49999999920556,-74.4000000003618,-2.2027421771880142,3920075.899140593,343298.9828914903,5002834.605559709,75001.1399999992,0.0,0.0,0.0
0,58,1400000058.0,1,337.0000000000398,-73.60000000242695,-1.8584087183410531,3920075.351583421,343300.44071620225,5002835.369427356,75001.1600000018,0.0,0.0,0.0
0,59,1400000059.0,1,338.4999999991697,-72.80000000221146,-1.4955066645396045,3920074.815414714,343301.8995372741,5002836.147927257,75001.17999999372,0.0,0.0,0.0
0,60,1400000060.0,1,340.0000000006704,-72.00000000044905,-1.1176619909859689,3920074.2884105938,343303.35916014574,5002836.9382021045,75001.1999999974,0.0,0.0,0.0
0,61,1400000061.0,1,341.5000000011581,-71.20000000188004,-0.7286500126166491,3920073.768255593,343304.8193822367,5002837.737276906,75001.22000000266,0.0,0.0,0.0
0,62,1400000062.0,1,343.00000000061607,-70.39999999963538,-0.3323576097051042,3920073.2525658095,343306.2799949825,5002838.542088763,75001.24000000257,0.0,0.0,0.0
0,63,1400000063.0,1,344.50000000010704,-69.60000000245637,0.0672555975883693,3920072.7389127417,343307.7407859179,5002839.349517446,75001.25999999908,0.0,0.0,0.0
0,64,1400000064.0,1,346.0000000028238,-68.79999999913778,0.46619681983384886,3920072.2248475277,343309.2015407984,5002840.1564166015,75001.28000000313,0.0,0.0,0.0
0,65,1400000065.0,1,347.49999999927195,-68.00000000058735,0.860479955325749,3920071.7079254263,343310.66204572737,5002840.959645132,75001.3000000034,0.0,0.0,0.0
0,66,1400000066.0,1,349.0000000036363,-67.20000000103741,1.2461654583691164,3920071.1857302347,343312.12208932865,5002841.7560986355,75001.32000000248,0.0,0.0,0.0
0,67,1400000067.0,1,350.50000000011454,-66.40000000044371,1.6193996821658097,3920070.6558984406,343313.5814648059,5002842.542740398,75001.33999999716,0.0,0.0,0.0
0,68,1400000068.0,1,351.999999999466,-65.60000000323389,1.9764534066459163,3920070.116142846,343315.03997206595,5002843.316631751,75001.36000000052,0.0,0.0,0.0
0,69,1400000069.0,1,353.50000000007594,-64.80000000096038,2.313759056035739,3920069.564275384,343316.49741967616,5002844.074961412,75001.37999999608,0.0,0.0,0.0
0,70,1400000070.0,1,355.0000000005369,-64.00000000150789,2.6279463927359537,3920068.9982290305,343317.953626794,5002844.815073592,75001.39999999382,0.0,0.0,0.0
0,71,1400000071.0,1,356.4999999982405,-63.20000000070753,2.9158761570320166,3920068.416078416,343319.4084249688,5002845.534494523,75001.41999999729,0.0,0.0,0.0
0,72,1400000072.0,1,357.9999999998817,-62.40000000133154,3.1746714604583683,3920067.816059093,343320.86165983806,5002846.230957185,75001.44000000744,0.0,0.0,0.0
0,73,1400000073.0,1,359.4999999995764,-61.60000000070381,3.4017464859909907,3920067.1965851295,343322.3131926449,5002846.902423928,75001.46000000191,0.0,0.0,0.0
0,74,1400000074.0,1,361.00000000113346,-60.79999999981176,3.5948323851078037,3920066.556264999,343323.76290165033,5002847.547106873,75001.48000000358,0.0,0.0,0.0
0,75,1400000075.0,1,362.50000000105945,-59.99999999900893,3.751999909515627,3920065.8939154577,343325.2106833304,5002848.163485753,75001.50000000074,0.0,0.0,0.0
0,76,1400000076.0,1,363.9999999990424,-59.200000002257745,3.8716786883245113,3920065.208573371,343326.6564534215,5002848.750323096,75001.5199999979,0.0,0.0,0.0
0,77,1400000077.0,1,365.5000000013717,-58.40000000152572,3.9526729323015655,3920064.4995053327,343328.10014776513,5002849.306676612,75001.5399999936,0.0,0.0,0.0
0,78,1400000078.0,1,366.99999999924694,-57.59999999828413,3.994173380416097,3920063.766215009,343329.54172292893,5002849.831908594,75001.55999999538,0.0,0.0,0.0
0,79,1400000079.0,1,368.49999999682984,-56.799999999640555,3.9957653689580184,3920063.008448085,343330.98115666735,5002850.325692277,75001.5799999983,0.0,0.0,0.0
0,80,1400000080.0,1,369.9999999978431,-56.00000000129093,3.9574329878394217,3920062.226194798,343332.4184481301,5002850.788015128,75001.60000000284,0.0,0.0,0.0
0,81,1400000081.0,1,371.5000000016631,-55.200000000131,3.8795592476357275,3920061.419690054,343333.85361786804,5002851.219178964,75001.62000000519,0.0,0.0,0.0
0,82,1400000082.0,1,372.9999999998383,-54.400000002670254,3.7629222250055028,3920060.5894110673,343335.2867076236,5002851.619796915,75001.63999999886,0.0,0.0,0.0
0,83,1400000083.0,1,374.49999999928076,-53.600000005095936,3.608687334261643,3920059.736072605,343336.7177799378,5002851.990787341,75001.65999999983,0.0,0.0,0.0
0,84,1400000084.0,1,376.00000000190283,-52.80000000149987,3.4183956321504665,3920058.860619821,343338.1469175027,5002852.333364616,75001.68000000084,0.0,0.0,0.0
0,85,1400000085.0,1,377.49999999981344,-52.000000000625285,3.193948451322493,3920057.964218846,343339.5742223336,5002852.649027005,75001.69999999988,0.0,0.0,0.0
0,86,1400000086.0,1,378.99999999817777,-51.19999999935278,2.9375883917692605,3920057.0482451054,343340.9998147699,5002852.939541702,75001.7199999993,0.0,0.0,0.0
0,87,1400000087.0,1,380.49999999969026,-50.40000000052002,2.651876923033785,3920056.1142695984,343342.42383225885,5002853.206927172,75001.73999999923,0.0,0.0,0.0
0,88,1400000088.0,1,381.9999999991261,-49.599999999675525,2.3396687734768635,3920055.16404318,343343.8464279752,5002853.4534329735,75001.76000000178,0.0,0.0,0.0
0,89,1400000089.0,1,383.49999999998295,-48.79999999957953,2.004083425560283,3920054.1994790896,343345.2677693092,5002853.681517291,75001.78000000295,0.0,0.0,0.0
0,90,1400000090.0,1,384.99999999854526,-48.000000000792895,1.6484739379782298,3920053.222633821,343346.6880361771,5002853.89382237,75001.79999999696,0.0,0.0,0.0
0,91,1400000091.0,1,386.5000000002473,-47.20000000382464,1.2763934426355292,3920052.2356865765,343348.1074192397,5002854.093148117,75001.81999999436,0.0,0.0,0.0
0,92,1400000092.0,1,388.00000000032736,-46.400000001700256,0.8915596580627665,3920051.2409174973,343349.52611797885,5002854.282424138,75001.84000000195,0.0,0.0,0.0
0,93,1400000093.0,1,389.5000000003507,-45.59999999948175,0.4978176924559028,3920050.240684864,343350.9443387189,5002854.4646804165,75001.85999999853,0.0,0.0,0.0
0,94,1400000094.0,1,390.9999999997453,-44.80000000018604,0.09910170478241842,3920049.2374015725,343352.3622925603,5002854.64301711,75001.87999999886,0.0,0.0,0.0
0,95,1400000095.0,1,392.50000000183746,-43.99999999827427,-0.3006044788756591,3920048.233510973,343353.7801932718,5002854.820573521,75001.90000000049,0.0,0.0,0.0
0,96,1400000096.0,1,393.9999999965869,-43.19999999818698,-0.6973071229719684,3920047.2314625024,343355.1982551414,5002855.000496752,75001.92000000275,0.0,0.0,0.0
0,97,1400000097.0,1,395.4999999994159,-42.39999999938448,-1.0870425034114062,3920046.233687185,343356.61669087154,5002855.18591026,75001.94000000064,0.0,0.0,0.0
0,98,1400000098.0,1,397.0000000024527,-41.60000000557919,-1.4659165188259353,3920045.24257335,343358.0357094061,5002855.379882638,75001.9599999987,0.0,0.0,0.0
0,99,1400000099.0,1,398.50000000020526,-40.800000002138034,-1.8301435785980757,3920044.26044276,343359.4555138674,5002855.585396981,75001.97999999703,0.0,0.0,0.0
0,100,1400000100.0,1,400.0000000036042,-39.99999999795727,-2.1760844430185284,3920043.289527434,343360.87629954284,5002855.805321042,75002.00000000228,0.0,0.0,0.0
0,101,1400000101.0,1,401.50000000063363,-39.200000002863945,-2.5002825998465723,3920042.331947325,343362.2982518922,5002856.042378586,75002.01999999332,0.0,0.0,0.0
0,102,1400000102.0,1,403.00000000116466,-38.40000000376614,-2.7994987496816064,3920041.389689144,343363.72154474014,5002856.299122222,75002.04000000005,0.0,0.0,0.0
0,103,1400000103.0,1,404.5000000008895,-37.60000000028833,-3.0707432439618296,3920040.4645864996,343365.1463385022,5002856.577907826,75002.05999999457,0.0,0.0,0.0
0,104,1400000104.0,1,406.0000000032951,-36.8000000011164,-3.311305881462496,3920039.5583016146,343366.57277860754,5002856.88087106,75002.07999999617,0.0,0.0,0.0
0,105,1400000105.0,1,407.5000000002176,-36.00000000185962,-3.5187830387641164,3920038.6723086736,343368.00099402247,5002857.209906009,75002.10000000098,0.0,0.0,0.0
0,106,1400000106.0,1,409.0000000027916,-35.1999999995315,-3.6911016827149474,3920037.8078791033,343369.43109599355,5002857.566646246,75002.12000000474,0.0,0.0,0.0
0,107,1400000107.0,1,410.499999997597,-34.39999999880041,-3.8265400635547238,3920036.96606889,343370.86317689414,5002857.952448526,75002.1399999988,0.0,0.0,0.0
0,108,1400000108.0,1,411.9999999979386,-33.600000000221215,-3.923744921431191,3920036.1477080123,343372.2973093513,5002858.3683792325,75002.15999999881,0.0,0.0,0.0
0,109,1400000109.0,1,413.49999999842424,-32.7999999989525,-3.9817450126689735,3920035.353392149,343373.7335454748,5002858.815203718,75002.17999999842,0.0,0.0,0.0
0,110,1400000110.0,1,414.99999999777975,-32.00000000365466,-3.9999608323930733,3920034.583476728,343375.1719163593,5002859.293378633,75002.19999999391,0.0,0.0,0.0
0,111,1400000111.0,1,416.5000000008203,-31.200000005420456,-3.9782103531217388,3920033.8380733826,343376.6124317762,5002859.803047424,75002.21999999718,0.0,0.0,0.0
0,112,1400000112.0,1,418.00000000079274,-30.400000001465195,-3.9167109185157702,3920033.1170488107,343378.0550800563,5002860.344038823,75002.2399999965,0.0,0.0,0.0
0,113,1400000113.0,1,419.5000000001501,-29.600000000887704,-3.816077000424624,3920032.420026152,343379.4998282311,5002860.915868613,75002.25999999922,0.0,0.0,0.0
0,114,1400000114.0,1,420.9999999993442,-28.800000001478026,-3.6773141043988566,3920031.746388709,343380.94662234705,5002861.517744447,75002.28000000045,0.0,0.0,0.0
0,115,1400000115.0,1,422.50000000026455,-27.99999999932883,-3.501808700961469,3920031.095286131,343382.3953880099,5002862.148573774,75002.300000001,0.0,0.0,0.0
0,116,1400000116.0,1,423.9999999991268,-27.200000000307405,-3.291314378184058,3920030.4656429137,343383.8460311215,5002862.8069747435,75002.32000000053,0.0,0.0,0.0
0,117,1400000117.0,1,425.5000000008119,-26.40000000096004,-3.047934334270879,3920029.8561691237,343385.29843883216,5002863.491290015,75002.33999999764,0.0,0.0,0.0
0,118,1400000118.0,1,427.0000000008099,-25.600000001746047,-2.774100345380962,3920029.2653733077,343386.7524806521,5002864.199603323,75002.3599999946,0.0,0.0,0.0
0,119,1400000119.0,1,428.5000000004245,-24.800000000264728,-2.4725484504954274,3920028.6915774,343388.20800977095,5002864.92975864,75002.37999999641,0.0,0.0,0.0
0,120,1400000120.0,1,429.999999997568,-24.00000000256638,-2.146291672220169,3920028.1329334625,343389.6648645129,5002865.679381669,75002.39999999883,0.0,0.0,0.0
0,121,1400000121.0,1,431.50000000426735,-23.199999999280358,-1.798589863597135,3920027.587442158,343391.12286997074,5002866.445903615,75002.41999999518,0.0,0.0,0.0
0,122,1400000122.0,1,433.0000000043688,-22.400000000755167,-1.432917127351704,3920027.0529727633,343392.58183971414,5002867.226586843,75002.44000000249,0.0,0.0,0.0
0,123,1400000123.0,1,434.4999999999872,-21.600000002301396,-1.0529271635741093,3920026.5272843926,343394.0415776931,5002868.0185522,75002.46000000136,0.0,0.0,0.0
0,124,1400000124.0,1,435.99999999992355,-20.800000003992103,-0.6624167062467397,3920026.008048437,343395.5018801895,5002868.818807819,75002.47999999762,0.0,0.0,0.0
0,125,1400000125.0,1,437.49999999861876,-20.000000003398494,-0.26528758867947033,3920025.492871828,343396.9625378315,5002869.624279015,75002.50000000162,0.0,0.0,0.0
0,126,1400000126.0,1,439.0000000008232,-19.20000000182975,0.13449219082694164,3920024.979320918,343398.4233377073,5002870.431838961,75002.5200000014,0.0,0.0,0.0
0,127,1400000127.0,1,440.49999999708893,-18.400000002506893,0.5329281628643248,3920024.4649458285,343399.8840654707,5002871.238339972,75002.53999999502,0.0,0.0,0.0
0,128,1400000128.0,1,442.32079936691144,-17.733833869140174,2.8991958767616115,3920025.234580441,343401.77915430197,5002873.513117201,75004.27204916778,0.0,0.0,0.0
0,129,1400000129.0,1,443.7857826654033,-15.937832142634262,0.8181949843844754,3920022.420698827,343403.00355085696,5002872.978995192,75002.2789221297,0.0,0.0,0.0
0,130,1400000130.0,1,444.8061087267801,-15.243493177708615,2.63262244363995,3920022.8995293244,343404.0696666384,5002874.836261293,75004.090959498,0.0,0.0,0.0
0,131,1400000131.0,1,446.3675737207475,-16.525439154815437,-0.09098930277435002,3920022.0993398223,343405.56708866486,5002871.900781197,75000.99383933742,0.0,0.0,0.0
0,132,1400000132.0,1,448.18349314406413,-13.83449260209288,1.942661196087439,3920021.0759221935,343407.3004071648,5002875.160031783,75001.9371759021,0.0,0.0,0.0
0,133,1400000133.0,1,449.8114138326984,-13.894893373274652,3.1222501460560697,3920021.7049188535,343408.98957632313,5002876.052374133,75002.6753139622,0.0,0.0,0.0
0,134,1400000134.0,1,450.3424307409347,-13.74429707432963,2.3996255768514425,3920021.0972185987,343409.4694547466,5002875.575654541,75002.48341188075,0.0,0.0,0.0
0,135,1400000135.0,1,451.1654714889568,-11.155795645130638,3.825814100619211,3920019.868188926,343410.18811321305,5002878.293147043,75002.98725721483,0.0,0.0,0.0
0,136,1400000136.0,1,453.4050945091994,-10.689427096184474,2.9326405268045708,3920018.759087895,343412.3392574625,5002877.876441811,75002.80107154377,0.0,0.0,0.0
0,137,1400000137.0,1,456.3679907943119,-11.095563221730929,2.588769388114993,3920018.6087736567,343415.3003207382,5002877.35542529,75001.88686217918,0.0,0.0,0.0
0,138,1400000138.0,1,456.9316369557583,-9.70678433854728,3.7961416212571004,3920018.2099443465,343415.8312268931,5002879.161865249,75002.93428961547,0.0,0.0,0.0
0,139,1400000139.0,1,459.2279548195401,-8.568180298563743,3.7786680089486664,3920017.105272176,343418.0396700263,5002879.849090498,75003.25582429089,0.0,0.0,0.0
0,140,1400000140.0,1,461.0923425726557,-7.731222711680931,4.598685165488398,3920016.788690069,343419.8834820923,5002881.010555378,75002.96413964334,0.0,0.0,0.0
0,141,1400000141.0,1,460.8421233368533,-6.900413291892063,2.807979049547933,3920015.0600290936,343419.4810688212,5002880.110957055,75002.4026853995,0.0,0.0,0.0
0,142,1400000142.0,1,463.1929084760104,-6.518086753100212,4.02898655353795,3920015.3038804284,343421.8621678051,5002881.30850782,75002.95569611904,0.0,0.0,0.0
0,143,1400000143.0,1,463.61067034901316,-5.212649549419662,6.446225741609739,3920015.7252240265,343422.31838824885,5002884.017025689,75004.54494958493,0.0,0.0,0.0
0,144,1400000144.0,1,466.1781270820028,-3.670672219549213,6.161407746231067,3920014.1163003105,343424.75488966383,5002884.741922083,75004.41709320241,0.0,0.0,0.0
0,145,1400000145.0,1,467.24859406571704,-4.791677752458207,3.7949185289915772,3920013.4515938275,343425.7712913757,5002882.186943212,75003.11950157263,0.0,0.0,0.0
0,146,1400000146.0,1,470.62498941493016,-3.4636639623337158,2.115441402759146,3920011.084759919,343428.9535128712,5002881.681104105,75001.42663155259,0.0,0.0,0.0
0,147,1400000147.0,1,470.90023612529166,-1.2037776628511736,6.476394934524512,3920011.9613867593,343429.3065058899,5002886.508907317,75004.82396248267,0.0,0.0,0.0
0,148,1400000148.0,1,471.09132940592,-0.7504268578505993,4.638270589199088,3920010.46148997,343429.3671051503,5002885.339556192,75004.17528896472,0.0,0.0,0.0
0,149,1400000149.0,1,473.23764622745335,0.45170444473579874,4.484828261080595,3920009.236629424,343431.41445914126,5002885.958747919,75004.29494665883,0.0,0.0,0.0
0,150,1400000150.0,1,475.3648353208579,0.8371734915408062,4.561791701454244,3920008.7958379164,343433.5112094915,5002886.256714379,75004.61314455654,0.0,0.0,0.0
0,151,1400000151.0,1,476.8724158596778,1.030958312525755,1.770100643916534,3920006.8001238555,343434.8499463871,5002884.176137654,75003.07807879124,0.0,0.0,0.0
0,152,1400000152.0,1,478.35771644349455,2.76087782512164,1.0396675947460003,3920004.864675324,343436.1715907725,5002884.665593356,75002.24886461996,0.0,0.0,0.0
0,153,1400000153.0,1,480.0269120509962,1.4900843309260503,-1.0916627073721528,3920004.40959893,343437.80734841054,5002882.203703561,75001.33090430505,0.0,0.0,0.0
0,154,1400000154.0,1,480.12734136889054,3.202621088946682,1.7269513580610134,3920004.785192509,343437.9410215324,5002885.479144662,75003.6974745079,0.0,0.0,0.0
0,155,1400000155.0,1,482.48374677102777,4.399144594347828,2.6099684269355214,3920004.1821036534,343440.2536645824,5002886.911625034,75004.0335040389,0.0,0.0,0.0
0,156,1400000156.0,1,482.63599245740653,5.109664018798883,0.5029695755315027,3920002.318806406,343440.24347443663,5002885.688726719,75003.27974249006,0.0,0.0,0.0
0,157,1400000157.0,1,485.72140941798386,4.540787890854174,-1.0863843959445663,3920001.521688755,343443.2709384308,5002884.0860635815,75002.45782059395,0.0,0.0,0.0
0,158,1400000158.0,1,487.58953543009375,5.380379170227313,-2.3638819509024254,3919999.916268366,343445.00574429653,5002883.596285776,75001.67101285778,0.0,0.0,0.0
0,159,1400000159.0,1,490.12119691879377,7.43254316037071,-1.9835399471414217,3919998.317916756,343447.40723867464,5002885.159437675,75002.80188800799,0.0,0.0,0.0
0,160,1400000160.0,1,489.5996479737247,8.414579796454472,0.957081263578714,3919999.3960000365,343446.9780175627,5002888.081280936,75004.77715272794,0.0,0.0,0.0
0,161,1400000161.0,1,491.99427621460296,9.599317240472564,-1.041792851322958,3919997.031314295,343449.17490969924,5002887.235543841,75003.1325408947,0.0,0.0,0.0
0,162,1400000162.0,1,493.86630220422575,9.038918384933257,-2.2518348630515024,3919996.5659349905,343451.01337111066,5002885.937001737,75002.66219897299,0.0,0.0,0.0
0,163,1400000163.0,1,496.1436894847819,9.640335769578533,-1.7470634087956038,3919996.2049134364,343453.2678723474,5002886.705036585,75003.59161295908,0.0,0.0,0.0
0,164,1400000164.0,1,494.85370488930687,10.655754695859187,-1.2245823776543832,3919995.8406742085,343451.94109341706,5002887.741911571,75004.2700374986,0.0,0.0,0.0
