epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
27,1473457899.0,4426043.999939215,-89428.22852644282,4576298.704037629,-51492.39738122238,4294967295,4294967295,0
28,1473457900.0,4426043.927890672,-89428.22109759973,4576298.584274128,-51344.608467584905,4294967295,4294967295,0
29,1473457901.0,4426043.895993352,-89428.19306772508,4576298.64225733,-51196.66002784638,4294967295,4294967295,0
30,1473457902.0,4426043.847451782,-89428.17917574245,4576298.5772902565,-51048.76072937869,4294967295,4294967295,0
31,1473457903.0,4426043.9325428335,-89428.17550384281,4576298.635766886,-50900.7061840266,4294967295,4294967295,0
32,1473457904.0,4426043.860636257,-89428.16478095991,4576298.527032252,-50752.81500183391,4294967295,4294967295,0
33,1473457905.0,4426044.006237628,-89428.24056914334,4576298.548211042,-50604.69274375628,4294967295,4294967295,0
34,1473457906.0,4426043.994737788,-89428.29092779031,4576298.490367229,-50456.76797456175,4294967295,4294967295,0
35,1473457907.0,4426044.025466028,-89428.35809018194,4576298.516994105,-50308.705806164755,4294967295,4294967295,0
36,1473457908.0,4426044.050027496,-89428.34581317611,4576298.466724472,-50160.68210232974,4294967295,4294967295,0
37,1473457909.0,4426043.980164315,-89428.33253349077,4576298.366637522,-50012.77657224574,4294967295,4294967295,0
38,1473457910.0,4426043.884713789,-89428.30066914772,4576298.302218351,-49864.863797638965,4294967295,4294967295,0
39,1473457911.0,4426043.642891726,-89428.29158602934,4576298.197418548,-49717.164726716604,4294967295,4294967295,0
40,1473457912.0,4426043.645217459,-89428.35435369705,4576298.31158423,-49569.1029586102,4294967295,4294967295,0
41,1473457913.0,4426043.663830876,-89428.43115836523,4576298.359857968,-49421.06064489052,4294967295,4294967295,0
42,1473457914.0,4426043.637582053,-89428.41887848049,4576298.419312806,-49273.12654586651,4294967295,4294967295,0
43,1473457915.0,4426043.562850037,-89428.41884614802,4576298.352072986,-49125.28466699588,4294967295,4294967295,0
44,1473457916.0,4426043.540645107,-89428.40807761952,4576298.375777582,-48977.36298865302,4294967295,4294967295,0
45,1473457917.0,4426043.446378052,-89428.32382889936,4576298.310801244,-48829.525575226064,4294967295,4294967295,0
46,1473457918.0,4426043.546309659,-89428.39818854297,4576298.320596652,-48681.53585284971,4294967295,4294967295,0
47,1473457919.0,4426043.467653995,-89428.34727072642,4576298.284172971,-48533.605290686384,4294967295,4294967295,0
48,1473457920.0,4426043.505018508,-89428.3967553683,4576298.2021685755,-48385.58675590401,4294967295,4294967295,0
49,1473457921.0,4426043.48847401,-89428.39550471294,4576298.212257018,-48237.580134134274,4294967295,4294967295,0
50,1473457922.0,4426043.339569062,-89428.32842339421,4576298.221526053,-48089.64110462772,4294967295,4294967295,0
51,1473457923.0,4426043.397523375,-89428.26686585421,4576298.258813888,-47941.52469589583,4294967295,4294967295,0
52,1473457924.0,4426043.496896612,-89428.25265289235,4576298.3573487885,-47793.31546499533,4294967295,4294967295,0
53,1473457925.0,4426043.668160393,-89428.19524046374,4576298.576257719,-47645.020771146796,4294967295,4294967295,0
54,1473457926.0,4426043.662587618,-89428.17429293414,4576298.642180045,-47496.82738081264,4294967295,4294967295,0
55,1473457927.0,4426043.741109026,-89428.27265442486,4576298.618064409,-47348.642638842124,4294967295,4294967295,0
56,1473457928.0,4426043.759379763,-89428.30127867138,4576298.528400876,-47200.57715228328,4294967295,4294967295,0
57,1473457929.0,4426043.770542329,-89428.38166084311,4576298.417241037,-47052.65929022514,4294967295,4294967295,0
58,1473457930.0,4426043.86333648,-89428.4050136116,4576298.486806291,-46904.58734240426,4294967295,4294967295,0
