seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
300.0,1.621292159283748e-06,-1.9130677628709236e-06,1.9794595118582947e-07,-0.027938246726989746,38502663.68807224,32.739013953597635,True
600.0,1.6408107888610414e-06,-1.9292635045076167e-06,1.84040146677944e-07,-0.03840286284685135,38536201.7552976,32.31533795119518,True
900.0,1.66123812279481e-06,-1.946818059650468e-06,1.7078370717626967e-07,-0.048231691122055054,38567434.44377422,31.91989517939813,True
1200.0,1.68075625379219e-06,-1.963772717772372e-06,1.566205405367782e-07,-0.05773501843214035,38596302.46060287,31.552922321498244,True
1500.0,1.701241286872754e-06,-1.9823526145046344e-06,1.4120454139288086e-07,-0.0686458870768547,38622750.71763965,31.21464118551288,True
1800.0,1.719925679233769e-06,-1.999197650093265e-06,1.2541381266828466e-07,-0.07863248139619827,38646728.39481988,30.905258246800592,True
2100.0,1.7388264658663906e-06,-2.0166722549674887e-06,1.0931155358662181e-07,-0.0884806364774704,38668189.01052536,30.624964209469113,True
2400.0,1.7585978402747015e-06,-2.035532048694222e-06,9.289455604744035e-08,-0.09900584071874619,38687090.476147525,30.373933585805055,True
2700.0,1.7777684529318983e-06,-2.0540542493563407e-06,7.63903607037264e-08,-0.10925201326608658,38703395.146491595,30.15232430090243,True
3000.0,1.7947222267786317e-06,-2.0704661665149615e-06,5.7727021385289845e-08,-0.11945758014917374,38717069.86958104,29.96027732862315,True
3300.0,1.8138933243299581e-06,-2.0897648198570096e-06,3.948673921172485e-08,-0.129816435277462,38728086.02696202,29.79791635010221,True
3600.0,1.831055439460658e-06,-2.107109537519136e-06,2.1189912047248072e-08,-0.14078489691019058,38736419.57032116,29.665347462194877,True
3900.0,1.848309409787438e-06,-2.124940095882266e-06,2.032962242992653e-09,-0.15071172267198563,38742051.05024739,29.56265891366036,True
4200.0,1.865274048985725e-06,-2.142813826822021e-06,-1.7084570202996474e-08,-0.16132061928510666,38744965.64771099,29.489920882795367,True
4500.0,1.8818596256775716e-06,-2.160643532533868e-06,-3.635945944324703e-08,-0.17170268297195435,38745153.18895099,29.447185302777008,True
4800.0,1.897350310185814e-06,-2.1775947516289307e-06,-5.6567674988627914e-08,-0.18298256397247314,38742608.165958494,29.43448572827828,True
5100.0,1.9130114618289527e-06,-2.195191115106354e-06,-7.590282891101197e-08,-0.19362467527389526,38737329.742534645,29.45183724527037,True
5400.0,1.9270846991321e-06,-2.2113701163561927e-06,-9.597878047884478e-08,-0.2039942666888237,38729321.76454075,29.49923643658006,True
5700.0,1.9418455272393485e-06,-2.2287190688530245e-06,-1.1715562209246855e-07,-0.21477606147527695,38718592.75893413,29.576661383625975,True
6000.0,1.9552689580842493e-06,-2.245124306909929e-06,-1.3655174768700817e-07,-0.22623073309659958,38705155.92855097,29.68407171746059,True
6300.0,1.9671316642578274e-06,-2.2601642513109255e-06,-1.5679789200362393e-07,-0.2369638755917549,38689029.141279764,29.821408726441614,True
6600.0,1.980429053217688e-06,-2.277410516171585e-06,-1.7679453989671856e-07,-0.24818580597639084,38670234.919562824,29.98859549057347,True
6900.0,1.9920553964985517e-06,-2.293293704269672e-06,-1.9663159989136147e-07,-0.25903671979904175,38648800.415748455,30.185537072987298,True
7200.0,2.0030079795729945e-06,-2.308956652541383e-06,-2.1662582838644084e-07,-0.2700908035039902,38624757.39034461,30.41212074637829,True
7500.0,2.0127668129773434e-06,-2.323917470903325e-06,-2.35997315911618e-07,-0.2815290093421936,38598142.17959131,30.668216257367924,True
7800.0,2.021120440069484e-06,-2.337834985155496e-06,-2.556358751348853e-07,-0.2929634675383568,38568995.659251966,30.953676130307652,True
8100.0,2.0296944652005083e-06,-2.3526759775904793e-06,-2.752820407181389e-07,-0.304320864379406,38537363.2039389,31.268335997574127,True
8400.0,2.0369546044691608e-06,-2.3668202118187764e-06,-2.9401075707369273e-07,-0.31546948105096817,38503294.63955653,31.612014961671953,True
8700.0,2.044214041490835e-06,-2.3816890291072923e-06,-3.128810099894963e-07,-0.3264705762267113,38466844.19063314,31.984515984186412,True
9000.0,2.048987421089044e-06,-2.394686475781782e-06,-3.3009936828420905e-07,-0.33756931126117706,38428070.42153921,32.38562628791161,True
