seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
300.0,1.6033693718309801e-06,1.549429867964136e-06,8.646194906702931e-07,-0.08886636048555374,38816169.10759071,29.37103597266942,True
600.0,1.622857449898009e-06,1.5461284306184098e-06,9.046827891268094e-07,-0.1040252223610878,38812727.33665682,29.37803779666922,True
900.0,1.6429925509192127e-06,1.5421156263073499e-06,9.447745306090383e-07,-0.11854923516511917,38812430.61308796,29.349272038922507,True
1200.0,1.6619136759810093e-06,1.5349098134720407e-06,9.847482473901437e-07,-0.1328732892870903,38815238.712746486,29.285237378006073,True
1500.0,1.681288319576485e-06,1.5261408918831876e-06,1.0254274300791621e-06,-0.14883960038423538,38821107.59448493,29.186519787800425,True
1800.0,1.698611529628999e-06,1.5138168691919418e-06,1.0649382424787746e-06,-0.1638728827238083,38829989.530691676,29.053787919977438,True
2100.0,1.7158036370744295e-06,1.4998784649833397e-06,1.1042509058256655e-06,-0.1788434460759163,38841833.25957597,28.887787820164853,True
2400.0,1.7334171482479868e-06,1.4850584761916252e-06,1.1434980358160374e-06,-0.19458109885454178,38856584.133552425,28.689337099651176,True
2700.0,1.7501023137032625e-06,1.4683057543152245e-06,1.1817421174953324e-06,-0.21002524346113205,38874184.27608475,28.459318660407614,True
3000.0,1.764146032138558e-06,1.4469078450929374e-06,1.2190674354428666e-06,-0.22560614347457886,38894572.749938615,28.198674088302763,True
3300.0,1.7800118746361797e-06,1.4264569188071619e-06,1.2567583134170945e-06,-0.2414061799645424,38917685.72573464,27.90839683223211,True
3600.0,1.793435924381863e-06,1.4035501862963429e-06,1.2918980978327e-06,-0.2576564848423004,38943456.65768865,27.58952528277747,True
3900.0,1.8066769178572626e-06,1.378986382860603e-06,1.3270120433617194e-06,-0.273006409406662,38971816.46130389,27.243135833352685,True
4200.0,1.819170688415691e-06,1.3536246115108952e-06,1.36065562372778e-06,-0.28896529227495193,39002693.70074181,26.87033605282839,True
4500.0,1.8309450764653376e-06,1.327217148627824e-06,1.3931532798494572e-06,-0.3046681582927704,39036014.76935323,26.472258019886613,True
4800.0,1.8410894146338167e-06,1.2989013100650482e-06,1.4240242904861589e-06,-0.32126134634017944,39071704.08200423,26.050051915411533,True
5100.0,1.851178888517011e-06,1.2709980410363642e-06,1.4536620369653974e-06,-0.33707916736602783,39109684.259717226,25.60487992095343,True
5400.0,1.8593494526483063e-06,1.2410714589350391e-06,1.4815085123132121e-06,-0.3525741770863533,39149876.324954316,25.13791047926464,True
5700.0,1.8677164173488171e-06,1.2105416828944726e-06,1.509261068122214e-06,-0.368618980050087,39192199.89054252,24.650312944554646,True
6000.0,1.8744138499841896e-06,1.1807846931333188e-06,1.5337629939438102e-06,-0.38491253554821014,39236573.34837712,24.143252662601515,True
6300.0,1.8793122936706406e-06,1.149183816551158e-06,1.556651056944247e-06,-0.4004424288868904,39282914.05928001,23.61788646796726,True
6600.0,1.8852216892987915e-06,1.1189243878106936e-06,1.5793662377916462e-06,-0.416454553604126,39331138.54391573,23.075358634678658,True
6900.0,1.8892505864778047e-06,1.0878823957227723e-06,1.5997946576362665e-06,-0.4318869188427925,39381162.66420013,22.51679726094714,True
7200.0,1.8922680433342486e-06,1.0565656509697874e-06,1.6187142328760729e-06,-0.4474104791879654,39432901.81085055,21.943311069733163,True
7500.0,1.893795441208231e-06,1.025476308313955e-06,1.6353336498298177e-06,-0.46305322647094727,39486271.081590354,21.355986630249767,True
7800.0,1.893654661815142e-06,9.936662479503866e-07,1.6500181025946858e-06,-0.4785333424806595,39541185.45869928,20.755885962293835,True
8100.0,1.8934744466622597e-06,9.623611276765587e-07,1.6640148317037529e-06,-0.4938702657818794,39597559.983076334,20.14404451029368,True
8400.0,1.8918693154601926e-06,9.315454292391223e-07,1.6757956800006468e-06,-0.5086935013532639,39655309.92286252,19.521469461882244,True
8700.0,1.890045960589878e-06,9.010154826682992e-07,1.6868697798599896e-06,-0.5233002752065659,39714350.93933451,18.889138371181712,True
9000.0,1.8856973888096168e-06,8.711346595191571e-07,1.694516871708629e-06,-0.5375017300248146,39774599.2457982,18.24799808175961,True
9300.0,1.880912154528669e-06,8.402086564274214e-07,1.7018859850281842e-06,-0.5517939701676369,39835971.763739124,17.598963891230536,True
9600.0,1.8748978834488011e-06,8.119382925997343e-07,1.7064537907174326e-06,-0.5656161457300186,39898386.270741485,16.94291896945424,True
9900.0,1.8678003461541377e-06,7.824835392966634e-07,1.7101223264148757e-06,-0.5801557898521423,39961761.54741443,16.280713960929223,True
10200.0,1.8610118577999938e-06,7.54429294147485e-07,1.713309682571662e-06,-0.5932646989822388,40026017.51069508,15.61316678415128,True
10500.0,1.8506752060231617e-06,7.256399499055988e-07,1.712730982816879e-06,-0.6060346812009811,40091075.35291018,14.941062584829336,True
10800.0,1.840979730405723e-06,6.995088313033193e-07,1.7116085100354894e-06,-0.6195200085639954,40156857.66494141,14.26515381242653,True
11100.0,1.8288029577478183e-06,6.714620042203023e-07,1.7083729684230775e-06,-0.6321083009243011,40223288.55387788,13.586160433873662,True
11400.0,1.817391111953174e-06,6.454825154378341e-07,1.7050055305389833e-06,-0.644744373857975,40290293.76226559,12.904770224953939,True
11700.0,1.8035183870619065e-06,6.197734592205961e-07,1.6987564439574498e-06,-0.6561350747942924,40357800.77100733,12.22163915900512,True
12000.0,1.7893118560143322e-06,5.931052271535009e-07,1.692316486057166e-06,-0.66807871311903,40425738.90600311,11.537391842940611,True
12300.0,1.7740496190019223e-06,5.689743147740955e-07,1.683744876856963e-06,-0.6787164360284805,40494039.42629268,10.852622025998809,True
12600.0,1.7574904015208547e-06,5.452344851164526e-07,1.6735460306449568e-06,-0.6903846934437752,40562635.62036071,10.167893132097102,True
12900.0,1.7403846416640338e-06,5.209700191244337e-07,1.6627980290451205e-06,-0.701181210577488,40631462.87971452,9.483738831621702,False
13200.0,1.722042513647003e-06,4.970840450368996e-07,1.6504913968873325e-06,-0.7113713398575783,40700458.78087255,8.800663635595987,False
13500.0,1.7025380813910459e-06,4.7466716068811365e-07,1.6364049404415937e-06,-0.7210740968585014,40769563.15222783,8.119143498268004,False
13800.0,1.6821789597102496e-06,4.5229415945868823e-07,1.6212913811486374e-06,-0.7304597124457359,40838718.13705439,7.439626429875094,False
14100.0,1.661129267376393e-06,4.295813482713129e-07,1.605418693095828e-06,-0.73920938372612,40907868.249454856,6.762533113133456,False
14400.0,1.6386031093716554e-06,4.087521290330187e-07,1.5873944914090998e-06,-0.7478874549269676,40976960.42595591,6.088257517083574,False
14700.0,1.615642220058309e-06,3.8710413718945347e-07,1.5690078800645324e-06,-0.7562420517206192,41045944.06783292,5.417167498987693,False
15000.0,1.5916607720421727e-06,3.6587925933417864e-07,1.5493334686311755e-06,-0.7642585709691048,41114771.08006108,4.749605408247387,False
15300.0,1.5681179525184297e-06,3.4620330779944197e-07,1.5296227209304902e-06,-0.7712166458368301,41183395.90222298,4.085888668728983,False
15600.0,1.541142449615678e-06,3.2575684372204705e-07,1.5064466678538224e-06,-0.7784655094146729,41251775.537173085,3.426310360567714,False
15900.0,1.5150336965815389e-06,3.065010787395295e-07,1.4837802302380965e-06,-0.7852658927440643,41319869.56689755,2.771139769845416,False
16200.0,1.4888997014156688e-06,2.8636105753321317e-07,1.4611406311537678e-06,-0.791916199028492,41387640.16988249,2.1206229485975805,False
16500.0,1.4608150071314406e-06,2.6722602797235595e-07,1.4361817619601425e-06,-0.7970667034387589,41455052.12699316,1.4749832467385848,False
16800.0,1.431552884997136e-06,2.481714318491868e-07,1.409882148251107e-06,-0.8035534843802452,41522072.83029824,0.8344218281236878,False
17100.0,1.4024842954157911e-06,2.2971011048866785e-07,1.3835447566223902e-06,-0.8086719065904617,41588672.270864844,0.1991181821994322,False
17400.0,1.3728701305624024e-06,2.1080938950035488e-07,1.3565892199030039e-06,-0.8136298805475235,41654823.040372215,-0.43076937680168775,False
17700.0,1.3418920057974575e-06,1.934891145083384e-07,1.3278737944766306e-06,-0.818481519818306,41720500.31295569,-1.0551032247008905,False
18000.0,1.3103666251767763e-06,1.7521904283057665e-07,1.2986089361621822e-06,-0.8221045061945915,41785681.826956786,-1.6737659529675528,False
18300.0,1.277751125624417e-06,1.5654273965992616e-07,1.268140891852454e-06,-0.8257378488779068,41850347.865211084,-2.2866598948597727,False
18600.0,1.2459569006101438e-06,1.4034844753041398e-07,1.2380472989015345e-06,-0.8289663046598434,41914481.22287692,-2.8937066659544644,False
18900.0,1.2123614127869697e-06,1.2205831012579438e-07,1.2062244074684259e-06,-0.8322448655962944,41978067.177016795,-3.494846699067228,False
19200.0,1.179734672077613e-06,1.0481556955710403e-07,1.1750929660436782e-06,-0.8344302028417587,42041093.44651898,-4.090038795957895,False
19500.0,1.1445554742268078e-06,8.69044640694483e-08,1.1412734606253139e-06,-0.8371873497962952,42103550.15435016,-4.6792596614160535,False
19800.0,1.1093653955132965e-06,7.079401598275581e-08,1.1071232783876894e-06,-0.8389263600111008,42165429.77491799,-5.262503458361711,False
20100.0,1.074030010117685e-06,5.2799776995016146e-08,1.0727448467307e-06,-0.8407564461231232,42226727.089157775,-5.839781340834529,False
20400.0,1.0392717483689273e-06,3.6472215469984803e-08,1.0386395574712992e-06,-0.841893382370472,42287439.12490775,-6.4111209933529505,False
20700.0,1.0027245640549827e-06,1.983562469831668e-08,1.0025312482397908e-06,-0.8429157361388206,42347565.101099625,-6.976566158534693,False
21000.0,9.660633309984567e-07,3.6164351513434667e-09,9.66056677320637e-07,-0.8435946777462959,42407106.36262294,-7.5361761671220835,False
21300.0,9.289293925151361e-07,-1.4071645182411885e-08,9.288249174232988e-07,-0.8443454056978226,42466066.315047465,-8.090025446454979,False
21600.0,8.920227329899488e-07,-3.0598783951063524e-08,8.915096127992683e-07,-0.843692384660244,42524450.35173578,-8.638203027703321,False
21900.0,8.545119171058717e-07,-4.583068857755279e-08,8.533133293298079e-07,-0.8434948474168777,42582265.78523454,-9.180812035968405,False
22200.0,8.17272847383245e-07,-6.22532922989194e-08,8.149661692158361e-07,-0.8427788466215134,42639521.7639373,-9.717969173315742,False
22500.0,7.794313277560322e-07,-7.941312674120127e-08,7.755039845847023e-07,-0.8420393019914627,42696229.196031466,-10.2498041820274,False
22800.0,7.412250198273487e-07,-9.504242370894644e-08,7.353212012617405e-07,-0.8404238596558571,42752400.663294934,-10.776459299760056,False
23100.0,7.046316229896384e-07,-1.1059765370191599e-07,6.962351353223539e-07,-0.8384768068790436,42808050.33757813,-11.298088696692158,False
23400.0,6.671186799549754e-07,-1.2704953178399592e-07,6.554253921819964e-07,-0.8357504308223724,42863193.88944013,-11.814857891030476,False
23700.0,6.299418851909323e-07,-1.432042040505621e-07,6.142100854589216e-07,-0.8340020030736923,42917848.39982318,-12.326943163507119,False
24000.0,5.935420284012652e-07,-1.5839418665564153e-07,5.730980845441991e-07,-0.8313540369272232,42972032.26031385,-12.834530942141587,False
24300.0,5.575293564695405e-07,-1.7436434518458555e-07,5.310876272091036e-07,-0.8277741521596909,43025765.08252149,-13.337817175236477,False
24600.0,5.231727961300652e-07,-1.900214670058631e-07,4.89557884009173e-07,-0.8243813961744308,43079067.59926107,-13.837006693116983,False
24900.0,4.892685861115251e-07,-2.0499760466918815e-07,4.4714081148811147e-07,-0.8199654668569565,43131961.56111068,-14.332312545323363,False
25200.0,4.5744465173389553e-07,-2.201843471993925e-07,4.0490492203559825e-07,-0.8161244913935661,43184469.63993847,-14.823955333067966,False
25500.0,4.272404684941985e-07,-2.342748928185756e-07,3.625978415300324e-07,-0.8106799647212029,43236615.31925099,-15.31216251833169,False
25800.0,4.005370887873887e-07,-2.5043351570275263e-07,3.199390654629042e-07,-0.8059639036655426,43288422.79815649,-15.797167724363028,False
26100.0,3.7617039942763965e-07,-2.643148206971091e-07,2.7772561494998627e-07,-0.8010538890957832,43339916.87822123,-16.279210023248446,False
26400.0,3.551710708722618e-07,-2.791241513477871e-07,2.339093931880143e-07,-0.7946377247571945,43391122.8601073,-16.75853320674305,False
26700.0,3.399110537406875e-07,-2.9384784738795133e-07,1.9176430043899018e-07,-0.7883430421352386,43442066.44003861,-17.23538505862419,False
27000.0,3.29153407174198e-07,-3.0812134355073795e-07,1.4895835320771766e-07,-0.7814342007040977,43492773.59721198,-17.71001659862935,False
27300.0,3.2400713367520133e-07,-3.219137170162867e-07,1.0697130647940867e-07,-0.7744695022702217,43543270.4899648,-18.182681338753895,False
27600.0,3.2419233128616694e-07,-3.35620086389099e-07,6.311235267730808e-08,-0.766937866806984,43593583.345939666,-18.653634515575035,False
27900.0,3.3137641054225243e-07,-3.500661023281282e-07,2.0393144950503483e-08,-0.7593269124627113,43643738.35692261,-19.123132335329124,False
28200.0,3.4395056192928496e-07,-3.643833679234376e-07,-2.1332873245683004e-08,-0.7506988123059273,43693761.569657676,-19.591431196672648,False
28500.0,3.6024562922438817e-07,-3.7755631865366013e-07,-6.322439460859641e-08,-0.7421834319829941,43743678.78327572,-20.05878692241791,False
28800.0,3.8098917010718655e-07,-3.912697366104112e-07,-1.04313809146106e-07,-0.7334040403366089,43793515.44058267,-20.52545399179458,False
29100.0,4.0562980872225833e-07,-4.0529272382627823e-07,-1.461273058112056e-07,-0.7245060876011848,43843296.526107974,-20.99168476605294,False
29400.0,4.3226183148908053e-07,-4.188860884823953e-07,-1.867233798691359e-07,-0.7144143208861351,43893046.46176942,-21.45772872729833,False
29700.0,4.6079502981180804e-07,-4.3165553620383434e-07,-2.2799328647238326e-07,-0.7041846886277199,43942789.009250246,-21.923831708231035,False
30000.0,4.907732579561423e-07,-4.4495749307316146e-07,-2.675781836103397e-07,-0.6937744095921516,43992547.16764126,-22.390235142908132,False
30300.0,5.2260270386157e-07,-4.588233650792972e-07,-3.071778351682042e-07,-0.6826236844062805,44042343.07696789,-22.857175308157593,False
30600.0,5.546515856543724e-07,-4.718915818102687e-07,-3.462180551139227e-07,-0.6719264835119247,44092197.92570391,-23.324882588007718,False
30900.0,5.877040514164898e-07,-4.852349206885265e-07,-3.8505437771618745e-07,-0.6606508195400238,44142131.85455291,-23.79358073818905,False
31200.0,6.206064276359827e-07,-4.983876920050534e-07,-4.2273726208463813e-07,-0.6492492854595184,44192163.87065453,-24.26348616681144,False
31500.0,6.53357692501368e-07,-5.112554504194122e-07,-4.59625361770577e-07,-0.6364905089139938,44242311.7578581,-24.734807221938556,False
31800.0,6.865695562631404e-07,-5.24250850730823e-07,-4.963793216461454e-07,-0.624635174870491,44292591.99849223,-25.20774349540033,False
32100.0,7.198050893277592e-07,-5.378379910325748e-07,-5.321472293928764e-07,-0.6113389357924461,44343019.685212575,-25.68248514076254,False
32400.0,7.524107784665882e-07,-5.506833531399025e-07,-5.672839122894402e-07,-0.5995298102498055,44393608.4543665,-26.159212200684276,False
32700.0,7.852349769682804e-07,-5.645127885145484e-07,-6.016473719228088e-07,-0.5860739499330521,44444370.401872374,-26.638093953027237,False
33000.0,8.170281533424405e-07,-5.771831297352037e-07,-6.353103820799788e-07,-0.5729007795453072,44495316.02545938,-27.119288269111934,False
33300.0,8.487893418977014e-07,-5.918902274970606e-07,-6.673236718768294e-07,-0.5591130256652832,44546454.151958436,-27.60294098853492,False
33600.0,8.800297617178299e-07,-6.057812811377516e-07,-6.991689218693864e-07,-0.5457527413964272,44597791.88147019,-28.089185303770424,False
33900.0,9.100431973888943e-07,-6.19224238107563e-07,-7.297125534933002e-07,-0.531417042016983,44649334.526748225,-28.5781411674147,False
34200.0,9.404162398859888e-07,-6.334574607080867e-07,-7.601606277773953e-07,-0.5175660401582718,44701085.566772,-29.069914703042894,False
34500.0,9.711276845225858e-07,-6.478279885868687e-07,-7.909351609214355e-07,-0.5034297630190849,44753046.59453738,-29.5645976370308,False
34800.0,9.992136614463101e-07,-6.628588380408473e-07,-8.181108555049832e-07,-0.48864559084177017,44805217.277303874,-30.06226674277422,False
35100.0,1.027781784097917e-06,-6.77614394817283e-07,-8.461049532115794e-07,-0.4741945043206215,44857595.31996199,-30.562983279485813,False
35400.0,1.0550746123949635e-06,-6.934159841875953e-07,-8.720079058832653e-07,-0.46017036586999893,44910176.430136465,-31.06679246886023,False
35700.0,1.0827152162674663e-06,-7.093873364283354e-07,-8.983337203005703e-07,-0.4451494589447975,44962954.28986053,-31.573722951313727,False
36000.0,1.108659669202943e-06,-7.258617529259936e-07,-9.224414156960847e-07,-0.4309115558862686,45015920.53762655,-32.08378627184969,False
36300.0,1.1350549845300587e-06,-7.420071028718667e-07,-9.473997977238469e-07,-0.416372150182724,45069064.744712226,-32.59697634890601,False
36600.0,1.160270227938513e-06,-7.594157409585023e-07,-9.703753462986242e-07,-0.4014779254794121,45122374.4065603,-33.113268968068404,False
36900.0,1.1850954555860924e-06,-7.774337689170352e-07,-9.927029154255251e-07,-0.38664402812719345,45175834.934801534,-33.63262125430743,False
37200.0,1.2087741748144e-06,-7.957884520237712e-07,-1.0136419348327763e-06,-0.371431864798069,45229429.65361687,-34.15497115842316,False
37500.0,1.2319309814312686e-06,-8.146258778651827e-07,-1.0338705322965325e-06,-0.35658110678195953,45283139.80453521,-34.680236929222154,False
37800.0,1.2540534931864999e-06,-8.344193247467047e-07,-1.0525386215931576e-06,-0.3424590304493904,45336944.552699275,-35.2083165851022,False
38100.0,1.275589541596616e-06,-8.541786655769101e-07,-1.0707148092592433e-06,-0.32676248252391815,45390820.99738982,-35.73908736965053,False
38400.0,1.297213059688845e-06,-8.749930771045911e-07,-1.0886361963002855e-06,-0.31238048523664474,45444744.19765836,-36.27240520127309,False
38700.0,1.3183145803842634e-06,-8.987643411728641e-07,-1.104599370194137e-06,-0.2976378798484802,45498687.18521765,-36.80810410646659,False
39000.0,1.3380376150686814e-06,-9.209089455453068e-07,-1.1199817109286414e-06,-0.28336869180202484,45552620.99895473,-37.34599562976824,False
39300.0,1.357613175753989e-06,-9.440299209018121e-07,-1.1348991719728474e-06,-0.26846324652433395,45606514.71261524,-37.885868233533834,False
39600.0,1.3775732180231066e-06,-9.700240184429276e-07,-1.149017506918426e-06,-0.2536911368370056,45660335.475353256,-38.42748667087997,False
39900.0,1.3954754021279866e-06,-9.951448873835034e-07,-1.161356514955969e-06,-0.2387200891971588,45714048.54994892,-38.97059133608068,False
40200.0,1.4134350078777e-06,-1.0217695489700418e-06,-1.1732241844697455e-06,-0.2248729020357132,45767617.36110733,-39.514897586775724,False
40500.0,1.431038927516563e-06,-1.050657544965361e-06,-1.183735072629588e-06,-0.2094966024160385,45821003.539574444,-40.060095047498855,False
40800.0,1.4477705282640587e-06,-1.0792358011713077e-06,-1.1936024790770716e-06,-0.19543179869651794,45874166.985411346,-40.605846878387084,False
