seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
248.81520414352417,3.097577149097484e-08,3.867864961648593e-08,-1.0743910650035104e-08,0.10258695483207703,142625037.43736228,41.31136532672521,True
548.8152039051056,3.119931935642088e-08,3.971666728830314e-08,-1.013177097775042e-08,0.10249063372612,142665316.10570496,42.014771179056645,True
848.8152039051056,3.1500758970459896e-08,4.0867121242627036e-08,-9.506578635409824e-09,0.10249224305152893,142705960.37428614,42.70373952643386,True
1148.8152039051056,3.181150705591668e-08,4.203948833492177e-08,-8.848374477565812e-09,0.10249975323677063,142746999.78549352,43.37750885536387,True
1448.815203666687,3.2064507733176944e-08,4.313889689910866e-08,-8.143842933350243e-09,0.10242822766304016,142788463.0725526,44.03529108695659,True
1748.815203666687,3.2348316533324476e-08,4.428159172675805e-08,-7.409788338463841e-09,0.10239103436470032,142830378.1428032,44.67627230284739,True
2048.815203666687,3.2650240143021865e-08,4.544727971733664e-08,-6.641563743414736e-09,0.1023702323436737,142872772.0615966,45.299613814665314,True
2348.8152034282684,3.290244191890012e-08,4.65349785372382e-08,-5.8306355299464485e-09,0.10228446125984192,142915671.03650114,45.90445363071695,True
2648.8152034282684,3.321448416117852e-08,4.7695948524051346e-08,-4.988002899608546e-09,0.10226503014564514,142959100.40173388,46.48990835905175,True
2948.8152034282684,3.3498308164336864e-08,4.879802872892469e-08,-4.104876438759675e-09,0.10220709443092346,143003084.6034501,47.05507558582025,True
3248.81520318985,3.37413152258135e-08,4.9814730118669104e-08,-3.1832882996241096e-09,0.10209769010543823,143047647.18501654,47.599036777721636,True
3548.81520318985,3.405217492200503e-08,5.09007804794237e-08,-2.2249082576308865e-09,0.10206061601638794,143092810.7730463,48.120860738680165,True
3848.8152029514313,3.430521443943441e-08,5.1861263727914775e-08,-1.2299281593186606e-09,0.1019544005393982,143138597.06400636,48.61960764438921,True
4148.815202951431,3.458887231841758e-08,5.2821462759311544e-08,-1.970903440451366e-10,0.10187771916389465,143185026.8109509,49.094333682640084,True
4448.815202951431,3.4889786302169046e-08,5.375380851546652e-08,8.74130989814148e-10,0.10181409120559692,143232119.8110843,49.5440962915302,True
4748.815202713013,3.514503088216183e-08,5.45531406714872e-08,1.9757138147724618e-09,0.10169824957847595,143279894.8937852,49.96795999454867,True
5048.815202713013,3.542772961883935e-08,5.53235111055983e-08,3.11454328993932e-09,0.10160654783248901,143328369.90904954,50.36500279829898,True
5348.815202713013,3.5728646199048774e-08,5.604238140222151e-08,4.289780974886526e-09,0.10152816772460938,143377561.71655422,50.734323099685795,True
5648.815202474594,3.597980748676845e-08,5.6595723663122044e-08,5.485418341777404e-09,0.10139653086662292,143427486.17535627,51.07504703516773,True
5948.815202474594,3.629015299049668e-08,5.714440476367599e-08,6.723517742557306e-09,0.10131758451461792,143478158.13397214,51.386336171349576,True
6248.815202474594,3.657215528726527e-08,5.754463927587494e-08,7.981235228271544e-09,0.10120713710784912,143529591.4212645,51.66739541438242,True
6548.8152022361755,3.6813290939956095e-08,5.777042133559007e-08,9.24879373087606e-09,0.10105502605438232,143581798.8376435,51.91748099978686,True
6848.8152022361755,3.712154133403104e-08,5.798113988930709e-08,1.0558537155702652e-08,0.10095986723899841,143634792.14710212,52.13590839760282,True
7148.815201997757,3.7372010349328135e-08,5.7980201972895884e-08,1.1864187854371266e-08,0.10080915689468384,143688582.06979063,52.322059954473005,True
7448.815201997757,3.765257413631264e-08,5.789684109913651e-08,1.3194316750286816e-08,0.10068118572235107,143743178.275108,52.475392090732385,True
7748.815201997757,3.794997170735264e-08,5.7706643019628245e-08,1.4541946313784138e-08,0.10056266188621521,143798589.37546104,52.59544186010813,True
8048.815201759338,3.8201718159363885e-08,5.7316185575473355e-08,1.587417131077018e-08,0.10040271282196045,143854822.92073312,52.681832694483575,True
8348.815201759338,3.848051406518864e-08,5.6831396477718954e-08,1.7220806114437437e-08,0.1002611517906189,143911885.39330032,52.73427916528253,True
8648.815201759338,3.877715132715866e-08,5.623820698019699e-08,1.8575249782770697e-08,0.10012903809547424,143969782.20360413,52.75259061870917,True
8948.81520152092,3.9024124591510635e-08,5.544598025153391e-08,1.9895843195172347e-08,0.09995564818382263,144028517.68655586,52.73667357369601,True
9248.81520152092,3.932963461948878e-08,5.460594820760889e-08,2.1240488479179476e-08,0.09982156753540039,144088095.0984489,52.68653280626186,True
9548.815201282501,3.954877714167018e-08,5.353186338652449e-08,2.251794484209313e-08,0.09962216019630432,144148516.61453512,52.602271087842404,True
9848.815201282501,3.9843147322041965e-08,5.243998657533666e-08,2.382503083708798e-08,0.09947243332862854,144209783.32723445,52.484087585259104,True
10148.815201282501,4.0145904587094275e-08,5.1248804311399e-08,2.5118261248735507e-08,0.0993238091468811,144271895.2450685,52.33227497681436,True
10448.815201044083,4.039102831136614e-08,4.988996238353138e-08,2.634777018784007e-08,0.09913328289985657,144334851.29216826,52.147215373847224,True
10748.815201044083,4.066574088923358e-08,4.847620971304423e-08,2.7571196881126525e-08,0.0989590585231781,144398649.30851734,51.92937517436884,True
11048.815201044083,4.095745678493737e-08,4.7000071390357334e-08,2.877845872717444e-08,0.09879094362258911,144463286.05065763,51.679299004716,True
11348.815200805664,4.1199681639701496e-08,4.54023734164366e-08,2.9916378707639524e-08,0.09859016537666321,144528757.19328186,51.39760291943788,True
11648.815200805664,4.1499893551353025e-08,4.38031122484972e-08,3.1066512917732325e-08,0.09841927886009216,144595057.33139557,51.084967044673306,True
11948.815200805664,4.177179720752649e-08,4.212580506646191e-08,3.215976107640017e-08,0.09822884202003479,144662179.9829955,50.74212785540491,True
12248.815200567245,4.200237226069271e-08,4.037352141494921e-08,3.318228891657782e-08,0.09801331162452698,144730117.59248635,50.36987026375895,True
12548.815200567245,4.2302705157301675e-08,3.865153530568932e-08,3.422664462959801e-08,0.09783080220222473,144798861.534883,49.969019690982236,True
12848.815200328827,4.25143119688278e-08,3.6838770256508724e-08,3.515696533895607e-08,0.09760156273841858,144868402.12032345,49.540434280479836,True
13148.815200328827,4.280084732766561e-08,3.507273049763171e-08,3.6114663259922963e-08,0.09740525484085083,144938728.59952763,49.084997375841255,True
13448.815200328827,4.309547458630106e-08,3.330626441311324e-08,3.7042568123979436e-08,0.09720885753631592,145009829.16962662,48.603610385311356,True
13748.815200090408,4.3332852557440794e-08,3.150546490360284e-08,3.788125724213387e-08,0.09698399901390076,145081690.98076662,48.09718610933804,True
14048.815200090408,4.359936675061095e-08,2.973393975480576e-08,3.870921005955097e-08,0.09676897525787354,145154300.14338914,47.56664259797664,True
14348.815200090408,4.388264545487477e-08,2.7986914119537687e-08,3.951642213451123e-08,0.09655669331550598,145227641.73577064,47.01289758384699,True
14648.81519985199,4.4116767444635214e-08,2.6235653649564483e-08,4.024163047233742e-08,0.09632354974746704,145301699.812526,46.43686350429289,True
14948.81519985199,4.440827347553559e-08,2.4537371245969553e-08,4.0986250837704574e-08,0.09610772132873535,145376457.413659,45.839443120378284,True
15248.81519985199,4.467156253748819e-08,2.2854692360851914e-08,4.16701269045916e-08,0.0958789587020874,145451896.57386446,45.22152572792832,True
