lane,word,q
1239,134217769,0
1240,67633680,0
1241,679510035,1
1242,41962001,0
1243,8388608,1
1244,2147500288,1
1245,0,1
1246,0,0
1247,402784768,0
1248,0,0
1249,0,1
1250,25165832,0
1251,0,1
1252,67208320,1
1253,33621120,1
1254,140517379,0
1255,0,0
1256,0,0
1257,0,1
1258,4194560,0
1259,153092736,1
1260,0,1
1261,268501008,1
1262,2684616714,0
1263,55584,0
1264,33554448,0
1265,0,1
1266,2147492896,0
1267,1107296782,1
1268,542115362,1
1269,402672128,1
1270,404489234,0
1271,0,0
1272,1086325314,0
1273,0,1
1274,0,0
1275,0,1
1276,134176,1
1277,0,1
1278,1581184,0
1279,168443949,0
1280,1048584,0
1281,1217742848,1
1282,18626,0
1283,128,1
1284,2166456336,1
1285,0,1
1286,0,0
1287,2281832960,0
1288,269529104,0
1289,0,1
1290,2155906048,0
1291,0,1
1292,0,1
1293,0,1
1294,8491648,0
1295,67108880,0
1296,16849216,0
1297,2097152,1
1298,0,0
1299,0,1
1300,2164392993,1
1301,1074528256,1
1302,10494341,0
1303,3229618187,0
1304,0,0
1305,1410,1
1306,1075839233,0
1307,6815744,1
1308,0,1
1309,269519881,1
1310,0,0
1311,524608,0
1312,0,0
1313,2149617792,1
1314,0,0
1315,278937600,1
1316,2621440,1
1317,0,1
1318,33566976,0
1319,16777608,0
1320,2147618833,0
1321,0,1
1322,2282242826,0
1323,538996740,1
1324,2491940896,1
1325,0,1
1326,0,0
1327,134222100,0
1328,0,0
1329,807538688,1
1330,143163521,0
1331,67133440,1
1332,0,1
1333,2097156,1
1334,0,0
1335,0,0
1336,0,0
1337,69634,1
1338,0,0
1339,4194368,1
1340,1610743808,1
1341,1478807698,1
1342,151260192,0
1343,33632256,0
1344,0,0
1345,17825945,1
1346,0,0
1347,2147483648,1
1348,4198400,1
1349,3495038976,1
1350,43008,0
1351,0,0
1352,1310720,0
1353,1654784,1
1354,19399168,0
1355,1615921220,1
1356,604061696,1
1357,612516000,1
1358,537919504,0
1359,1059984,0
1360,2300183360,0
1361,1083187200,1
1362,68812800,0
1363,134219776,1
1364,4856096,1
1365,537133698,1
1366,0,0
1367,8421888,0
1368,2147615248,0
1369,2217869312,1
1370,2225078289,0
1371,0,1
1372,3623878673,1
1373,268470785,1
1374,4391184,0
1375,1099497472,0
1376,1315140,0
1377,0,1
1378,336601136,0
1379,2,1
1380,0,1
1381,34209800,1
1382,9192448,0
1383,0,0
1384,419955724,0
1385,0,1
1386,38273026,0
1387,537199104,1
1388,0,1
1389,587464960,1
1390,0,0
1391,0,0
1392,17309697,0
1393,144,1
1394,136314880,0
1395,2282815552,1
1396,0,1
1397,0,1
1398,0,0
1399,0,0
1400,8388608,0
1401,72351748,1
1402,17432720,0
1403,1745354752,1
1404,2,1
1405,0,1
1406,0,0
1407,100670481,0
1408,1074921600,0
1409,0,1
1410,35135812,0
1411,2424307712,1
1412,16811216,1
1413,0,1
1414,0,0
1415,746848924,0
1416,2181071321,0
1417,0,1
1418,1048856,0
1419,32832,1
1420,136317088,1
1421,2147491970,1
1422,0,0
1423,16933440,0
1424,2155913488,0
1425,327730,1
1426,1108935830,0
1427,1116688,1
1428,2187329536,1
1429,33591360,1
1430,69206144,0
1431,76029952,0
1432,0,0
1433,1152,1
1434,0,0
1435,32772,1
1436,37748744,1
1437,8414209,1
1438,0,0
1439,268468746,0
1440,0,0
1441,268501504,1
1442,262160,0
1443,1536,1
1444,0,1
1445,0,1
1446,150999040,0
1447,0,0
1448,9472,0
1449,1075904514,1
1450,0,0
1451,2684887560,1
1452,536936450,1
1453,528416,1
1454,0,0
1455,0,0
1456,0,0
1457,0,1
1458,1946157569,0
1459,180259,1
1460,1477448000,1
1461,0,1
1462,0,0
1463,0,0
1464,0,0
1465,104,1
1466,0,0
1467,34603088,1
1468,33824768,1
1469,24580,1
1470,2197823616,0
1471,0,0
1472,0,0
1473,2151743488,1
1474,142606336,0
1475,0,1
1476,0,1
1477,4326400,1
1478,16782432,0
1479,0,0
1480,0,0
1481,541335568,1
1482,0,0
1483,0,1
1484,0,1
1485,2701131776,1
1486,0,0
1487,0,0
1488,0,0
1489,42016786,1
1490,4872192,0
1491,1073874433,1
1492,1067178,1
1493,0,1
1494,1073743424,0
1495,1090670608,0
1496,0,0
1497,1620052480,1
1498,8388624,0
1499,0,1
1500,2232426496,1
1501,4198400,1
1502,1048579,0
1503,1107296272,0
1504,0,0
1505,33564704,1
1506,0,0
1507,1612974144,1
1508,285556758,1
1509,201720976,1
1510,92287232,0
1511,2146368,0
1512,0,0
1513,0,1
1514,0,0
1515,1048580,1
1516,529440,1
1517,0,1
1518,0,0
1519,5256,0
1520,537397251,0
1521,2147484928,1
1522,335545604,0
1523,526336,1
1524,0,1
1525,1140851208,1
1526,0,0
1527,269557760,0
1528,143134720,0
1529,17039360,1
1530,69206048,0
1531,0,1
1532,3800039488,1
1533,75497472,1
1534,0,0
1535,720897,0
1536,1079050242,0
1537,0,1
1538,1141379080,0
1539,271058048,1
1540,0,1
1541,2147483650,1
1542,70387713,0
1543,33751296,0
1544,0,0
1545,2550403904,1
1546,0,0
1547,3276804,1
1548,872415745,1
1549,33554432,1
1550,524294,0
1551,0,0
1552,0,0
1553,0,1
1554,369100930,0
1555,1075905028,1
1556,0,1
1557,285231384,1
1558,2214592512,0
1559,271581192,0
1560,50331648,0
1561,0,1
1562,0,0
1563,4096,1
1564,3506446336,1
1565,71368704,1
1566,1049856,0
1567,9503648,0
1568,69224198,0
1569,0,1
1570,0,0
1571,268435584,1
1572,0,1
1573,0,1
1574,1026,0
1575,0,0
1576,1075840032,0
1577,4244001,1
1578,69206016,0
1579,0,1
1580,16777216,1
1581,0,1
1582,0,0
1583,8,0
1584,787456,0
1585,0,1
1586,1207959588,0
1587,8486947,1
1588,0,1
1589,0,1
1590,0,0
1591,0,0
1592,0,0
1593,1178611744,1
1594,0,0
1595,0,1
1596,0,1
1597,267392,1
1598,0,0
1599,1036,0
1600,33590280,0
1601,0,1
1602,512,0
1603,33024,1
1604,0,1
1605,268446016,1
1606,268438528,0
1607,1048576,0
1608,2097187,0
1609,0,1
1610,0,0
1611,0,1
1612,0,1
1613,196609,1
1614,335618560,0
1615,0,0
1616,18350084,0
1617,1327620,1
1618,0,0
1619,142676484,1
1620,0,1
1621,313016322,1
1622,0,0
1623,2147614720,0
1624,0,0
1625,8388736,1
1626,2165309448,0
1627,0,1
1628,23921760,1
1629,0,1
1630,2129952,0
1631,2415919137,0
1632,67108864,0
1633,2684375058,1
1634,18874448,0
1635,268443648,1
1636,136595744,1
1637,0,1
1638,288,0
1639,302006528,0
1640,4194304,0
1641,2156396546,1
1642,67174976,0
1643,0,1
1644,0,1
1645,2298494986,1
1646,1048705,0
1647,1028,0
1648,0,0
1649,269090817,1
1650,262408,0
1651,335544320,1
1652,2752520,1
1653,202377344,1
1654,738197576,0
1655,1107296512,0
