            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460700.829861111, A.D. 2025-Jan-25 07:55:00.0000,  9.503440052610085E+03, -1.224767312698988E+05,  8.695527896243743E+04,  5.180420431480033E-01, -1.335831801638601E-01, -2.772339018466751E-01,
2460700.833333333, A.D. 2025-Jan-25 08:00:00.0000,  9.658802431576731E+03, -1.225161615999738E+05,  8.687165052920421E+04,  5.177062345371980E-01, -1.292853674441245E-01, -2.802885620947116E-01,
2460700.836805556, A.D. 2025-Jan-25 08:05:00.0000,  9.814063243372706E+03, -1.225543022949221E+05,  8.678710607742418E+04,  5.173649270725620E-01, -1.249856004805761E-01, -2.833407003075297E-01,
2460700.840277778, A.D. 2025-Jan-25 08:10:00.0000,  9.969220837141454E+03, -1.225911527575766E+05,  8.670164635624130E+04,  5.170181133395644E-01, -1.206838067826214E-01, -2.863903665918099E-01,
2460700.843750000, A.D. 2025-Jan-25 08:15:00.0000,  1.012427355985980E+04, -1.226267123690284E+05,  8.661527209972880E+04,  5.166657855299106E-01, -1.163799137026780E-01, -2.894376108857337E-01,
2460700.847222222, A.D. 2025-Jan-25 08:20:00.0000,  1.027921975610133E+04, -1.226609804885502E+05,  8.652798402700479E+04,  5.163079354407886E-01, -1.120738484327237E-01, -2.924824829610611E-01,
2460700.850694444, A.D. 2025-Jan-25 08:25:00.0000,  1.043405776796327E+04, -1.226939564535554E+05,  8.643978284225430E+04,  5.159445544736974E-01, -1.077655379962679E-01, -2.955250324284347E-01,
2460700.854166667, A.D. 2025-Jan-25 08:30:00.0000,  1.058878593474647E+04, -1.227256395795064E+05,  8.635066923489360E+04,  5.155756336338100E-01, -1.034549092471018E-01, -2.985653087378418E-01,
2460700.857638889, A.D. 2025-Jan-25 08:35:00.0000,  1.074340259310722E+04, -1.227560291599178E+05,  8.626064387946152E+04,  5.152011635281458E-01, -9.914188885501235E-02, -3.016033611882097E-01,
2460700.861111111, A.D. 2025-Jan-25 08:40:00.0000,  1.089790607683374E+04, -1.227851244662797E+05,  8.616970743572425E+04,  5.148211343645375E-01, -9.482640330162567E-02, -3.046392389298537E-01,
2460700.864583333, A.D. 2025-Jan-25 08:45:00.0000,  1.105229471667537E+04, -1.228129247479890E+05,  8.607786054874874E+04,  5.144355359504191E-01, -9.050837887515152E-02, -3.076729909675775E-01,
2460700.868055556, A.D. 2025-Jan-25 08:50:00.0000,  1.120656684034568E+04, -1.228394292323130E+05,  8.598510384887167E+04,  5.140443576910733E-01, -8.618774165967667E-02, -3.107046661676371E-01,
2460700.871527778, A.D. 2025-Jan-25 08:55:00.0000,  1.136072077215423E+04, -1.228646371242860E+05,  8.589143795189087E+04,  5.136475885887865E-01, -8.186441753537765E-02, -3.137343132568590E-01,
2460700.875000000, A.D. 2025-Jan-25 09:00:00.0000,  1.151475483316502E+04, -1.228885476066927E+05,  8.579686345893619E+04,  5.132452172405383E-01, -7.753833216350818E-02, -3.167619808325365E-01,
2460700.878472222, A.D. 2025-Jan-25 09:05:00.0000,  1.166866734096967E+04, -1.229111598399849E+05,  8.570138095657213E+04,  5.128372318366194E-01, -7.320941098220644E-02, -3.197877173645511E-01,
2460700.881944444, A.D. 2025-Jan-25 09:10:00.0000,  1.182245660951462E+04, -1.229324729622048E+05,  8.560499101686575E+04,  5.124236201590169E-01, -6.887757920088779E-02, -3.228115711985562E-01,
2460700.885416667, A.D. 2025-Jan-25 09:15:00.0000,  1.197612094910139E+04, -1.229524860889328E+05,  8.550769419734650E+04,  5.120043695792827E-01, -6.454276178958761E-02, -3.258335905624585E-01,
