            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460669.559027778, A.D. 2024-Dec-25 01:25:00.0000, -3.619223701163335E+05, -1.585164494336785E+05, -8.489043003027084E+04,  4.403993433670487E-01, -7.572709096555530E-01, -4.120402345639242E-01,
2460669.562500000, A.D. 2024-Dec-25 01:30:00.0000, -3.617901500259360E+05, -1.587435875897717E+05, -8.501401892732151E+04,  4.410678880830766E-01, -7.569833946118916E-01, -4.118857077120436E-01,
2460669.565972222, A.D. 2024-Dec-25 01:35:00.0000, -3.616577294062191E+05, -1.589706394286382E+05, -8.513756143206390E+04,  4.417362054443779E-01, -7.566954614947350E-01, -4.117309525183555E-01,
2460669.569444444, A.D. 2024-Dec-25 01:40:00.0000, -3.615251083254358E+05, -1.591976048248718E+05, -8.526105747600400E+04,  4.424042951417598E-01, -7.564071104093110E-01, -4.115759690396014E-01,
2460669.572916667, A.D. 2024-Dec-25 01:45:00.0000, -3.613922868519314E+05, -1.594244836530975E+05, -8.538450699066484E+04,  4.430721568660264E-01, -7.561183414609607E-01, -4.114207573325849E-01,
2460669.576388889, A.D. 2024-Dec-25 01:50:00.0000, -3.612592650541443E+05, -1.596512757879726E+05, -8.550790990758641E+04,  4.437397903079787E-01, -7.558291547551395E-01, -4.112653174541728E-01,
2460669.579861111, A.D. 2024-Dec-25 01:55:00.0000, -3.611260430006057E+05, -1.598779811041855E+05, -8.563126615832589E+04,  4.444071951584154E-01, -7.555395503974166E-01, -4.111096494612945E-01,
2460669.583333333, A.D. 2024-Dec-25 02:00:00.0000, -3.609926207599394E+05, -1.601045994764564E+05, -8.575457567445745E+04,  4.450743711081319E-01, -7.552495284934750E-01, -4.109537534109420E-01,
2460669.586805556, A.D. 2024-Dec-25 02:05:00.0000, -3.608589984008619E+05, -1.603311307795375E+05, -8.587783838757241E+04,  4.457413178479204E-01, -7.549590891491125E-01, -4.107976293601707E-01,
2460669.590277778, A.D. 2024-Dec-25 02:10:00.0000, -3.607251759921826E+05, -1.605575748882124E+05, -8.600105422927922E+04,  4.464080350685703E-01, -7.546682324702411E-01, -4.106412773660985E-01,
2460669.593750000, A.D. 2024-Dec-25 02:15:00.0000, -3.605911536028035E+05, -1.607839316772968E+05, -8.612422313120346E+04,  4.470745224608676E-01, -7.543769585628866E-01, -4.104846974859067E-01,
