epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
120,1473457403.0,4426044.065522176,-89428.42596791158,4576298.065528239,-124774.57960374614,4294967295,4294967295,0
121,1473457404.0,4426044.088762677,-89428.42046200484,4576298.105228076,-124627.22744254899,4294967295,4294967295,0
122,1473457405.0,4426044.192636169,-89428.4077396956,4576298.282735428,-124479.69939853137,4294967295,4294967295,0
123,1473457406.0,4426044.372217632,-89428.42545066544,4576298.509349883,-124332.25426935028,4294967295,4294967295,0
124,1473457407.0,4426044.28891421,-89428.41015062263,4576298.362003548,-124185.12811616082,4294967295,4294967295,0
125,1473457408.0,4426044.339633832,-89428.41776667097,4576298.37940811,-124037.72247704005,4294967295,4294967295,0
126,1473457409.0,4426044.379605537,-89428.4387606664,4576298.447959463,-123890.2653725768,4294967295,4294967295,0
127,1473457410.0,4426044.402300596,-89428.41678971307,4576298.348722012,-123742.87567270215,4294967295,4294967295,0
128,1473457411.0,4426044.260770412,-89428.32630596931,4576298.211266085,-123595.6414255195,4294967295,4294967295,0
129,1473457412.0,4426044.212256401,-89428.25964950805,4576298.249191213,-123448.37213549529,4294967295,4294967295,0
130,1473457413.0,4426043.998607285,-89428.28262888592,4576298.071174973,-123301.34381591051,4294967295,4294967295,0
131,1473457414.0,4426043.863635491,-89428.30914458467,4576298.024742526,-123154.23631777844,4294967295,4294967295,0
132,1473457415.0,4426043.910761497,-89428.24913821767,4576298.049103663,-123006.87425603246,4294967295,4294967295,0
133,1473457416.0,4426044.019655717,-89428.25112319013,4576298.151591128,-122859.40848131907,4294967295,4294967295,0
134,1473457417.0,4426044.067808885,-89428.30367755756,4576298.125443491,-122711.97872346565,4294967295,4294967295,0
135,1473457418.0,4426044.17851819,-89428.2675690625,4576298.316558678,-122564.51795420333,4294967295,4294967295,0
136,1473457419.0,4426044.225443448,-89428.25176696885,4576298.435945052,-122417.08084336075,4294967295,4294967295,0
137,1473457420.0,4426044.226831458,-89428.2446977528,4576298.503875636,-122269.60459616603,4294967295,4294967295,0
138,1473457421.0,4426044.268429772,-89428.31033292464,4576298.511581676,-122122.10945602476,4294967295,4294967295,0
139,1473457422.0,4426044.401237175,-89428.3863463282,4576298.608294927,-121974.45785820253,4294967295,4294967295,0
140,1473457423.0,4426044.447902129,-89428.37097830599,4576298.604475676,-121826.9999861703,4294967295,4294967295,0
141,1473457424.0,4426044.272316135,-89428.38762800921,4576298.470764323,-121679.77055884365,4294967295,4294967295,0
