epoch_id,channel,residual_m
28,2,0
28,3,0
28,4,7.4505805969238281e-09
28,5,0
28,6,3.7252902984619141e-09
28,7,3.7252902984619141e-09
28,8,0
28,9,3.7252902984619141e-09
28,10,0
28,11,0
29,0,0
29,1,3.7252902984619141e-09
29,2,3.7252902984619141e-09
29,3,3.7252902984619141e-09
29,4,0
29,5,7.4505805969238281e-09
29,6,3.7252902984619141e-09
29,7,3.7252902984619141e-09
29,8,0
29,9,3.7252902984619141e-09
29,10,0
29,11,3.7252902984619141e-09
30,0,-3.7252902984619141e-09
30,1,-7.4505805969238281e-09
30,2,-3.7252902984619141e-09
30,3,-3.7252902984619141e-09
30,4,-3.7252902984619141e-09
30,5,0
30,6,0
30,7,-3.7252902984619141e-09
30,8,0
30,9,0
30,10,-3.7252902984619141e-09
30,11,-3.7252902984619141e-09
31,0,0
31,1,3.7252902984619141e-09
31,2,0
31,3,0
31,4,3.7252902984619141e-09
31,5,0
31,6,0
31,7,3.7252902984619141e-09
31,8,3.7252902984619141e-09
31,9,3.7252902984619141e-09
31,10,7.4505805969238281e-09
31,11,7.4505805969238281e-09
32,0,3.7252902984619141e-09
32,1,0
32,2,3.7252902984619141e-09
32,3,0
32,4,0
32,5,0
32,6,0
32,7,0
32,8,0
32,9,0
32,10,3.7252902984619141e-09
32,11,7.4505805969238281e-09
33,0,0
33,1,3.7252902984619141e-09
33,2,0
33,3,0
33,4,0
33,5,-3.7252902984619141e-09
33,6,-3.7252902984619141e-09
33,7,-3.7252902984619141e-09
33,8,0
33,9,0
33,10,0
33,11,0
34,0,-3.7252902984619141e-09
34,1,-7.4505805969238281e-09
34,2,-3.7252902984619141e-09
34,3,0
34,4,-3.7252902984619141e-09
34,5,0
34,6,-3.7252902984619141e-09
34,7,0
34,8,-3.7252902984619141e-09
34,9,-3.7252902984619141e-09
34,10,-3.7252902984619141e-09
34,11,-3.7252902984619141e-09
35,0,0
35,1,0
35,2,0
35,3,0
35,4,3.7252902984619141e-09
35,5,3.7252902984619141e-09
35,6,0
35,7,3.7252902984619141e-09
35,8,7.4505805969238281e-09
35,9,0
35,10,3.7252902984619141e-09
35,11,3.7252902984619141e-09
36,0,0
36,1,0
36,2,0
36,3,0
36,4,3.7252902984619141e-09
36,5,0
36,6,-3.7252902984619141e-09
36,7,-3.7252902984619141e-09
36,8,0
36,9,-3.7252902984619141e-09
36,10,0
36,11,0
37,0,3.7252902984619141e-09
37,1,3.7252902984619141e-09
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,3.7252902984619141e-09
37,10,0
37,11,3.7252902984619141e-09
38,0,0
38,1,0
38,2,0
38,3,0
38,4,-3.7252902984619141e-09
38,5,0
38,6,3.7252902984619141e-09
38,7,3.7252902984619141e-09
38,8,0
38,9,0
38,10,0
38,11,-3.7252902984619141e-09
39,0,0
39,1,-3.7252902984619141e-09
39,2,3.7252902984619141e-09
39,3,0
39,4,-3.7252902984619141e-09
39,5,3.7252902984619141e-09
39,6,3.7252902984619141e-09
39,7,0
39,8,-3.7252902984619141e-09
39,9,0
39,10,0
39,11,0
40,0,-3.7252902984619141e-09
40,1,0
40,2,3.7252902984619141e-09
40,3,-3.7252902984619141e-09
40,4,0
40,5,-3.7252902984619141e-09
40,6,-3.7252902984619141e-09
40,7,-3.7252902984619141e-09
40,8,-7.4505805969238281e-09
40,9,-3.7252902984619141e-09
40,10,0
40,11,0
41,0,0
41,1,0
41,2,3.7252902984619141e-09
41,3,3.7252902984619141e-09
41,4,-3.7252902984619141e-09
41,5,0
41,6,0
41,7,3.7252902984619141e-09
41,8,7.4505805969238281e-09
41,9,0
41,10,0
41,11,7.4505805969238281e-09
42,0,0
42,1,-3.7252902984619141e-09
42,2,0
42,3,0
42,4,-3.7252902984619141e-09
42,5,-3.7252902984619141e-09
42,6,0
42,7,0
42,8,0
42,9,0
42,10,-3.7252902984619141e-09
42,11,-3.7252902984619141e-09
43,0,0
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
43,10,3.7252902984619141e-09
43,11,0
44,0,0
44,1,-3.7252902984619141e-09
44,2,0
44,3,0
44,4,-3.7252902984619141e-09
44,5,0
44,6,0
44,7,3.7252902984619141e-09
44,8,0
44,9,0
44,10,0
44,11,3.7252902984619141e-09
45,0,0
45,1,3.7252902984619141e-09
45,2,0
45,3,0
45,4,0
45,5,3.7252902984619141e-09
45,6,0
45,7,-3.7252902984619141e-09
45,8,0
45,9,3.7252902984619141e-09
45,10,-3.7252902984619141e-09
45,11,-3.7252902984619141e-09
46,0,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,-3.7252902984619141e-09
46,6,0
46,7,0
46,8,0
46,9,0
46,10,0
46,11,0
47,0,0
47,1,-3.7252902984619141e-09
47,2,0
47,3,0
47,4,-3.7252902984619141e-09
47,5,3.7252902984619141e-09
47,6,3.7252902984619141e-09
47,7,3.7252902984619141e-09
47,8,0
47,9,3.7252902984619141e-09
47,10,0
47,11,0
48,0,0
48,1,0
48,2,0
48,3,3.7252902984619141e-09
48,4,3.7252902984619141e-09
48,5,0
48,6,0
48,7,0
48,8,-3.7252902984619141e-09
48,9,0
48,10,3.7252902984619141e-09
48,11,0
49,0,3.7252902984619141e-09
49,1,0
49,2,-3.7252902984619141e-09
49,3,0
49,4,0
49,5,0
49,6,0
49,7,3.7252902984619141e-09
49,8,0
49,9,0
49,10,0
49,11,-3.7252902984619141e-09
50,0,3.7252902984619141e-09
50,1,3.7252902984619141e-09
50,2,-3.7252902984619141e-09
50,3,0
50,4,0
50,5,0
50,6,0
50,7,0
50,8,7.4505805969238281e-09
50,9,3.7252902984619141e-09
50,10,3.7252902984619141e-09
50,11,0
51,0,-3.7252902984619141e-09
51,1,0
51,2,0
51,3,0
51,4,-3.7252902984619141e-09
51,5,-3.7252902984619141e-09
51,6,-3.7252902984619141e-09
51,7,-3.7252902984619141e-09
51,8,-3.7252902984619141e-09
51,9,-3.7252902984619141e-09
51,10,0
51,11,0
52,0,3.7252902984619141e-09
52,1,3.7252902984619141e-09
52,2,3.7252902984619141e-09
52,3,0
52,4,0
52,5,-3.7252902984619141e-09
52,6,0
52,7,3.7252902984619141e-09
52,8,3.7252902984619141e-09
52,9,7.4505805969238281e-09
52,10,3.7252902984619141e-09
52,11,3.7252902984619141e-09
53,0,-3.7252902984619141e-09
53,1,-3.7252902984619141e-09
53,2,-3.7252902984619141e-09
53,3,3.7252902984619141e-09
53,4,3.7252902984619141e-09
53,5,3.7252902984619141e-09
53,6,-3.7252902984619141e-09
53,7,-3.7252902984619141e-09
53,8,3.7252902984619141e-09
53,9,3.7252902984619141e-09
53,10,-3.7252902984619141e-09
53,11,-3.7252902984619141e-09
54,0,0
54,1,0
54,2,0
54,3,-3.7252902984619141e-09
54,4,0
54,5,0
54,6,0
54,7,0
54,8,-3.7252902984619141e-09
54,9,-3.7252902984619141e-09
54,10,0
54,11,0
55,0,0
55,1,0
55,2,0
55,3,3.7252902984619141e-09
55,4,3.7252902984619141e-09
55,5,7.4505805969238281e-09
55,6,3.7252902984619141e-09
55,7,3.7252902984619141e-09
55,8,7.4505805969238281e-09
55,9,0
55,10,3.7252902984619141e-09
55,11,3.7252902984619141e-09
56,0,-3.7252902984619141e-09
56,1,-3.7252902984619141e-09
56,2,-3.7252902984619141e-09
56,3,-3.7252902984619141e-09
56,4,-3.7252902984619141e-09
56,5,0
56,6,-3.7252902984619141e-09
56,7,0
56,8,0
56,9,-3.7252902984619141e-09
56,10,-3.7252902984619141e-09
56,11,0
57,0,0
57,1,3.7252902984619141e-09
57,2,-3.7252902984619141e-09
57,3,0
57,4,-3.7252902984619141e-09
57,5,-3.7252902984619141e-09
57,6,-3.7252902984619141e-09
57,7,0
57,8,0
57,9,0
57,10,-3.7252902984619141e-09
57,11,-3.7252902984619141e-09
58,0,0
58,1,0
58,2,0
58,3,0
58,4,-3.7252902984619141e-09
58,5,0
58,6,0
58,7,-3.7252902984619141e-09
58,8,3.7252902984619141e-09
58,9,0
58,10,0
58,11,3.7252902984619141e-09
59,0,3.7252902984619141e-09
59,1,0
59,2,0
59,3,0
59,4,3.7252902984619141e-09
59,5,-3.7252902984619141e-09
59,6,0
59,7,3.7252902984619141e-09
59,8,3.7252902984619141e-09
59,9,0
59,10,-3.7252902984619141e-09
59,11,0
60,0,0
60,1,0
60,2,0
60,3,0
60,4,0
60,5,3.7252902984619141e-09
60,6,-3.7252902984619141e-09
60,7,3.7252902984619141e-09
60,8,0
60,9,0
60,10,0
60,11,0
61,0,3.7252902984619141e-09
61,1,0
61,2,0
61,3,0
61,4,0
61,5,0
61,6,3.7252902984619141e-09
61,7,7.4505805969238281e-09
61,8,3.7252902984619141e-09
61,9,7.4505805969238281e-09
61,10,3.7252902984619141e-09
61,11,7.4505805969238281e-09
62,0,-3.7252902984619141e-09
62,1,0
62,2,-7.4505805969238281e-09
62,3,-3.7252902984619141e-09
62,4,-3.7252902984619141e-09
62,5,0
62,6,0
62,7,0
62,8,0
62,9,-3.7252902984619141e-09
62,10,-3.7252902984619141e-09
62,11,-3.7252902984619141e-09
63,0,0
63,1,0
63,2,0
63,3,0
63,4,-3.7252902984619141e-09
63,5,-3.7252902984619141e-09
63,6,0
63,7,-3.7252902984619141e-09
63,8,0
63,9,0
63,10,0
63,11,0
64,0,0
64,1,0
64,2,0
64,3,0
64,4,0
64,5,-3.7252902984619141e-09
64,6,0
64,7,-3.7252902984619141e-09
64,8,0
64,9,0
64,10,0
64,11,0
65,0,0
65,1,3.7252902984619141e-09
65,2,0
65,3,3.7252902984619141e-09
65,4,3.7252902984619141e-09
65,5,7.4505805969238281e-09
65,6,3.7252902984619141e-09
65,7,0
65,8,3.7252902984619141e-09
65,9,3.7252902984619141e-09
65,10,0
65,11,0
66,0,3.7252902984619141e-09
66,1,3.7252902984619141e-09
66,2,3.7252902984619141e-09
66,3,0
66,4,3.7252902984619141e-09
66,5,3.7252902984619141e-09
66,6,7.4505805969238281e-09
66,7,3.7252902984619141e-09
66,8,3.7252902984619141e-09
66,9,3.7252902984619141e-09
66,10,-3.7252902984619141e-09
66,11,0
67,0,3.7252902984619141e-09
67,1,3.7252902984619141e-09
67,2,3.7252902984619141e-09
67,3,0
67,4,3.7252902984619141e-09
67,5,0
67,6,0
67,7,0
67,8,-3.7252902984619141e-09
67,9,0
67,10,3.7252902984619141e-09
67,11,3.7252902984619141e-09
68,0,0
68,1,0
68,2,0
68,3,0
68,4,0
68,5,3.7252902984619141e-09
68,6,0
68,7,3.7252902984619141e-09
68,8,0
68,9,0
68,10,0
68,11,0
69,0,0
69,1,3.7252902984619141e-09
69,2,3.7252902984619141e-09
69,3,3.7252902984619141e-09
69,4,3.7252902984619141e-09
69,5,7.4505805969238281e-09
69,6,0
69,7,0
69,8,-3.7252902984619141e-09
69,9,0
69,10,3.7252902984619141e-09
69,11,0
70,0,-3.7252902984619141e-09
70,1,-3.7252902984619141e-09
70,2,-3.7252902984619141e-09
70,3,-3.7252902984619141e-09
70,4,3.7252902984619141e-09
70,5,0
70,6,-7.4505805969238281e-09
70,7,-7.4505805969238281e-09
70,8,-3.7252902984619141e-09
70,9,-3.7252902984619141e-09
70,10,-3.7252902984619141e-09
70,11,-3.7252902984619141e-09
71,0,-3.7252902984619141e-09
71,1,-3.7252902984619141e-09
71,2,-3.7252902984619141e-09
71,3,-3.7252902984619141e-09
71,4,0
71,5,-7.4505805969238281e-09
71,6,0
71,7,-3.7252902984619141e-09
71,8,0
71,9,-3.7252902984619141e-09
71,10,-3.7252902984619141e-09
71,11,-3.7252902984619141e-09
72,0,3.7252902984619141e-09
72,1,3.7252902984619141e-09
72,2,3.7252902984619141e-09
72,3,3.7252902984619141e-09
72,4,1.1175870895385742e-08
72,5,0
72,6,3.7252902984619141e-09
72,7,0
72,8,7.4505805969238281e-09
72,9,3.7252902984619141e-09
72,10,7.4505805969238281e-09
72,11,3.7252902984619141e-09
73,0,3.7252902984619141e-09
73,1,0
73,2,3.7252902984619141e-09
73,3,0
73,4,3.7252902984619141e-09
73,5,0
73,6,0
73,7,3.7252902984619141e-09
73,8,0
73,9,-3.7252902984619141e-09
73,10,0
73,11,3.7252902984619141e-09
74,0,0
74,1,-3.7252902984619141e-09
74,2,0
74,3,0
74,4,0
74,5,0
74,6,7.4505805969238281e-09
74,7,0
74,8,3.7252902984619141e-09
74,9,0
74,10,0
74,11,0
75,0,0
75,1,0
75,2,-3.7252902984619141e-09
75,3,-3.7252902984619141e-09
75,4,-7.4505805969238281e-09
75,5,3.7252902984619141e-09
75,6,0
75,7,0
75,8,-3.7252902984619141e-09
75,9,0
75,10,0
75,11,0
76,0,0
76,1,0
76,2,-3.7252902984619141e-09
76,3,0
76,4,0
76,5,0
76,6,-3.7252902984619141e-09
76,7,-3.7252902984619141e-09
76,8,0
76,9,0
76,10,-3.7252902984619141e-09
76,11,-3.7252902984619141e-09
77,0,0
77,1,0
77,2,0
77,3,0
77,4,0
77,5,0
77,6,0
77,7,0
77,8,0
77,9,0
77,10,-3.7252902984619141e-09
77,11,0
78,0,0
78,1,0
78,2,0
78,3,0
78,4,0
78,5,3.7252902984619141e-09
78,6,3.7252902984619141e-09
78,7,3.7252902984619141e-09
78,8,3.7252902984619141e-09
78,9,0
78,10,3.7252902984619141e-09
78,11,0
79,0,0
79,1,0
79,2,0
79,3,-3.7252902984619141e-09
79,4,0
79,5,3.7252902984619141e-09
79,6,3.7252902984619141e-09
79,7,0
79,8,0
79,9,-3.7252902984619141e-09
79,10,0
79,11,3.7252902984619141e-09
80,0,0
80,1,0
80,2,0
80,3,0
80,4,3.7252902984619141e-09
80,5,3.7252902984619141e-09
80,6,3.7252902984619141e-09
80,7,3.7252902984619141e-09
80,8,3.7252902984619141e-09
80,9,3.7252902984619141e-09
80,10,0
80,11,3.7252902984619141e-09
81,0,0
81,1,-3.7252902984619141e-09
81,2,3.7252902984619141e-09
81,3,0
81,4,-3.7252902984619141e-09
81,5,3.7252902984619141e-09
81,6,0
81,7,0
81,8,0
81,9,0
81,10,0
81,11,3.7252902984619141e-09
82,0,3.7252902984619141e-09
82,1,3.7252902984619141e-09
82,2,3.7252902984619141e-09
82,3,3.7252902984619141e-09
82,4,3.7252902984619141e-09
82,5,3.7252902984619141e-09
82,6,0
82,7,3.7252902984619141e-09
82,8,-3.7252902984619141e-09
82,9,0
82,10,0
82,11,3.7252902984619141e-09
83,0,0
83,1,-3.7252902984619141e-09
83,2,-3.7252902984619141e-09
83,3,0
83,4,0
83,5,0
83,6,0
83,7,0
83,8,3.7252902984619141e-09
83,9,0
83,10,0
83,11,-3.7252902984619141e-09
84,0,0
84,1,0
84,2,0
84,3,0
84,4,3.7252902984619141e-09
84,5,0
84,6,3.7252902984619141e-09
84,7,7.4505805969238281e-09
84,8,0
84,9,0
84,10,0
84,11,3.7252902984619141e-09
85,0,3.7252902984619141e-09
85,1,0
85,2,0
85,3,0
85,4,0
85,5,3.7252902984619141e-09
85,6,3.7252902984619141e-09
85,7,0
85,8,0
85,9,3.7252902984619141e-09
85,10,0
85,11,0
86,0,-3.7252902984619141e-09
86,1,3.7252902984619141e-09
86,2,0
86,3,3.7252902984619141e-09
86,4,3.7252902984619141e-09
86,5,3.7252902984619141e-09
86,6,0
86,7,0
86,8,0
86,9,-3.7252902984619141e-09
86,10,0
86,11,0
87,0,0
87,1,0
87,2,0
87,3,0
87,4,0
87,5,-3.7252902984619141e-09
87,6,0
87,7,0
87,8,-7.4505805969238281e-09
87,9,0
87,10,-3.7252902984619141e-09
87,11,0
88,0,3.7252902984619141e-09
88,1,3.7252902984619141e-09
88,2,3.7252902984619141e-09
88,3,0
88,4,3.7252902984619141e-09
88,5,3.7252902984619141e-09
88,6,3.7252902984619141e-09
88,7,0
88,8,3.7252902984619141e-09
88,9,3.7252902984619141e-09
88,10,3.7252902984619141e-09
88,11,3.7252902984619141e-09
89,0,0
89,1,0
89,2,0
89,3,-3.7252902984619141e-09
89,4,-3.7252902984619141e-09
89,5,-3.7252902984619141e-09
89,6,0
89,7,-3.7252902984619141e-09
89,8,0
89,9,3.7252902984619141e-09
89,10,0
89,11,0
90,0,0
90,1,0
90,2,0
90,3,0
90,4,0
90,5,0
90,6,3.7252902984619141e-09
90,7,0
90,8,-3.7252902984619141e-09
90,9,0
90,10,0
90,11,0
91,0,0
91,1,3.7252902984619141e-09
91,2,3.7252902984619141e-09
91,3,3.7252902984619141e-09
91,4,0
91,5,3.7252902984619141e-09
91,6,0
91,7,0
91,8,3.7252902984619141e-09
91,9,3.7252902984619141e-09
91,10,0
91,11,3.7252902984619141e-09
92,0,-3.7252902984619141e-09
92,1,0
92,2,0
92,3,3.7252902984619141e-09
92,4,0
92,5,-3.7252902984619141e-09
92,6,0
92,7,-3.7252902984619141e-09
92,8,-3.7252902984619141e-09
92,9,0
92,10,-3.7252902984619141e-09
92,11,0
93,0,0
93,1,3.7252902984619141e-09
93,2,0
93,3,-3.7252902984619141e-09
93,4,-3.7252902984619141e-09
93,5,0
93,6,-3.7252902984619141e-09
93,7,0
93,8,-3.7252902984619141e-09
93,9,-3.7252902984619141e-09
93,10,0
93,11,0
94,0,0
94,1,0
94,2,3.7252902984619141e-09
94,3,0
94,4,0
94,5,3.7252902984619141e-09
94,6,0
94,7,3.7252902984619141e-09
94,8,0
94,9,0
94,10,0
94,11,3.7252902984619141e-09
95,0,0
95,1,0
95,2,0
95,3,-3.7252902984619141e-09
95,4,0
95,5,0
95,6,-3.7252902984619141e-09
95,7,0
95,8,0
95,9,0
95,10,-3.7252902984619141e-09
95,11,-3.7252902984619141e-09
96,0,3.7252902984619141e-09
96,1,3.7252902984619141e-09
96,2,3.7252902984619141e-09
96,3,0
96,4,3.7252902984619141e-09
96,5,0
96,6,7.4505805969238281e-09
96,7,3.7252902984619141e-09
96,8,3.7252902984619141e-09
96,9,3.7252902984619141e-09
96,10,3.7252902984619141e-09
96,11,3.7252902984619141e-09
97,0,-3.7252902984619141e-09
97,1,0
97,2,0
97,3,0
97,4,3.7252902984619141e-09
97,5,0
97,6,-3.7252902984619141e-09
97,7,0
97,8,0
97,9,3.7252902984619141e-09
97,10,0
97,11,3.7252902984619141e-09
98,0,3.7252902984619141e-09
98,1,7.4505805969238281e-09
98,2,3.7252902984619141e-09
98,3,0
98,4,0
98,5,3.7252902984619141e-09
98,6,0
98,7,0
98,8,0
98,9,0
98,10,3.7252902984619141e-09
98,11,3.7252902984619141e-09
99,0,0
99,1,3.7252902984619141e-09
99,2,0
99,3,-3.7252902984619141e-09
99,4,-7.4505805969238281e-09
99,5,0
99,6,-3.7252902984619141e-09
99,7,-3.7252902984619141e-09
99,8,-3.7252902984619141e-09
99,9,0
99,10,-3.7252902984619141e-09
99,11,0
100,0,-3.7252902984619141e-09
100,1,-3.7252902984619141e-09
100,2,3.7252902984619141e-09
100,3,3.7252902984619141e-09
100,4,3.7252902984619141e-09
100,5,0
100,6,3.7252902984619141e-09
100,7,3.7252902984619141e-09
100,8,-7.4505805969238281e-09
100,9,3.7252902984619141e-09
100,10,0
100,11,0
101,0,0
101,1,3.7252902984619141e-09
101,2,3.7252902984619141e-09
101,3,3.7252902984619141e-09
101,4,3.7252902984619141e-09
101,5,0
101,6,3.7252902984619141e-09
101,7,3.7252902984619141e-09
101,8,7.4505805969238281e-09
101,9,3.7252902984619141e-09
101,10,1.1175870895385742e-08
101,11,7.4505805969238281e-09
102,0,0
102,1,0
102,2,0
102,3,3.7252902984619141e-09
102,4,0
102,5,7.4505805969238281e-09
102,6,0
102,7,3.7252902984619141e-09
102,8,0
102,9,0
102,10,0
102,11,3.7252902984619141e-09
103,0,0
103,1,-3.7252902984619141e-09
103,2,0
103,3,0
103,4,0
103,5,0
103,6,3.7252902984619141e-09
103,7,3.7252902984619141e-09
103,8,0
103,9,0
103,10,0
103,11,0
104,0,0
104,1,0
104,2,3.7252902984619141e-09
104,3,0
104,4,0
104,5,0
104,6,-3.7252902984619141e-09
104,7,0
104,8,0
104,9,0
104,10,3.7252902984619141e-09
104,11,7.4505805969238281e-09
105,0,0
105,1,7.4505805969238281e-09
105,2,3.7252902984619141e-09
105,3,3.7252902984619141e-09
105,4,3.7252902984619141e-09
105,5,3.7252902984619141e-09
105,6,3.7252902984619141e-09
