epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
25,1400000025,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920102.9981264831,343253.17039334954,5002822.4668204039,75000.499999998661,0.60870549439214083,0.41767996992747819,1.6828095247679613,0.95750013203595996,2.8452374630643926e-09,6.4911543008922985e-17,4.9670537312825518e-09
26,1400000026,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920102.0358330533,343254.59193333855,5002822.6978221415,75000.519999997501,0.60863951202741085,0.41770793314424554,1.6828475439159274,0.95750013203596174,2.8452374630643926e-09,8.94019048763913e-17,4.9670537312825518e-09
27,1400000027,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920101.0609035026,343256.01236781216,5002822.9125885917,75000.540000000445,0.60858473398908475,0.41773124941920842,1.6828790056792868,0.95750013203595996,4.3015947132529745e-09,2.0639574705412434e-16,9.9341074625651036e-09
28,1400000028,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920100.0754978787,343257.43188574724,5002823.1138950614,75000.559999998077,0.60854113407069188,0.41774987449977213,1.6829039805171198,0.95750013203596129,3.0416867916573809e-09,1.1842378929335005e-16,5.9604644775390628e-09
29,1400000029,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920099.081880922,343258.85068528261,5002823.3046513656,75000.579999999391,0.60850868933541857,0.41776377317006513,1.6829225265820957,0.95750013203595885,3.5666939160091359e-09,1.1896757199928886e-16,4.9670537312825518e-09
30,1400000030,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920098.082399406,343260.26897173515,5002823.4878726983,75000.599999999817,0.60848738150503978,0.41777291922798371,1.6829346883545586,0.95750013203596041,3.5666939160091359e-09,1.2057878001688552e-16,5.9604644775390628e-09
31,1400000031,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920097.0794587191,343261.68695555133,5002823.66664958,75000.619999999064,0.60847719800870259,0.41777729546718845,1.6829404956116882,0.95750013203595929,3.8774050762246039e-09,1.0950172489590887e-16,5.9604644775390628e-09
32,1400000032,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920096.0754987895,343263.10485019628,5002823.8441169169,75000.640000002109,0.60847813267888018,0.41777689366485105,1.6829399627438475,0.95750013203595974,2.8452374630643926e-09,5.6211019713901344e-17,4.9670537312825518e-09
33,1400000033,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920095.0729697463,343264.52287002828,5002824.023422691,75000.659999999145,0.60849018608595729,0.41777171457567236,1.6829330884259519,0.95750013203596174,2.1507973566264873e-09,4.6966713712940864e-17,4.9670537312825518e-09
34,1400000034,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920094.0743074198,343265.94122815144,5002824.207696544,75000.680000003224,0.60851336550748192,0.41776176793243791,1.6829198556476586,0.95750013203595929,3.7252902984619141e-09,1.4090014113882261e-16,5.9604644775390628e-09
35,1400000035,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920093.0819089916,343267.36013429519,5002824.4000184387,75000.699999994526,0.60854768453239028,0.41774707245307574,1.6829002321021138,0.95750013203596085,3.2261960349397309e-09,5.3834487887946371e-17,4.2574746268136158e-09
36,1400000036,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920092.0981090656,343268.77979271021,5002824.6033879695,75000.719999993453,0.60859316230502958,0.41772765585392091,1.6828741709286326,0.95750013203596041,2.1507973566264873e-09,6.7106813932898352e-17,4.9670537312825518e-09
37,1400000037,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920091.1251563472,343270.20040013443,5002824.8206943218,75000.739999998244,0.60864982241816623,0.41770355486861616,1.6828416118007989,0.95750013203596085,2.1507973566264873e-09,6.2756552285387544e-17,4.9670537312825518e-09
38,1400000038,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920090.1651911312,343271.62214381678,5002825.054687418,75000.760000002847,0.60871769146842447,0.41767481527180256,1.6828024823473551,0.95750013203596085,2.1507973566264873e-09,4.6966713712940864e-17,4.9670537312825518e-09
39,1400000039,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920089.220223973,343273.04519965901,5002825.3079504753,75000.780000004946,0.60879679729178737,0.41764149190648348,1.6827566998893104,0.95750013203595996,2.6341780319308772e-09,5.6029758811921737e-17,4.9670537312825518e-09
40,1400000040,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920088.2921155468,343274.46973045229,5002825.5828741519,75000.800000003583,0.60888716690072253,0.41760364871371869,1.6827041734731392,0.95750013203595996,3.5666939160091359e-09,1.3475741057173554e-16,4.9670537312825518e-09
41,1400000041,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920087.3825581018,343275.89588423941,5002825.8816326987,75000.820000001157,0.6089888241482504,0.41756135876302675,1.6826448061763037,0.95750013203595974,3.7252902984619141e-09,8.321889410886434e-17,4.9670537312825518e-09
42,1400000042,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920086.4930585152,343277.32379286882,5002826.206162205,75000.840000002368,0.60910178714778118,0.41751470428166848,1.6825784976581315,0.95750013203596041,2.4046645476218417e-09,3.570839768998463e-17,2.9802322387695314e-09
43,1400000043,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920085.6249232665,343278.75357063022,5002826.5581412669,75000.860000001019,0.60922606548066582,0.41746377668076234,1.6825051469261536,0.95750013203596041,1.0753986783132436e-09,8.881784197001254e-18,2.9802322387695314e-09
44,1400000044,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920084.7792453645,343280.18531315454,5002826.9389742231,75000.880000001707,0.6093616572263294,0.4174086765759874,1.6824246552852604,0.95750013203595885,2.1507973566264873e-09,3.1176875140494196e-17,2.9802322387695314e-09
45,1400000045,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920083.9568934222,343281.61909644259,5002827.3497770866,75000.899999995148,0.60950854585226666,0.41734951380046287,1.6823369294348536,0.95750013203596129,2.6341780319308772e-09,6.0380020459432558e-17,4.9670537312825518e-09
46,1400000046,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920083.158503009,343283.05497608695,5002827.7913664626,75000.920000002297,0.6096666970033211,0.417286407407229,1.6822418846770302,0.95750013203595996,1.0753986783132436e-09,4.5315225494904345e-18,2.1287373134068079e-09
47,1400000047,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920082.3844702565,343284.49298674957,5002828.2642513113,75000.940000001821,0.60983605523131157,0.4172194856586538,1.6821394481976142,0.95750013203595996,2.6341780319308772e-09,8.0520120679390039e-17,4.9670537312825518e-09
48,1400000048,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920081.6349479333,343285.93314180139,5002828.7686279109,75000.960000000952,0.61001654070728506,0.41714888599998223,1.6820295623803132,0.95750013203596041,2.1507973566264873e-09,4.6966713712940864e-17,4.9670537312825518e-09
49,1400000049,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920080.909843903,343287.37543317548,5002829.3043778911,75000.979999997522,0.6102080459595014,0.41707475501418101,1.6819121881139012,0.95750013203596129,2.1507973566264873e-09,4.2616452065430043e-17,4.9670537312825518e-09
50,1400000050,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920080.2088220618,343288.8198314656,5002829.8710694108,75001.000000000306,0.610410432680488,0.41699724835522745,1.6817873080518675,0.95750013203596085,3.2261960349397309e-09,8.9764426680350514e-17,4.9670537312825518e-09
51,1400000051,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920079.5313056679,343290.2662862204,5002830.467961452,75001.020000001576,0.61062352864641678,0.41691653065697182,1.6816549297841901,0.95750013203595885,2.8452374630643926e-09,1.0084148180132714e-16,4.9670537312825518e-09
52,1400000052,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920078.8764831312,343291.71472642751,5002831.0940112593,75001.039999999673,0.61084712479133985,0.4168327754147772,1.6815150888814641,0.95750013203596041,3.7252902984619141e-09,1.6812955663620511e-16,9.9341074625651036e-09
53,1400000053,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920078.2433161079,343293.16506124986,5002831.7478847299,75001.059999994395,0.61108097247774751,0.4167461648372105,1.6813678517726238,0.95750013203596085,3.7252902984619141e-09,1.5233971806375844e-16,4.9670537312825518e-09
54,1400000054,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920077.6305498839,343294.61718090833,5002832.4279697863,75001.079999996553,0.61132478100335375,0.41665688966519415,1.6812133184190348,0.95750013203596041,1.862645149230957e-09,5.3874768088386277e-17,4.9670537312825518e-09
55,1400000055,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920077.0367259034,343296.07095779653,5002833.1323924121,75001.099999995669,0.61157821538192481,0.41656514895619723,1.6810516247494596,0.95750013203596129,4.0237734084376822e-09,1.1677230107531353e-16,4.9670537312825518e-09
56,1400000056,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920076.4601963512,343297.52624775312,5002833.859035451,75001.119999999471,0.61184089443359357,0.41647114983124084,1.680882944822748,0.95750013203596129,3.0416867916573809e-09,1.2986336621828588e-16,4.9670537312825518e-09
57,1400000057,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920075.8991405945,343298.98289149185,5002834.6055597123,75001.140000000392,0.61211238921717626,0.41637510718276077,1.6807074926876435,0.95750013203596041,2.8452374630643926e-09,6.4911543008922985e-17,4.9670537312825518e-09
58,1400000058,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920075.3515834203,343300.44071620045,5002835.3694273559,75001.16000000092,0.61239222183383402,0.4162772433416293,1.6805255239121188,0.95750013203596041,2.1507973566264873e-09,2.6826613492983376e-17,2.9802322387695314e-09
59,1400000059,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920074.8154147137,343301.89953727473,5002836.1479272572,75001.179999995948,0.61267986462780422,0.41617778770197927,1.6803373367578005,0.95750013203596129,2.6341780319308772e-09,6.0380020459432545e-17,4.9670537312825518e-09
60,1400000060,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920074.2884105919,343303.35916014411,5002836.9382021045,75001.199999998003,0.61297473980607298,0.41607697630280222,1.6801432729787065,0.95750013203596085,1.862645149230957e-09,3.808492951593961e-17,4.9670537312825518e-09
61,1400000061,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920073.76825559,343304.81938223325,5002837.7372769071,75001.219999999536,0.61327621949474609,0.4159750513657034,1.6799437182271306,0.95750013203595996,4.3015947132529745e-09,2.1509627034914598e-16,9.9341074625651036e-09
62,1400000062,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920073.2525658077,343306.27999498055,5002838.5420887582,75001.239999996687,0.61358362624547125,0.41587226078855871,1.6797391020535504,0.95750013203595996,3.4007092162045721e-09,1.1443604944979845e-16,4.9670537312825518e-09
63,1400000063,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920072.7389127398,343307.74078591529,5002839.3495174497,75001.260000000591,0.61389623400079818,0.4157688575952781,1.6795298974915036,0.95750013203596041,1.862645149230957e-09,2.2295090943492942e-17,2.9802322387695314e-09
64,1400000064,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920072.2248475263,343309.20154079481,5002840.1564166043,75001.280000001338,0.61421326952271049,0.41566509934229801,1.6793166202225711,0.95750013203596041,1.5208433958286904e-09,1.3413306746491688e-17,2.9802322387695314e-09
65,1400000065,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920071.7079254235,343310.66204572946,5002840.9596451279,75001.299999998824,0.61453391428383863,0.41556124748287221,1.6790998273208706,0.95750013203596041,3.4007092162045721e-09,1.1443604944979845e-16,4.9670537312825518e-09
66,1400000066,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920071.1857302305,343312.12208932498,5002841.7560986299,75001.319999997097,0.61485730681618644,0.41545756669068928,1.6788801155807063,0.95750013203596129,3.8774050762246039e-09,1.9715144105316387e-16,9.9341074625651036e-09
67,1400000067,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920070.6558984439,343313.58146480692,5002842.5427404027,75001.340000001932,0.61518254550749274,0.41535432414477402,1.6786581194353123,0.95750013203595929,2.8452374630643926e-09,6.4911543008922985e-17,4.9670537312825518e-09
68,1400000068,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920070.1161428457,343315.03997206822,5002843.3166317493,75001.360000000932,0.61550869183075829,0.41525178877808738,1.6784345084787369,0.95750013203596085,1.5208433958286904e-09,1.3413306746491688e-17,2.9802322387695314e-09
69,1400000069,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920069.5642753849,343316.49741967866,5002844.0749614108,75001.379999996687,0.61583477398802744,0.41515023049263888,1.678209984606913,0.95750013203596085,3.4007092162045721e-09,7.8506110657394305e-17,4.9670537312825518e-09
70,1400000070,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920068.9982290287,343317.95362679503,5002844.8150735907,75001.399999997506,0.61615979094523898,0.41504991934434865,1.677985278797995,0.95750013203596085,4.4339823403351319e-09,2.4846841641361553e-16,9.9341074625651036e-09
71,1400000071,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920068.4160784176,343319.40842496848,5002845.5344945276,75001.420000004189,0.61648271683089795,0.414951124701254,1.677761147555429,0.95750013203596041,3.7252902984619141e-09,1.2784935619629012e-16,4.9670537312825518e-09
72,1400000072,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920067.8160590902,343320.86165983847,5002846.2309571803,75001.43999999926,0.61680250566758621,0.41485411437901099,1.6775383690409833,0.95750013203596041,5.2683560638617543e-09,2.5022060513275187e-16,8.9406967163085934e-09
73,1400000073,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920067.1965851267,343322.31319264782,5002846.9024239276,75001.46000000152,0.61711809640183302,0.41475915375794709,1.6773177389278011,0.95750013203595996,2.6341780319308772e-09,7.6169859031879219e-17,4.9670537312825518e-09
74,1400000074,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920066.5562650007,343323.76290164882,5002847.5471068686,75001.479999999719,0.61742841819477201,0.4146665048861945,1.6771000660066173,0.95750013203596174,2.6341780319308772e-09,1.1209979782428339e-16,9.9341074625651036e-09
75,1400000075,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920065.8939154581,343325.21068332845,5002848.1634857533,75001.500000002095,0.61773239593326146,0.41457642557365987,1.6768861675806572,0.95750013203595929,3.0416867916573809e-09,7.3793327205924245e-17,5.9604644775390628e-09
76,1400000076,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920065.2085733702,343326.65645342367,5002848.7503230963,75001.519999998112,0.61802895591877927,0.4144891684817737,1.6766768646870289,0.95750013203596041,2.4046645476218417e-09,5.1498236262431297e-17,4.9670537312825518e-09
77,1400000077,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920064.4995053336,343328.10014776333,5002849.306676615,75001.53999999832,0.61831703168949914,0.41440498021410349,1.6764729771839793,0.95750013203596085,1.0753986783132436e-09,8.881784197001254e-18,2.9802322387695314e-09
78,1400000078,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920063.7662150143,343329.54172292777,5002849.8319085939,75001.559999999299,0.61859556992941211,0.41432410041300088,1.6762753187451671,0.95750013203595996,2.4046645476218417e-09,5.1498236262431297e-17,4.9670537312825518e-09
79,1400000079,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920063.0084480848,343330.98115666903,5002850.3256922727,75001.579999998852,0.61886353641737302,0.41424676086750467,1.6760846918027044,0.95750013203596085,2.4046645476218417e-09,8.3077913407324633e-17,4.9670537312825518e-09
80,1400000080,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920062.2261947975,343332.41844813077,5002850.7880151263,75001.600000002596,0.61911992196821608,0.41417318463771863,1.6759018824816465,0.95750013203596085,2.8452374630643926e-09,8.0701381581369659e-17,4.9670537312825518e-09
81,1400000081,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920061.419690053,343333.85361786676,5002851.2191789625,75001.620000003997,0.61936374831806851,0.41410358520083274,1.6757276555686798,0.95750013203595996,2.4046645476218417e-09,3.1358136042473809e-17,2.9802322387695314e-09
82,1400000082,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920060.5894110636,343335.2867076266,5002851.6197969168,75001.639999998486,0.61959407390612986,0.41403816562386875,1.6755627495575842,0.95750013203596129,3.2261960349397309e-09,9.4114688327861359e-17,4.9670537312825518e-09
83,1400000083,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920059.7360726027,343336.71777993848,5002851.9907873441,75001.659999999232,0.61980999950597226,0.41397711776809809,1.6754078718135119,0.95750013203596041,2.1507973566264873e-09,2.2476351845472555e-17,2.9802322387695314e-09
84,1400000084,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920058.8606198225,343338.1469174989,5002852.333364618,75001.68000000075,0.62001067366054774,0.41392062152991055,1.6752636938971186,0.95750013203595885,2.8452374630643926e-09,7.3612066303944626e-17,5.9604644775390628e-09
85,1400000085,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920057.9642188456,343339.57422233548,5002852.649027002,75001.699999996577,0.6201952978765789,0.41386884412269204,1.6751308470883099,0.95750013203596085,2.1507973566264873e-09,7.8546390857834193e-17,4.9670537312825518e-09
86,1400000086,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920057.0482451073,343340.99981477362,5002852.9395417003,75001.719999997527,0.62036313153598055,0.41382193940404072,1.6750099181475595,0.95750013203596041,2.6341780319308772e-09,9.6309959251836726e-17,4.9670537312825518e-09
87,1400000087,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920056.1142695951,343342.42383226007,5002853.2069271691,75001.739999998943,0.62051349648424714,0.41378004725237794,1.6749014453509568,0.95750013203596041,2.6341780319308772e-09,3.1539396944453423e-17,4.2574746268136158e-09
88,1400000088,CONVERGED,WITHIN_RESIDUAL_BUDGET,3,12,4095,4095,0,4095,3920055.1640431792,343343.84642797505,5002853.4534329707,75001.759999998147,0.62064578125832492,0.41374329299669149,1.6748059148325645,0.95750013203596041,3.4007092162045721e-09,1.1878631109730927e-16,4.9670537312825518e-09
