seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
300.0,1.5433816610852056e-06,6.373289807015681e-08,-1.542182289426819e-06,-0.5444338545203209,43661520.05345996,-17.348453783512607,False
600.0,1.5783368543137946e-06,6.027175913914107e-08,-1.5772883159570483e-06,-0.5700221806764603,43664495.03044669,-17.373401839900712,False
900.0,1.615033990836664e-06,5.575475370278582e-08,-1.614157415730233e-06,-0.5958052203059196,43667490.41098107,-17.39869421621981,False
1200.0,1.650441125155796e-06,4.971229827788193e-08,-1.6497594295117324e-06,-0.6213832125067711,43670504.777202085,-17.424319041094385,False
1500.0,1.6868710598854006e-06,4.190590630059887e-08,-1.6863972795988502e-06,-0.6477981731295586,43673536.70868448,-17.4502643054372,False
1800.0,1.723303666461506e-06,3.411119564589171e-08,-1.7229964903719974e-06,-0.6737125515937805,43676584.779268146,-17.47651787642904,False
2100.0,1.7593464706144094e-06,2.3144110627981718e-08,-1.7592080041595182e-06,-0.7004360854625702,43679647.56272835,-17.50306749869384,False
2400.0,1.7967746073840636e-06,1.1543363598320866e-08,-1.79674089295645e-06,-0.7263105064630508,43682723.62779635,-17.529900798250814,False
2700.0,1.8327550583018701e-06,-2.2504309526993893e-09,-1.8327537993911847e-06,-0.7530294060707092,43685811.545107245,-17.557005294413678,False
3000.0,1.8701090564392265e-06,-1.599948973307619e-08,-1.8700468658039426e-06,-0.7802660837769508,43688909.88244752,-17.584368394893456,False
3300.0,1.9082157834172395e-06,-3.311015461804345e-08,-1.9079548110312317e-06,-0.8073001131415367,43692017.20699338,-17.611977410203203,False
3600.0,1.9460205745640722e-06,-4.99635461892467e-08,-1.945437986705656e-06,-0.8341878056526184,43695132.087084174,-17.639819555866698,False
3900.0,1.9841207535514345e-06,-6.963080068089766e-08,-1.9830111739338463e-06,-0.8604721948504448,43698253.091526754,-17.66788195579028,False
4200.0,2.0222185897215415e-06,-9.023372626870696e-08,-2.020390606816136e-06,-0.8877417594194412,43701378.792739786,-17.69615164991617,False
4500.0,2.0608286177058565e-06,-1.1195962201782095e-07,-2.058067401833341e-06,-0.9145390391349792,43704507.76223898,-17.724615597948638,False
4800.0,2.1010702361120317e-06,-1.366829280868842e-07,-2.0970338354686646e-06,-0.9413818046450615,43707638.576225735,-17.753260684925426,False
5100.0,2.140991140246547e-06,-1.6248318956968433e-07,-2.135393312840961e-06,-0.9690012708306313,43710769.81438372,-17.782073729903086,False
5400.0,2.1818859192954676e-06,-1.8913038957180106e-07,-2.174443057612052e-06,-0.9958432465791702,43713900.057928994,-17.811041485166594,False
5700.0,2.2227814302787356e-06,-2.170951916014019e-07,-2.213153972974169e-06,-1.0226919651031494,43717027.894773625,-17.840150647038115,False
6000.0,2.2643407721003803e-06,-2.4780561602710804e-07,-2.252024291493626e-06,-1.0488141849637032,43720151.91619995,-17.869387857307963,False
6300.0,2.307124321006676e-06,-2.79223854704469e-07,-2.291772453588692e-06,-1.076304517686367,43723270.72172692,-17.898739709821957,False
6600.0,2.350095873327955e-06,-3.124765157735965e-07,-2.3312145209786195e-06,-1.1021617501974106,43726382.91169768,-17.9281927578794,False
6900.0,2.3942500714438884e-06,-3.484199169179192e-07,-2.371197314943174e-06,-1.1288575157523155,43729487.098350376,-17.957733515570336,False
7200.0,2.439098802127634e-06,-3.8417073255914147e-07,-2.411574179461695e-06,-1.154690533876419,43732581.89666474,-17.98734846606481,False
7500.0,2.4842827527137593e-06,-4.218052822579921e-07,-2.451685542581572e-06,-1.180496208369732,43735665.93155488,-18.01702406639223,False
7800.0,2.531248127209394e-06,-4.618166826730885e-07,-2.492871988835077e-06,-1.2059634402394295,43738737.83465992,-18.046746750182418,False
8100.0,2.5778384087427896e-06,-5.026650455874915e-07,-2.5331611581691504e-06,-1.2313687652349472,43741796.24654248,-18.076502938227335,False
8400.0,2.626733884168242e-06,-5.454100460156042e-07,-2.5750708800842403e-06,-1.2566599547863007,43744839.81622761,-18.106279035921027,False
8700.0,2.6748373020556897e-06,-5.894253263249993e-07,-2.6155295493879294e-06,-1.281177744269371,43747867.20137058,-18.136061448576765,False
9000.0,2.7254234208810985e-06,-6.35320191122446e-07,-2.6577309739650445e-06,-1.304355300962925,43750877.069393545,-18.165836574803944,False
9300.0,2.7759490439771335e-06,-6.820557132414251e-07,-2.699269082029332e-06,-1.328061692416668,43753868.100257196,-18.19559082359992,False
9600.0,2.82805875784203e-06,-7.304603570901236e-07,-2.7416300980576125e-06,-1.3513466119766235,43756838.98162491,-18.225310610078537,False
9900.0,2.880754763080951e-06,-7.80743562245334e-07,-2.7837024987320547e-06,-1.373548485338688,43759788.412381776,-18.254982367176012,False
10200.0,2.934208008463222e-06,-8.316429784827051e-07,-2.8259554838427903e-06,-1.395115613937378,43762715.103858165,-18.284592546682553,False
10500.0,2.989577612344919e-06,-8.858724243054894e-07,-2.8688484192684882e-06,-1.4165663942694664,43765617.77918412,-18.314127626038164,False
10800.0,3.045054050514465e-06,-9.400170881690428e-07,-2.9113985569040324e-06,-1.4365422576665878,43768495.17172833,-18.343574114964916,False
11100.0,3.1013229829569795e-06,-9.948237220669398e-07,-2.95412516493343e-06,-1.4563507959246635,43771346.030019544,-18.37291855771786,False
11400.0,3.1584562669283874e-06,-1.0514339692235808e-06,-2.9967489858506724e-06,-1.4759295955300331,43774169.114081,-18.40214754057571,False
11700.0,3.2170372199743525e-06,-1.1098019001565262e-06,-3.0398662005381993e-06,-1.493817076086998,43776963.19576428,-18.431247695351946,False
12000.0,3.276812246430986e-06,-1.1687355936373933e-06,-3.083587426289114e-06,-1.5111027881503105,43779727.06305564,-18.460205705936136,False
12300.0,3.33732480035007e-06,-1.2295536748752056e-06,-3.1269748568263367e-06,-1.5266236662864685,43782459.51562117,-18.48900831403215,False
12600.0,3.398241791067253e-06,-1.2912711326862336e-06,-3.1699922580230577e-06,-1.5423288717865944,43785159.37051398,-18.51764232237856,False
12900.0,3.458950488352769e-06,-1.3536683525217086e-06,-3.2120555069070633e-06,-1.5568291917443275,43787825.45605936,-18.546094601363325,False
13200.0,3.5216249596084076e-06,-1.4169655742080067e-06,-3.2554217206381963e-06,-1.5706359967589378,43790456.61742337,-18.57435209079492,False
13500.0,3.584203687046478e-06,-1.482403718000569e-06,-3.297364983723128e-06,-1.5823640823364258,43793051.71313951,-18.602401812881137,False
13800.0,3.647407916630958e-06,-1.547130523249507e-06,-3.3397979244398357e-06,-1.5933526307344437,43795609.62004766,-18.63023086775667,False
14100.0,3.712348465651538e-06,-1.6152915236489207e-06,-3.3822185656617876e-06,-1.6037320494651794,43798129.22967389,-18.657826445679124,False
14400.0,3.7766737419978337e-06,-1.6820350197122025e-06,-3.4240916626515627e-06,-1.6128602102398872,43800609.448974326,-18.685175829784573,False
14700.0,3.841681097637618e-06,-1.7499730518011347e-06,-3.4657321421605047e-06,-1.6198268681764603,43803049.20114255,-18.71226640033382,False
15000.0,3.908054883526833e-06,-1.819740447217555e-06,-3.507592396090331e-06,-1.6268917620182037,43805447.42934637,-18.739085640547586,False
15300.0,3.973026605533593e-06,-1.8899656026860612e-06,-3.547200503106751e-06,-1.6315842494368553,43807803.08912166,-18.765621144782987,False
15600.0,4.0392076064508325e-06,-1.9609742025750165e-06,-3.5873126122965004e-06,-1.6359036639332771,43810115.1578634,-18.791860615486925,False
15900.0,4.105546909030011e-06,-2.0318047404543904e-06,-3.627231134117892e-06,-1.6386924982070923,43812382.627485745,-18.81779187697436,False
16200.0,4.172393101636613e-06,-2.1039831210600823e-06,-3.6665934857182947e-06,-1.6407153904438019,43814604.50978468,-18.84340287672572,False
16500.0,4.239805820747991e-06,-2.176763189254416e-06,-3.7058363879793887e-06,-1.6403908282518387,43816779.832450576,-18.868681689997565,False
16800.0,4.306287236807352e-06,-2.2506617654016736e-06,-3.742962501718239e-06,-1.6389596834778786,43818907.644514635,-18.893616528118496,False
17100.0,4.374069156107453e-06,-2.323916532986914e-06,-3.7814795703638993e-06,-1.6371661275625229,43820987.013305485,-18.918195735599056,False
17400.0,4.440916537331997e-06,-2.3990256465822313e-06,-3.8174457515083304e-06,-1.632812112569809,43823017.02227712,-18.94240780812078,False
17700.0,4.50846030527241e-06,-2.473896586252522e-06,-3.853898846273296e-06,-1.6279123798012733,43824996.778435715,-18.966241383125222,False
18000.0,4.575616342437532e-06,-2.5495211843917787e-06,-3.889017577307641e-06,-1.6213195398449898,43826925.40523454,-18.989685256653406,False
18300.0,4.642691298372306e-06,-2.6245074309372285e-06,-3.923975128827806e-06,-1.6138995587825775,43828802.04801831,-19.012728380473803,False
18600.0,4.710460670964626e-06,-2.7008035488051974e-06,-3.95853945533986e-06,-1.6050141155719757,43830625.870773055,-19.035359871442683,False
18900.0,4.776141932492086e-06,-2.7757348846080276e-06,-3.991022079929962e-06,-1.5940374210476875,43832396.05790965,-19.057569016493527,False
19200.0,4.843648879462863e-06,-2.853077489817224e-06,-4.0237591356628855e-06,-1.58281359821558,43834111.81698721,-19.079345272069652,False
19500.0,4.910446168038758e-06,-2.9286433118613786e-06,-4.056345691338947e-06,-1.5695207938551903,43835772.37284266,-19.10067827577701,False
19800.0,4.977043455301979e-06,-3.0051232897676528e-06,-4.0876932594358095e-06,-1.5548018291592598,43837376.97398675,-19.121557849185056,False
20100.0,5.041967448866945e-06,-3.0808788267222553e-06,-4.117065593334246e-06,-1.539316289126873,43838924.89042107,-19.141974001618866,False
20400.0,5.106753953650836e-06,-3.1574729746353114e-06,-4.145290908752486e-06,-1.5217017829418182,43840415.41186445,-19.16191693374144,False
20700.0,5.172259268531704e-06,-3.233706138416892e-06,-4.174235680665106e-06,-1.503348708152771,43841847.85279284,-19.181377042838815,False
21000.0,5.236182912418302e-06,-3.3083629773500434e-06,-4.201922582325324e-06,-1.483724370598793,43843221.5480288,-19.200344932423125,False
21300.0,5.299587789529428e-06,-3.3836968498235365e-06,-4.228102781667076e-06,-1.4635145589709282,43844535.856148794,-19.218811411340464,False
21600.0,5.363258556263508e-06,-3.4589308768318006e-06,-4.254301376960257e-06,-1.4415483325719833,43845790.1566739,-19.23676749836221,False
21900.0,5.425132867594868e-06,-3.5319869198247034e-06,-4.2794485040076324e-06,-1.4180450290441513,43846983.85358319,-19.25420443114436,False
22200.0,5.486805475906039e-06,-3.6062002664039028e-06,-4.303126154070469e-06,-1.3944484516978264,43848116.375414595,-19.271113667522155,False
