epoch_id,channel,residual_m
26,15,1.4429410137236118
26,17,0.11969615891575813
26,24,-0.30208445340394974
26,25,-0.20921317487955093
26,27,-0.0086693689227104187
26,28,0.15065979585051537
26,30,-0.047239888459444046
27,15,1.5867324061691761
27,17,0.12496165186166763
27,24,-0.30536654591560364
27,25,-0.26089223101735115
27,27,-0.025913193821907043
27,28,0.15360085666179657
27,30,-0.010437212884426117
28,15,1.5830955058336258
28,17,0.12280317023396492
28,24,-0.32277924567461014
28,25,-0.2325604259967804
28,27,-0.0062430799007415771
28,28,0.16267203539609909
28,30,-0.049672577530145645
29,15,1.5856428518891335
29,17,0.11970465257763863
29,24,-0.32547972723841667
29,25,-0.22632000595331192
29,27,0.00021728873252868652
29,28,0.16467760875821114
29,30,-0.059844046831130981
30,15,1.525336466729641
30,17,0.1081991121172905
30,24,-0.32550887018442154
30,25,-0.19185991957783699
30,27,0.021493658423423767
30,28,0.16603966429829597
30,30,-0.095063414424657822
31,15,1.4115297123789787
31,17,0.16139254719018936
31,24,-0.37032938376069069
31,25,-0.15550567954778671
31,27,4.1965395212173462e-05
31,28,0.17524321749806404
31,30,-0.10901802778244019
32,15,1.2707387618720531
32,17,0.18246918544173241
32,24,-0.39740940555930138
32,25,-0.095183651894330978
32,27,0.0089190825819969177
32,28,0.18184764310717583
32,30,-0.15485045686364174
33,15,1.2399738058447838
33,17,0.18393956869840622
33,24,-0.39923080056905746
33,25,-0.08438144251704216
33,27,0.011220984160900116
33,28,0.18184299394488335
33,30,-0.16228227689862251
34,15,1.2463224679231644
34,17,0.16919907554984093
34,24,-0.41139671206474304
34,25,-0.051391251385211945
34,27,0.042599115520715714
34,28,0.19104388356208801
34,30,-0.21261806786060333
35,15,1.2858470007777214
35,17,0.23450535908341408
35,24,-0.48310373723506927
35,25,-0.044296503067016602
35,27,0.016008704900741577
35,28,0.21364182978868484
35,30,-0.2220299057662487
36,15,1.2592658624053001
36,17,0.21974866464734077
36,24,-0.46037325635552406
36,25,-0.04985283687710762
36,27,0.01722114160656929
36,28,0.20486624911427498
36,30,-0.21033600717782974
37,15,1.1026629321277142
37,17,0.19746688008308411
37,24,-0.43084527552127838
37,25,-0.01086682453751564
37,27,0.034266568720340729
37,28,0.19204395264387131
37,30,-0.22941599413752556
38,15,0.90378837659955025
38,17,0.13673988357186317
38,24,-0.3164820484817028
38,25,-0.030472621321678162
38,27,0.02814096212387085
38,28,0.14438348636031151
38,30,-0.1622697189450264
39,15,0.91343977674841881
39,17,0.093776483088731766
39,24,-0.2702462412416935
39,25,-0.046890478581190109
39,27,0.043109826743602753
39,28,0.13054420799016953
39,30,-0.14906174689531326
40,15,0.84183504804968834
40,17,0.094589777290821075
