epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
33,1473457316,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.2330911346,-89428.740785143658,4576298.7025740352,-137582.80004862987,89.837174995878868,12.37182767640094,70.852509661008398,90.848699974274865,0.50672655156211088,0.020675140254570692,0.087958133303661659
34,1473457317,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.2781728981,-89428.713518526012,4576298.595194798,-137435.68197049492,89.844672744272444,12.371026414142275,70.870231055566748,90.864458527308457,0.51232735482362879,0.022691443028009232,0.08845145734493183
35,1473457318,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.3311769217,-89428.720388305213,4576298.6037504133,-137288.512246356,89.852172360360044,12.37022616637875,70.887959521149909,90.880217693178281,0.53970138080304386,0.027706703445359471,0.091625858619663228
36,1473457319,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.3097619303,-89428.701972865834,4576298.684853144,-137141.30429863374,89.859675696777487,12.369426887460099,70.90569548895391,90.895979049601323,0.52576159888104046,0.0255670913285252,0.089456907002034361
37,1473457320,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4822238246,-89428.726467447093,4576298.8057020959,-136994.06856679809,89.867181581267971,12.368628654017373,70.923439655470645,90.911742313740532,0.46771346933441249,0.022517882134418563,0.081688482642088223
38,1473457321,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4257597318,-89428.732404298236,4576298.7697012397,-136847.15920148979,89.874690063769421,12.367831420752902,70.941191405867272,90.927507680434161,0.37504107578206869,0.012838284792134887,0.064266505715818503
39,1473457322,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5098816575,-89428.746516357758,4576298.848308064,-136700.07103790337,89.882202134219014,12.367035188021315,70.958951148379327,90.943275329132305,0.37023499375447932,0.010973660047429459,0.064984300406323026
40,1473457323,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4098191923,-89428.697791030252,4576298.7400886398,-136553.1522174117,89.889718771091523,12.366239926889612,70.976719317642463,90.959046937622816,0.34085888442703194,0.0090686826157221345,0.059919203103409931
41,1473457324,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6392172417,-89428.731690258704,4576298.9032872766,-136405.81921498009,89.89723709232635,12.365445712381486,70.994494869000931,90.974818824068038,0.37316347828038526,0.0090185033093611935,0.066944170837446873
42,1473457325,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5089868782,-89428.692365165902,4576298.7718332978,-136258.79913453595,89.904759406874959,12.364652465450936,71.012278512938437,90.990594390179623,0.41709014270181749,0.0099189087672563268,0.076092464605891599
43,1473457326,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.5896811513,-89428.68255383533,4576298.7704326781,-136111.52612336687,89.912284820942759,12.363860236378924,71.030070132784573,91.006371875771308,0.41380166750315828,0.0094869817337705116,0.075588185364653102
44,1473457327,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4877772443,-89428.655283232147,4576298.8065217668,-135964.39968826514,89.919812966663272,12.363068975566419,71.047868639248293,91.022150662849043,0.47857667678450416,0.013143503331891512,0.087139052580750317
45,1473457328,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4358071983,-89428.599802883386,4576298.8984588906,-135817.2468339534,89.927345567430791,12.362278686520499,71.065675261447765,91.037932537337454,0.60108173393366937,0.019135985757053834,0.11050234486456914
46,1473457329,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4543985222,-89428.573803357605,4576299.1232846202,-135669.99299273561,89.934880457669323,12.361489404251275,71.083489080489997,91.053715355255093,0.61371998631435409,0.019942734167906404,0.11297293907302107
47,1473457330,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5262346501,-89428.570563164307,4576299.1866020802,-135522.75871335765,89.942417822196205,12.360701169706102,71.10131134024607,91.069500715885326,0.58247024708271278,0.018082653022329989,0.10721164705330644
48,1473457331,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6643546233,-89428.541528801696,4576299.2152198516,-135375.49191742041,89.949959622499563,12.359913924566452,71.119142122666389,91.085289627324087,0.51956564691289098,0.014468908033318554,0.09565239663381335
49,1473457332,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4853260769,-89428.502663517647,4576298.9657311905,-135228.62858567605,89.957503060509907,12.359127692467247,71.136980283556184,91.101080237738586,0.55630895371147582,0.016480780808005559,0.10244725745275489
50,1473457333,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4078959879,-89428.477293748889,4576298.8661245154,-135081.59415137951,89.965049549582574,12.358342450912724,71.154825860317061,91.116872380844342,0.5437727489718468,0.015942667680781307,0.10004113450701138
51,1473457334,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.3469904913,-89428.453154758579,4576298.7994102128,-134934.48052813258,89.972599099168534,12.357558202916016,71.172679051009396,91.132666483409679,0.62299218836183579,0.021080883244505303,0.11459429706200849
52,1473457335,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.2495403579,-89428.479825936229,4576298.7628877657,-134787.3748032203,89.980149435380184,12.356774984084746,71.190538982424428,91.148460565415476,0.49369192627631403,0.014537697144695128,0.089844154356485642
53,1473457336,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.3844533656,-89428.420613218652,4576298.7120009577,-134640.00229417856,89.987707466104467,12.355992713022516,71.20840885913239,91.164261102692961,0.45858371529796715,0.013303778130497096,0.08291799674198462
54,1473457337,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4546348723,-89428.503231870549,4576298.7121530212,-134492.63897045923,89.995262523552995,12.355211535942345,71.226284137069058,91.180058337117686,0.39286760172103258,0.0090963420563205648,0.071688081265119843
55,1473457338,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4287298936,-89428.525259182847,4576298.581117346,-134345.44957421863,90.002822401807265,12.354431320379893,71.24416782374189,91.195859578444825,0.37051899348091305,0.0082292583104921178,0.067520533456246923
56,1473457339,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.576033189,-89428.474575707878,4576298.7184772333,-134198.0437747938,90.010389073225184,12.353652010063676,71.262059717063948,91.211664962717194,0.31561038937923963,0.0075054359016494101,0.056738385339990205
57,1473457340,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.2990981881,-89428.442002516895,4576298.5842744652,-134051.11561344092,90.017955586189032,12.352873720280881,71.279957945885911,91.227470281117121,0.35589324725656818,0.0087696231429478869,0.064715747450457176
58,1473457341,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4450302674,-89428.438562652562,4576298.6734397132,-133903.76066582598,90.025526283258458,12.352096441751197,71.297864652419179,91.243278299145359,0.33995304844336316,0.0068517651610429976,0.062517739869314248
59,1473457342,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6353813838,-89428.359023546102,4576298.8689860562,-133756.31628754776,90.033103170982841,12.351320081410613,71.315779607924028,91.259090520391553,0.29238771307592104,0.0047450765858145392,0.054142760305088432
60,1473457343,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.8374828473,-89428.338566434017,4576299.018065162,-133608.89402408936,90.040680727305286,12.350544769060372,71.333701674127724,91.274903070955375,0.31296282354724614,0.0055532878571030531,0.057753421430567088
61,1473457344,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.8718413152,-89428.274287327746,4576299.0836054031,-133461.59226906323,90.048261964938163,12.349770413685228,71.351631277424161,91.290718275725666,0.32314438416665037,0.0073230980966948111,0.05823857012229277
62,1473457345,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6766980877,-89428.292415611068,4576298.9958779085,-133314.50042125885,90.055841546639613,12.348997121447148,71.369566865311143,91.306531932148332,0.4120066599281807,0.011363099974404274,0.074786367543431084
63,1473457346,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.6508639799,-89428.254574961131,4576298.9827676136,-133167.28754550149,90.063427189302203,12.348224776056968,71.387511197320862,91.322350076285971,0.38179992394293494,0.010122359443112293,0.069468505333414643
64,1473457347,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5382164121,-89428.270001307916,4576298.9409219334,-133020.12125905446,90.071013114072485,12.347453460012311,71.405462042876081,91.338167922838664,0.29318442948483681,0.0081378363213846332,0.050741781390352139
65,1473457348,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.7433438478,-89428.359546402426,4576298.9894313859,-132872.64227659587,90.07860081199027,12.346683201316331,71.423420787806194,91.353986919281866,0.21223126059319389,0.0058298943934343784,0.045109541866950584
66,1473457349,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.7656592242,-89428.381934679885,4576299.0189435454,-132725.27570661058,90.086192972652199,12.345913867528186,71.441386893669076,91.369808828457835,0.19321202863139153,0.0066559738888719118,0.051761414747346524
67,1473457350,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.5768717341,-89428.307873658108,4576298.9737336701,-132578.12584474657,90.093790573260804,12.345145440562275,71.459360794657613,91.385634687523265,0.22296349214829181,0.0072507511609758582,0.051347387625031153
68,1473457351,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.492915622,-89428.364027733449,4576298.9036977552,-132431.05621417996,90.101386474552044,12.344378116071068,71.477341234167341,91.401458955094967,0.2513847193812967,0.0074637929166405988,0.049573371590183664
69,1473457352,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.5308905374,-89428.387375356222,4576298.9655848816,-132283.91051108978,90.108987203466981,12.343611739793793,71.495329560402325,91.417286278302001,0.22508459371786183,0.0059705114136191428,0.044798692542016481
70,1473457353,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4366310658,-89428.38332728848,4576298.9541924242,-132136.79836617908,90.116591070663148,12.342846330014956,71.513325217690735,91.433115777029613,0.22148601608985813,0.0058420297809359594,0.044577581510131983
71,1473457354,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4744505398,-89428.442219646866,4576298.9661664339,-131989.68520849448,90.124196030095291,12.342081961997396,71.531328122596065,91.448945801143054,0.21441575175789776,0.0049171754859291105,0.037829232109085079
72,1473457355,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6600195151,-89428.451194517504,4576299.1483523017,-131842.34944332688,90.131806604900177,12.341318523463267,71.549339031608639,91.464779369683285,0.18209703392864818,0.0060370665951744642,0.048597474754553505
73,1473457356,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.7184106261,-89428.488432811326,4576299.1804576563,-131695.0125490207,90.139418126484571,12.340556106147954,71.567356944281869,91.480613696348314,0.19896479951156235,0.0047363163294515146,0.038323598033514511
