seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
300.0,1.7481586526459649e-06,9.956711352288039e-06,-1.067245989361254e-06,-0.6940263882279396,35872915.977667585,82.00658198207405,True
600.0,1.7852539227842244e-06,1.0102710945147919e-05,-1.1017270935553825e-06,-0.7227433398365974,35873121.64031118,82.00729287239804,True
900.0,1.8244408704311915e-06,1.025152971578791e-05,-1.138838513270457e-06,-0.7518113031983376,35873312.56213599,82.00781240765478,True
1200.0,1.8621491816395255e-06,1.0380801739984236e-05,-1.1766785661393442e-06,-0.7805272489786148,35873488.770605154,82.00813119156176,True
1500.0,1.9009578715423936e-06,1.0502949521651317e-05,-1.217112284734867e-06,-0.810150757431984,35873650.30215112,82.00824009060669,True
1800.0,1.939899243862517e-06,1.062201303625443e-05,-1.2578764341242277e-06,-0.8392691165208817,35873797.19730734,82.0081302499427,True
2100.0,1.978261752529656e-06,1.0716483075157157e-05,-1.3013112720727804e-06,-0.8691106364130974,35873929.50578603,82.00779312545878,True
2400.0,2.0185099036402975e-06,1.0813226822392608e-05,-1.3467318211723978e-06,-0.8982294723391533,35874047.28092612,82.00722049897315,True
2700.0,2.05689256455646e-06,1.0882887153229603e-05,-1.3929915922972214e-06,-0.9280059039592743,35874150.584955506,82.00640450303548,True
3000.0,2.096859017747173e-06,1.0956277151308313e-05,-1.4404254784494697e-06,-0.9584183767437935,35874239.48452447,82.00533764446082,True
3300.0,2.1378580775004497e-06,1.101063725172935e-05,-1.4915006545379583e-06,-0.9886494129896164,35874314.05107305,82.00401282585892,True
3600.0,2.1785568652613168e-06,1.1059406261892946e-05,-1.5422338464077257e-06,-1.0186918675899506,35874374.362198964,82.0024233571545,True
3900.0,2.219819976761771e-06,1.108887130385483e-05,-1.5956951244788797e-06,-1.0481103956699371,35874420.50018159,82.00056298835725,True
4200.0,2.260936191163877e-06,1.1105820362899976e-05,-1.6498246111495973e-06,-1.07847261428833,35874452.55417701,81.9984259157483,True
4500.0,2.3028315208535235e-06,1.1113891133618381e-05,-1.7053471879080462e-06,-1.1083800941705704,35874470.61501447,81.99600680721073,True
4800.0,2.346791295380023e-06,1.1107574238167217e-05,-1.7645735255200634e-06,-1.1384241729974747,35874474.77991981,81.9933008174376,True
5100.0,2.3902786715295553e-06,1.1085100652508117e-05,-1.8241779997651975e-06,-1.169163815677166,35874465.15026358,81.99030359605611,True
5400.0,2.4351691174605306e-06,1.1057562971927837e-05,-1.8852430940796694e-06,-1.1991883292794228,35874441.8293967,81.98701131190835,True
5700.0,2.480141410838955e-06,1.1014843892098725e-05,-1.947156178516707e-06,-1.2291693091392517,35874404.92647905,81.98342066002905,True
6000.0,2.5261825752464295e-06,1.0952256474183741e-05,-2.0115673038390014e-06,-1.2584141567349434,35874354.55281281,81.97952887748738,True
6300.0,2.5735008531091813e-06,1.088363629264677e-05,-2.0771336295410947e-06,-1.2890918105840683,35874290.8258526,81.97533374877976,True
6600.0,2.621480609789073e-06,1.0798452080962306e-05,-2.1441080093609344e-06,-1.3180986866354942,35874213.86085983,81.970833619798,True
6900.0,2.6708563082996053e-06,1.0693670844830194e-05,-2.2135476314133484e-06,-1.3479603305459023,35874123.78159775,81.96602740511915,True
7200.0,2.7212958955007194e-06,1.0587569818198972e-05,-2.283222755750103e-06,-1.3770049586892128,35874020.71030317,81.96091459067192,True
7500.0,2.772263784967697e-06,1.046274655891466e-05,-2.354064946530343e-06,-1.4059755578637123,35873904.774102375,81.9554952455984,True
7800.0,2.825582833433171e-06,1.0324260756533477e-05,-2.4276567103242996e-06,-1.434689998626709,35873776.10148053,81.94977002379831,True
8100.0,2.878554310940541e-06,1.016965259736935e-05,-2.500958572682066e-06,-1.463245689868927,35873634.8233015,81.94374016134056,True
8400.0,2.934450858517223e-06,1.0006989668909227e-05,-2.577034834416736e-06,-1.4918261840939522,35873481.0724359,81.93740748849748,True
8700.0,2.9896547084534607e-06,9.82316922204518e-06,-2.652686220017131e-06,-1.5194847136735916,35873314.98237239,81.9307744173091,True
9000.0,3.048232583669035e-06,9.633190757085686e-06,-2.7313256083516535e-06,-1.5459644794464111,35873136.68887247,81.92384395301829,True
9300.0,3.1067289573273475e-06,9.427849590792903e-06,-2.8096823996293097e-06,-1.5728953331708908,35872946.33100835,81.91661967797002,True
9600.0,3.167333790062354e-06,9.211368080741522e-06,-2.8898505490815296e-06,-1.5994715094566345,35872744.04668902,81.90910575950487,True
9900.0,3.22898343568944e-06,8.976907736268913e-06,-2.9710237470226275e-06,-1.6249271035194397,35872529.97499121,81.9013069362068,True
10200.0,3.2917411004541018e-06,8.734593848203076e-06,-3.052602636444135e-06,-1.6497647240757942,35872304.25725097,81.89322851421494,True
10500.0,3.3570192535156555e-06,8.469244676234666e-06,-3.1369190764962696e-06,-1.6745174378156662,35872067.03569606,81.88487636186974,True
10800.0,3.422745602199373e-06,8.19858516365457e-06,-3.220704755335646e-06,-1.6977752298116684,35871818.45135041,81.87625689185327,True
11100.0,3.489527777951016e-06,7.919501854303235e-06,-3.3047936227603714e-06,-1.7208783477544785,35871558.64861333,81.86737706034805,True
11400.0,3.5575167838106205e-06,7.623386068189575e-06,-3.3897334503762977e-06,-1.7437274381518364,35871287.77096343,81.85824435092837,True
11700.0,3.627671097356055e-06,7.315204300084588e-06,-3.4762402378873958e-06,-1.7649311423301697,35871005.961007684,81.84886676216098,True
12000.0,3.6994238594472774e-06,7.002162419667002e-06,-3.563393704553164e-06,-1.785591945052147,35870713.36417725,81.83925279185819,True
12300.0,3.7725013919360938e-06,6.672110771432926e-06,-3.6513827268436216e-06,-1.8044537380337715,35870410.12379257,81.82941142484097,True
12600.0,3.846103712960034e-06,6.329507982627547e-06,-3.7391622100813038e-06,-1.8234558328986168,35870096.38654347,81.81935211462462,True
12900.0,3.9197328633315425e-06,5.974388955110044e-06,-3.826198209821996e-06,-1.8411662206053734,35869772.295856364,81.80908476825715,True
13200.0,3.9958947903312815e-06,5.616469223923559e-06,-3.914747182420797e-06,-1.8583075553178787,35869437.997362524,81.7986197308108,True
13500.0,4.072439493446742e-06,5.235354592514341e-06,-4.0031932826423144e-06,-1.8732327222824097,35869093.63432406,81.78796776010861,True
13800.0,4.1498280235103045e-06,4.858243926264549e-06,-4.09124227473967e-06,-1.887479543685913,35868739.353147104,81.77714001254155,True
14100.0,4.229587777314089e-06,4.455486191545788e-06,-4.181179008355684e-06,-1.90109271556139,35868375.29867056,81.76614802424339,True
14400.0,4.30875373788283e-06,4.057148487390805e-06,-4.269290784009172e-06,-1.9134267419576645,35868001.61494376,81.75500368178442,True
14700.0,4.389163107105313e-06,3.6486630961007904e-06,-4.357777740437996e-06,-1.923586055636406,35867618.445649296,81.74371921276662,True
15000.0,4.471279802449395e-06,3.2261409330658353e-06,-4.447148228337028e-06,-1.9338504821062088,35867225.93751948,81.73230715637784,True
15300.0,4.552148101403376e-06,2.7893443643733917e-06,-4.534393355015709e-06,-1.9415446445345879,35866824.23220425,81.72078033925929,True
15600.0,4.634547109988608e-06,2.347730458041042e-06,-4.622166002832273e-06,-1.9489130452275276,35866413.47615276,81.70915186197246,True
15900.0,4.717359588735511e-06,1.905626106690761e-06,-4.70932702967275e-06,-1.9547488540410995,35865993.81225645,81.69743506648634,True
16200.0,4.800959521850904e-06,1.4507648984363186e-06,-4.796373815452171e-06,-1.9597632810473442,35865565.38524004,81.68564351825907,True
16500.0,4.885622961400615e-06,9.917396823766467e-07,-4.88351176386459e-06,-1.9624353870749474,35865128.33754069,81.67379098073134,True
16800.0,4.969402278661303e-06,5.151733262209746e-07,-4.968840684682618e-06,-1.9638018906116486,35864682.81413425,81.66189138975997,True
17100.0,5.0547110457015874e-06,4.844454792873876e-08,-5.054706150531274e-06,-1.9649499729275703,35864228.96007178,81.64995883609592,True
17400.0,5.13939797764147e-06,-4.408498170960229e-07,-5.138998076859025e-06,-1.9633031114935875,35863766.916816086,81.63800753274188,True
17700.0,5.224944078332553e-06,-9.264757636628929e-07,-5.223201654303011e-06,-1.9611666724085808,35863296.830844894,81.62605179904563,True
18000.0,5.310302175047719e-06,-1.4219767763279378e-06,-5.306251281922414e-06,-1.9572210758924484,35862818.845208086,81.61410603062932,True
18300.0,5.395613202490959e-06,-1.9132663169330044e-06,-5.3883730544157515e-06,-1.9524483978748322,35862333.10552492,81.60218467938758,True
18600.0,5.482004263131464e-06,-2.413726861050236e-06,-5.470626604164863e-06,-1.946177527308464,35861839.75610604,81.59030222931027,True
18900.0,5.566118389345419e-06,-2.9118451436715986e-06,-5.54975777333766e-06,-1.9376490861177444,35861338.94160119,81.5784731677847,True
19200.0,5.6525207984861265e-06,-3.424256419748417e-06,-5.630168075754227e-06,-1.928884245455265,35860830.80995658,81.5667119742244,True
19500.0,5.73823856636402e-06,-3.922801568023715e-06,-5.709246025276116e-06,-1.9180701524019241,35860315.505894385,81.5550330823083,True
19800.0,5.823931892204293e-06,-4.430537387634104e-06,-5.787370952248239e-06,-1.9057203605771065,35859793.177172594,81.5434508671781,True
20100.0,5.907664463170478e-06,-4.939682753501984e-06,-5.862711105919516e-06,-1.8924328163266182,35859263.97244718,81.53197961774926,True
20400.0,5.991536965845853e-06,-5.45599914403283e-06,-5.937279425438646e-06,-1.87692192196846,35858728.03941323,81.52063352063232,True
20700.0,6.07628454435141e-06,-5.964555271020799e-06,-6.0121289351400264e-06,-1.860752910375595,35858185.52965267,81.50942663357644,True
21000.0,6.159196885556208e-06,-6.464655541549291e-06,-6.084595923994129e-06,-1.843219831585884,35857636.593629636,81.49837286137117,True
21300.0,6.241557077437941e-06,-6.9728475011743285e-06,-6.155622017445239e-06,-1.8249624073505402,35857081.38442864,81.48748594226424,True
21600.0,6.3244121233683035e-06,-7.476605730971642e-06,-6.226578619816792e-06,-1.8049685284495354,35856520.05488156,81.47677942434244,True
21900.0,6.405176540533517e-06,-7.966139975223996e-06,-6.295149262314226e-06,-1.7833707258105278,35855952.76049177,81.46626664145374,True
22200.0,6.4857138188377956e-06,-8.466613451219018e-06,-6.362563780726305e-06,-1.7615370824933052,35855379.65965542,81.45596070098449,True
22500.0,6.565280144182509e-06,-8.956016927186283e-06,-6.428707266081801e-06,-1.7377584502100945,35854800.90948137,81.44587446003383,True
22800.0,6.643742468708268e-06,-9.44960123661076e-06,-6.4930093799375754e-06,-1.7136088460683823,35854216.67228598,81.43602050790702,True
23100.0,6.720709975503302e-06,-9.927679940346934e-06,-6.555722634971062e-06,-1.6880473643541336,35853627.1098314,81.42641114955197,True
