seconds_after_cutoff,line_of_sight_error_deg,azimuth_error_deg,elevation_error_deg,range_error_m,reference_range_m,reference_elevation_deg,reference_visible
248.81605744361877,5.407850927555721e-10,5.121592039358802e-10,-1.8922818867395108e-10,0.0022264420986175537,135837788.02184442,8.459038186037757,False
548.8160572052002,7.338770667038191e-10,6.637037586187944e-10,-3.3167246726861777e-10,0.0020540952682495117,135519833.54556587,9.485706978841316,False
848.8160572052002,1.0020456730491776e-09,8.680842711328296e-10,-5.25002263884744e-10,0.001719832420349121,135200588.74719694,10.513093240304295,True
1148.8160569667816,1.2178667237730395e-09,1.0383303106209496e-09,-6.694822474173634e-10,0.0015308260917663574,134880097.18385133,11.541088694618812,True
1448.8160569667816,1.474281087120376e-09,1.2415171113389079e-09,-8.397513795443956e-10,0.0012544989585876465,134558402.315219,12.569582626276578,True
1748.8160569667816,1.7577847345757738e-09,1.469317112423596e-09,-1.0247998005752379e-09,0.0009219944477081299,134235547.48283908,13.598461548101303,True
2048.816056728363,1.9907108984401135e-09,1.6669901015120558e-09,-1.1667609101095877e-09,0.0007217079401016235,133911575.88757217,14.627608862400667,True
2348.816056728363,2.294841300971158e-09,1.9228423298045527e-09,-1.3558292266679928e-09,0.00035716593265533447,133586530.56743032,15.656904505013825,True
2648.8160564899445,2.5359638906686396e-09,2.139529442501953e-09,-1.4936318848413066e-09,0.00015453994274139404,133260454.37608461,16.686224561312642,True
2948.8160564899445,2.855770188783106e-09,2.422552825009916e-09,-1.6822809811856132e-09,-0.00023154914379119873,132933389.95975833,17.715440873630207,True
3248.816056251526,3.0780583178440757e-09,2.639666263348772e-09,-1.7961347964501329e-09,-0.00036992132663726807,132605379.73538093,18.74442061079994,True
3548.816056251526,3.3968933319508695e-09,2.9392310807452304e-09,-1.971915963849824e-09,-0.0007370412349700928,132276465.86759453,19.773025825093413,True
3848.816056251526,3.733295011626894e-09,3.2626417123537976e-09,-2.152933831212067e-09,-0.0011392682790756226,131946690.24628334,20.80111296649089,True
4148.816056013107,4.002260240701326e-09,3.5424818634055555e-09,-2.281247191149305e-09,-0.0013665258884429932,131616094.46362433,21.828532373228725,True
4448.816056013107,4.347390480934479e-09,3.894342626153957e-09,-2.4539410503621184e-09,-0.0017746388912200928,131284719.79095697,22.85512772638056,True
4748.816055774689,4.6314560843343e-09,4.2073509121109964e-09,-2.578712354761592e-09,-0.0020222514867782593,130952607.15635245,23.880735456178403,True
5048.816055774689,4.9578060795484266e-09,4.567311862047063e-09,-2.7237696542670164e-09,-0.002366572618484497,130619797.12071843,24.905184117664508,True
5348.816055774689,5.312135182656297e-09,4.964306299370946e-09,-2.8785578365386755e-09,-0.0027729272842407227,130286329.85560533,25.92829370554663,True
5648.81605553627,5.612508035883122e-09,5.327962071532966e-09,-2.9906104259680433e-09,-0.003033682703971863,129952245.11933425,26.94987492474899,True
5948.81605553627,5.988143062727476e-09,5.772619715571636e-09,-3.140808502166692e-09,-0.003475591540336609,129617582.23366186,27.969728403150114,True
