epoch_id,tick_ms,status,iterations,used,asa,na,hits,output_mask,q_after,blend,x_m,y_m,z_m,clock_m,rms_m,chi2,sigma_x_m,sigma_y_m,sigma_z_m,sigma_clock_m,east_m,north_m,up_m,rho,theta_rad,delta_rho,delta_theta_rad,otan_raw_rad,otan_relative_rad,otan_directed_rad,chart_status,otan_status,cone_residual_m,cone_class,sphere_l_m,sphere_r_m,sphere_flags,key_contiguous,key_morton
53,1280000053000,ok,3,12,4095,4095,0,4095,1,0,3920049.1810357212,343121.68045222037,5002787.5142909456,23008.713311938067,1.0183783753395828,8.7448856702709641,0.84379383212628556,0.72947320582287534,1.1357760423660224,0.82892476098154055,161.2008863146925,-70.241171765534375,14.788347269076951,-4.0407684305166205,-0.41092962193507571,0.0025325674878224902,0.0014540121955809449,0.52117700572584302,0.25937761792669362,0.25937761792669362,0,0,-11.489848918455273,-1,-323.53968385331359,-418.40411377580648,3,14719803125262221540,14727614467917484759
54,1280000054000,ok,3,12,4095,4095,0,4095,1,0,3920048.4553998634,343121.33180642739,5002786.331911169,23008.029349804259,1.0424393647267691,9.4394798671632678,0.84379388817118961,0.72947323085820648,1.1357761276183482,0.82892486234583651,160.91681055636056,-70.375539614000147,13.392865464093919,-4.0419440113859908,-0.41227708640922417,-0.0011755808693703074,-0.0013474644741484632,0.8534185162113862,0.59161912841223674,-2.5499735251775566,0,0,-10.38462230303608,-1,-323.85714507555906,-418.39374338699002,3,14718712405973467364,14862157454296482781
55,1280000055000,ok,3,10,4092,4092,0,4092,1,0,3920049.5558926309,343121.54776144103,5002788.0551518276,23009.208339554338,0.99580037127189813,5.3906895612946943,1.3395380359334312,0.74806763762721473,1.3341239316162197,1.1460922914196063,161.03602953143519,-70.193338621963875,15.437338232649637,-4.041737046659188,-0.41105487402110746,0.0002069647268028163,0.0012222123881167057,1.4030514546742519,1.1412520668751025,1.1412520668751025,0,0,-12.137010863288097,-1,-323.65369579756941,-418.24666861049576,3,14718905923446604004,14862720403777785872
56,1280000056000,ok,3,12,4095,4095,0,4095,1,0,3920047.7542632627,343121.22946783912,5002785.4096734645,23007.403760834659,1.0683090131105477,8.7197909314514739,0.8437939359515918,0.72947325181071931,1.1357761966941291,0.82892494684252394,160.87596947851398,-70.385896520369684,12.230620720528126,-4.0421334422637374,-0.41242431897155196,-0.00039639560454940437,-0.0013694449504444983,1.2890397342257802,1.0272403464266309,-2.1143523071631627,0,0,-9.3947224070353847,-1,-323.97488796243488,-418.54785284333036,3,14718536483718562020,14871164652980798247
57,1280000057000,ok,3,12,4095,4095,0,4095,1,0,3920047.5497209025,343120.66224473802,5002786.1876559872,23007.770437317628,1.0431370239007742,6.3599401015962354,0.84379392164711875,0.72947324107130418,1.1357761634061574,0.82892490929983254,160.32873187389794,-69.707397726599126,12.687793357709989,-4.046544380539129,-0.41012342435965554,-0.0044109382753916293,0.0023008946118964202,-0.4808045044369631,-0.74260389223611245,2.3989887613536807,0,0,-10.177072348041483,-1,-324.71336713144814,-418.79710034219647,3,14714472695188848868,14871727594820620556
58,1280000058000,ok,3,12,4095,4095,0,4095,1,0,3920047.7392061506,343123.18299045903,5002787.5997469658,23008.791489182266,0.28365123203853626,0.63776368637281589,0.84379387352739021,0.72947321942117616,1.1357760670885964,0.82892481415330177,162.82337066885626,-69.159899896038283,14.052010345313452,-4.034740883174825,-0.40166237877755268,0.011803497364303972,0.0084610455821028663,0.62192908691033233,0.36012969911118292,0.36012969911118292,0,0,-10.320621490554453,-1,-322.54014317501947,-420.2337633030109,3,14725362282043867364,17023885267381551931
59,1280000059000,ok,3,12,4095,4095,0,4095,1,0,3920049.2620747788,343122.66332117561,5002786.0746665094,23007.693868547951,0.33671808469580006,0.5053431770266994,0.84379386809230372,0.72947322844422702,1.1357761122488956,0.82892484287388768,162.17295213756447,-71.258612821581465,13.75634970958339,-4.0334115170059768,-0.41400314001143929,0.0013293661688482672,-0.01234076123388661,-1.4634885449131605,-1.7252879327123098,-1.7252879327123098,0,0,-9.9469094900758819,-1,-322.32869262708402,-418.15922404708397,3,14726576108323963108,17024448087951184604
60,1280000060000,ok,3,12,4095,4095,0,4095,1,0,3920048.7608353924,343122.79695475526,5002786.2486418057,23009.397074296849,0.23412900967524755,0.30145136584343701,0.8437938789843995,0.72947323057171487,1.1357761153436636,0.82892485311893427,162.34976309211515,-70.767201842387308,13.593195194832269,-4.0336093687927521,-0.41106121603375917,-0.00019785178677533821,0.0029419239776801165,-1.5036449295652086,-1.7654443173643579,1.3761483362254354,0,0,-9.8231353329303506,-1,-322.37619138113291,-418.69617382050308,3,14726400194654896356,17032892337279767078
61,1280000061000,ok,3,12,4095,4095,0,4095,1,0,3920049.7155077872,343121.04119776341,5002786.7270723069,23010.040056655598,0.79272293109475234,3.3014618835803926,0.84379383774394934,0.72947321252748132,1.1357760745474472,0.82892478664264502,160.51748210404122,-71.10149523116101,14.461510835167903,-4.0423599762290436,-0.41697713973208622,-0.0087506074362915243,-0.0059159236983270524,0.59447657991879632,0.33267719211964691,-2.8089154614701464,0,0,-11.34661731401218,-1,-323.84546562531045,-417.3959617261529,3,14718325364755824868,17033455286630744511
62,1280000062000,ok,3,10,4092,4092,0,4092,1,0,3920050.9364932845,343123.35753400822,5002785.2480152287,23009.572898465205,0.40193916652711464,0.60749561458285828,1.3395380390391454,0.74806766095337873,1.334124049300538,1.146092387076352,162.71858809221357,-73.129667317443563,14.169142160831651,-4.0263321488511563,-0.42237496695859977,0.016027827377887327,-0.0053978272265135518,-0.32484796868723642,-0.58664735648638588,-0.58664735648638588,0,0,-9.6751611559853394,-1,-321.04175978106707,-416.70164164059491,3,14733102785870627044,17168000301446746895
63,1280000063000,ok,3,12,4095,4095,0,4095,1,0,3920050.6381038367,343123.88616372575,5002787.2897985987,23010.552687356205,1.0583026012399139,7.9071389290157379,0.84379378947479367,0.72947319753003392,1.1357760027978356,0.82892471162445502,163.27121256802985,-71.674686728670849,15.623447027837997,-4.0268121483216595,-0.41366170036760752,-0.00047999947050314518,0.0087132665909922524,-1.5157636026097878,-1.7775629904089372,1.3640296631808559,0,0,-10.977430938278227,-1,-321.00602896153305,-417.96124915073602,3,14732663005651239140,17168563266908592238
64,1280000064000,ok,3,12,4095,4095,0,4095,1,0,3920050.3215691419,343123.70818082453,5002787.0168287279,23010.337308840881,1.03010577564566,8.961195294927002,0.84379380725025843,0.72947320463010668,1.1357760270092008,0.82892474131537097,163.12149476190686,-71.582036380015069,15.20465690389555,-4.0277903033350428,-0.4135232982660213,-0.00097815501338338606,0.00013840210158622135,-0.14055995434867313,-0.40235934214782254,2.7392333114419705,0,0,-10.701913227304324,-1,-321.21579606342794,-418.05371471219064,3,14731765804569723108,17177007516174256567
65,1280000065000,ok,3,12,4095,4095,0,4095,1,0,3920049.3907861402,343123.53967336664,5002785.4961575326,23009.366748159711,1.0248622193217714,9.5637621436935998,0.84379387890444424,0.72947323705219747,1.1357761349302367,0.82892487128540471,163.03475160962304,-71.776006065101242,13.426443184795325,-4.0277979407512809,-0.41471608305494478,-7.637416238104322e-06,-0.0011927847889234844,1.5643934015252201,1.3025940137260708,-1.8389986398637224,0,0,-9.1626152218783439,-1,-321.35959400050763,-418.15567208526755,3,14731765801218375908,17177537627342782887
66,1280000066000,ok,3,12,4095,4095,0,4095,1,0,3920050.0164115457,343123.51734845102,5002786.3240240533,23010.032373144542,1.0128355256008446,9.3373530698408782,0.8437938362743661,0.72947321817842359,1.1357760736989788,0.82892479571113786,162.95798480014625,-71.755910809017848,14.461320744514889,-4.0282379051998962,-0.41478650925190069,-0.00043996444861527095,-7.0426196955908349e-05,0.15872592457776313,-0.10307346322138627,3.0385191903684063,0,0,-10.098023421899809,-1,-321.35693312128745,-417.96249989319728,3,14731361180675014884,14718009280339656792
67,1280000067000,ok,3,12,4095,4095,0,4095,1,0,3920048.9631606438,343123.14188192278,5002784.8333582319,23009.118467376284,0.93045751667684806,7.9965529132847948,0.84379391123274028,0.72947325110429539,1.1357761844712335,0.82892492918479221,162.67574390006226,-71.821054674429291,12.620534630325785,-4.0295415435974151,-0.41576140919544896,-0.0013036383975189025,-0.00097489994354826859,0.64211088164481678,0.38031149384566737,-2.7612811597441262,0,0,-8.6198410914553403,-1,-321.72790615931706,-418.08149243109739,3,14730147317090582756,14718572222241360879
68,1280000068000,ok,3,12,4095,4095,0,4095,1,0,3920049.4064871604,343124.29010223836,5002785.034729314,23009.694292873977,1.1888386950101253,12.096494479330165,0.84379389021642237,0.72947324478423015,1.1357761550231362,0.82892489750384457,163.78095643885092,-72.123954335866074,13.112729353259901,-4.0231876581126915,-0.41481546138217001,0.0063538854847235982,0.00094594781327894673,0.14779154077705906,-0.11400784702209035,-0.11400784702209035,0,0,-8.4793564121196692,-1,-320.56196013063806,-418.23431296308729,3,14736005517731823844,14727016473512132716
69,1280000069000,ok,3,10,4092,4092,0,4092,1,0,3920047.2407170488,343124.86517501698,5002782.2793446584,23007.519858978871,0.59399006325071357,1.7661968363473146,1.3395383941427763,0.74806773767580947,1.3341243832070162,1.1460928753558877,164.54260019462836,-72.159678503668317,9.6440068145068381,-4.01921888428289,-0.4132889725922913,0.0039687738298015418,0.0015264887898787105,0.36718202473588124,0.10538263693673183,0.10538263693673183,0,0,-5.1195264693820253,-1,-320.07142153620975,-419.02313126485444,3,14739664696661016804,14727579422934749416
70,1280000070000,ok,3,12,4095,4095,0,4095,1,0,3920050.7644865685,343124.5526025666,5002785.4793586479,23010.698222619372,0.22490267846570158,0.24581977391547111,0.84379383463819535,0.7294732252442313,1.1357760934051431,0.82892481419133068,163.92410042702718,-72.934287632558622,14.310073834337178,-4.0206267171136565,-0.41862736588963173,-0.0014078328307665089,-0.0053383932973404269,1.3129484299558534,1.051149042156704,-2.0904436114330891,0,0,-9.2868426783610616,-1,-320.01305817803598,-417.38245310097739,3,14738380452185702628,14862124317482975443
71,1280000071000,ok,3,12,4095,4095,0,4095,1,0,3920053.1856828774,343124.35032890178,5002788.0898186285,23012.909641706439,0.71332453903178061,3.6206264169527258,0.84379368618781936,0.72947316138174534,1.1357758892150829,0.82892455740516002,163.51157531192686,-73.213904385805208,17.841255649621363,-4.0220921808997128,-0.42098938311212092,-0.0014654637860562758,-0.0023620172224891878,1.015490837760272,0.75369144996112269,-2.3879012036286706,0,0,-12.476304237316798,-1,-319.95938941572956,-416.27430899188613,3,14737025847220601060,14862687266897416222
72,1280000072000,ok,3,12,4095,4095,0,4095,1,0,3920051.606271951,343125.06367321522,5002785.0317361131,23011.138829959797,1.1946217772186787,12.32148755049889,0.84379381972440526,0.72947322475225285,1.1357760922585092,0.82892480553205161,164.35985986728437,-73.905783482535682,14.501048427972982,-4.0162085390508189,-0.42256977383415489,0.0058836418488938946,-0.0015803907220339752,-0.26241355845334718,-0.52421294625249659,-0.52421294625249659,0,0,-9.0550061648482334,-1,-319.20589397529795,-416.67794513841204,3,14742444236097192164,14871131516163347110
73,1280000073000,ok,3,12,4095,4095,0,4095,1,0,3920052.2381765372,343126.07684629626,5002785.5692063207,23011.910874377048,0.90085273756628481,7.7480167040031596,0.84379378362766211,0.72947321127592235,1.1357760404327009,0.82892474601751309,165.31410340530718,-74.140520935101932,15.36650490910511,-4.0108588457069612,-0.42159144966344708,0.0053496933438577088,0.00097832417070781164,0.18087612839708594,-0.080923259402063463,-0.080923259402063463,0,0,-9.3211833272276294,-1,-318.17123686734698,-416.7170020938994,3,14747387643131232484,14871694458073940371
74,1280000074000,ok,3,12,4095,4095,0,4095,1,0,3920051.1690388187,343125.66185611219,5002783.914733598,23010.916011401798,0.99954181120170216,9.2178423574489905,0.84379386366100184,0.72947324687906578,1.1357761607188344,0.82892489001038994,164.99387387613248,-74.291328583837128,13.384772736017798,-4.0121306562442935,-0.42307610249746674,-0.0012718105373323851,-0.0014846528340196619,0.86246096720454868,0.60066157940539933,-2.5409310741843942,0,0,-7.720091912498293,-1,-318.55763432814371,-416.79073062364614,3,14746208962509603044,17023852129497911744
75,1280000075000,ok,3,12,4095,4095,0,4095,1,0,3920051.7789402874,343125.6458782368,5002784.7581866011,23011.592946220142,1.0432365558163725,9.7244021612283831,0.84379382109025325,0.72947322791549973,1.1357760990241372,0.82892481414815433,164.92480038587391,-74.249729762473848,14.4226293992905,-4.0125732136602439,-0.42302318128074856,-0.00044255741595033982,5.2921216718182507e-05,-0.1190153152094299,-0.38081470300857934,2.7607779505812138,0,0,-8.6589332300938722,-1,-318.55793103331843,-416.62551807321097,3,14745804342368895204,17024413026995930097
76,1280000076000,ok,3,10,4092,4092,0,4092,1,0,3920052.3386831339,343125.75216514309,5002784.0776189538,23011.707427838948,1.0841209981738282,6.5384425846630396,1.3395379795112157,0.74806765721623525,1.3341240620947497,1.1460923610729341,164.98189803485789,-75.115433720023447,14.235338717082524,-4.0103140578879088,-0.42724851860371893,0.0022591557723350419,-0.0042253373229703683,-1.0797999024991978,-1.3415992902983471,-1.3415992902983471,0,0,-8.2921993630707931,-1,-318.1649100681567,-415.90933038333924,3,14747880208515072228,17032857276194786171
77,1280000077000,ok,3,12,4095,4095,0,4095,1,0,3920050.6137495548,343125.20593704312,5002783.099430955,23010.502613046549,1.0568741637934298,7.5861155503202768,0.84379390431251955,0.72947326447016791,1.1357762222372925,0.82892496241225833,164.58808636500211,-74.32605783363168,12.377272294945914,-4.0140980267968764,-0.42417399109716841,-0.0037839689089675943,0.0030745275065505173,-0.68232495471958754,-0.94412434251873689,2.1974683110710562,0,0,-7.0253918457182358,-1,-318.98398436645175,-416.74398898671552,3,14744396964272308452,17033420225609767793
78,1280000078000,ok,3,12,4095,4095,0,4095,1,0,3920050.8409438222,343126.43075586966,5002785.4613336632,23011.884823412576,0.35174195126037344,0.83691936166991054,0.8437938303828717,0.72947322646304713,1.1357760812295656,0.82892481012881358,165.78844310100413,-73.134395728195599,14.443541379235416,-4.0107236329006151,-0.41545390192298509,0.003374393896261374,0.0087200891741833209,1.2015748234602377,0.93977543566108834,0.93977543566108834,0,0,-8.5096238235239916,-1,-318.22248876179185,-417.9775253265592,3,14747510805633892580,17167965272565645746
79,1280000079000,ok,3,12,4095,4095,0,4095,1,0,3920051.8823659057,343127.87262707623,5002783.3455959661,23010.809799734914,0.73935179383467864,2.7117674613886322,0.84379385405591434,0.72947325100112603,1.1357761594850626,0.82892489218714416,167.13406163711554,-75.353530121054135,13.492409507714736,-3.9990219172025574,-0.42356622277173184,0.011701715698057669,-0.0081123208487467457,-0.60618752630393302,-0.86798691410308249,-0.86798691410308249,0,0,-6.6195004518707883,-1,-316.16857130689641,-416.69111979805871,3,14758294793000419556,17168528206008212395
80,1280000080000,ok,3,12,4095,4095,0,4095,1,0,3920052.4240448042,343126.63647124823,5002783.792767372,23011.848363520698,0.098477075507720557,0.052593914780999548,0.84379382610246245,0.72947323780253448,1.135776128256107,0.82892484418842038,165.85539932852163,-75.41854965696723,14.11067699589865,-4.005248474127689,-0.42677605059386631,-0.0062265569251316322,-0.00320982782213447,0.47597536588762124,0.21417597808847183,-2.9274166755013216,0,0,-7.7239373373253617,-1,-317.25678583305375,-416.01831989857703,3,14752559731361448164,17176972455144377009
81,1280000081000,ok,3,12,4095,4095,0,4095,1,0,3920052.3917684779,343126.16139788978,5002784.0968166525,23013.293159042885,0.55240612039195081,1.422376327770928,0.84379381931854058,0.72947323293177624,1.1357761154830066,0.82892482780254606,165.38494683482162,-75.173393042616453,14.304983732062134,-4.0081601713875896,-0.42661956150900993,-0.0029116972599005919,0.00015648908485638158,-0.053693312679499748,-0.31549270047864914,2.8260999531111439,0,0,-8.1570782635248023,-1,-317.76978236123671,-416.0126587708458,3,14749868127303401700,17177535276787714816
82,1280000082000,ok,3,12,4095,4095,0,4095,1,0,3920053.7418566183,343126.52874819288,5002782.1466370244,23012.122489735717,0.32399855243856379,0.6952997856704326,0.84379382998720787,0.72947325101814153,1.1357761829618664,0.82892488824721389,165.6332313244578,-77.459108577733474,13.61596695521423,-4.0016718597358274,-0.43743794348594178,0.0064883116517622241,-0.010818381976931857,-1.0305615499427716,-1.292360937741921,-1.292360937741921,0,0,-6.9690971965516244,-1,-316.64331106620642,-414.17236548185184,3,14755849440229392612,14718006928840088268
83,1280000083000,ok,3,10,4092,4092,0,4092,1,0,3920052.6775217569,343128.47273237171,5002784.2381808711,23012.502345500317,0.71033145225689975,2.9501787666305321,1.3395379429901875,0.74806764259439673,1.3341240336158569,1.1460923174534385,167.66258095196221,-75.469422002955298,14.715660672252721,-3.9961380397040709,-0.42295937287233654,0.0055338200317565089,0.014478570613605246,1.2057216680281577,0.94392228022900837,0.94392228022900837,0,0,-7.4141267471415198,-1,-315.54695617053562,-416.58601437906566,3,14760951214720123108,14718569871879735438
84,1280000084000,ok,3,12,4095,4095,0,4095,1,0,3920053.7699236101,343128.02524982503,5002784.4054480912,23013.534779836016,1.0369890966228348,8.6211993074801079,0.84379376486815338,0.72947321674286614,1.1357760512017816,0.82892475012637579,167.12159211657294,-76.193257780063931,15.493448309943879,-3.9971942161850849,-0.42776202635980021,-0.0010561764810139707,-0.0048026534874636706,1.3543269126293569,1.0925275248302075,-2.0490651287595858,0,0,-8.1847563391311979,-1,-315.67668073938569,-415.58170117432371,3,14759983631070003428,14727014121078526383
85,1280000085000,ok,3,12,4095,4095,0,4095,1,0,3920052.9232367021,343127.95795068471,5002782.8878441723,23012.529174825275,1.0421736275486266,9.7143050379578195,0.84379383365060845,0.72947324841263939,1.1357761561271045,0.82892487631462786,167.12834269613913,-76.458306468318568,13.774660024039324,-3.9965614993264498,-0.42905899625682808,0.00063271685863508509,-0.0012969698970278776,-1.1169220463676734,-1.3787214341668228,-1.3787214341668228,0,0,-6.6381177621324703,-1,-315.69726855214731,-415.64266634913321,3,14760564169589686500,14727577070496942100
86,1280000086000,ok,3,12,4095,4095,0,4095,1,0,3920053.3286924567,343127.91696606291,5002783.5187498741,23013.0558715972,1.0230151128124436,9.32898574976406,0.84379380344971777,0.72947323468120018,1.1357761114973159,0.82892482170721749,167.05217623575945,-76.385355010658088,14.518294926286956,-3.9971036218227685,-0.42887034691858356,-0.00054212249631868659,0.00018864933824452867,-0.33487668617693594,-0.59667607397608535,2.5449165796137079,0,0,-7.3319285805131038,-1,-315.73949708965256,-415.55438176867688,3,14760071588854300900,14727614600489474840
87,1280000087000,ok,3,12,4095,4095,0,4095,1,0,3920052.4041124852,343127.51818086335,5002781.9600766674,23012.154688441962,0.93847295994342672,8.056645531290302,0.84379387624303226,0.72947326743582008,1.1357762226726578,0.82892495393875465,166.73549098842085,-76.591775126549919,12.701583305185917,-3.9982033119090881,-0.43061117757746215,-0.0010996900863196046,-0.0017408306588785893,1.0073905137852301,0.74559112598608079,-2.3960015276037128,0,0,-5.8595543942010853,-1,-316.0751398243176,-415.5360562412813,3,14759051237235982564,14862159637820213810
88,1280000088000,ok,3,12,4095,4095,0,4095,1,0,3920053.0145368003,343128.2977042839,5002782.6263396852,23012.94429681779,1.1547941220663052,11.859850277869095,0.84379383756004445,0.72947325194135437,1.1357761658353089,0.82892488784147489,167.45884610244312,-76.714310554219978,13.642818379184174,-3.9943490395598622,-0.42957641069659669,0.0038542723492258624,0.0010347668808654564,0.26228775742386673,0.00048836962471732193,0.00048836962471732193,0,0,-6.3204035187645182,-1,-315.30111782932079,-415.55985176397905,3,14762604861706731748,14862722587738037196
89,1280000089000,ok,3,12,4095,4095,0,4095,1,0,3920051.3515590546,343129.16010682617,5002779.60156604,23011.210969544522,0.83950289730774874,4.9901282110189662,0.84379397263625389,0.72947331571122209,1.1357763684113029,0.82892513728573802,168.46290500326901,-77.330318964429409,10.285604043639076,-3.9880201334001817,-0.43034173324057279,0.0063289061596805141,-0.00076532254397609911,-0.12034062759123411,-0.3821400153903835,-0.3821400153903835,0,0,-2.8282479329764598,-1,-314.35107798906199,-415.85512349218311,3,14768445465330090212,14871166828996729156
90,1280000090000,ok,3,10,4092,4092,0,4092,1,0,3920053.3316604062,343129.12674770982,5002781.3056725282,23012.850475825668,0.78010378283175474,2.4943293600536651,1.3395380033101327,0.74806767873566626,1.3341241905820491,1.1460924794095733,168.25709562441074,-77.833278746024448,12.84110146574201,-3.9878929524857076,-0.43327053155920758,0.00012718091447405655,-0.0029287983186347955,-1.5273993254676472,-1.7891987132667966,-1.7891987132667966,0,0,-5.0295855031038013,-1,-314.16845425178235,-414.96750535584863,3,14768568602449215716,14871729778440556575
91,1280000091000,ok,3,12,4095,4095,0,4095,1,0,3920056.1546137901,343128.6422403389,5002785.1247974308,23015.772192750468,0.85012269747314195,4.4451087094693467,0.84379366877356665,0.72947318352873602,1.1357759453968874,0.82892460734567863,167.52839535140288,-77.664767533602316,17.555985144606236,-3.9918495347810774,-0.4340990925763421,-0.0039565822953697705,-0.00082856101713452146,0.20643022360370095,-0.055369164195448461,3.0862234893943445,0,0,-9.4788201154745853,-1,-314.51201661708092,-414.00910606988134,3,14764909425407262948,17023887322059641483
92,1280000092000,ok,3,12,4095,4095,0,4095,1,0,3920055.3561184565,343129.11560681154,5002782.8769842843,23014.606414920461,1.1369150107721948,11.128843856133921,0.84379375552214453,0.72947322664288416,1.1357760853308752,0.82892477473311454,168.06955397558264,-78.454341614785648,15.320352198231031,-3.9873987147736476,-0.4367340726718309,0.004450820007429801,-0.0026349800954887925,-0.53453212814392659,-0.79633151594307594,-0.79633151594307594,0,0,-7.1308555869073684,-1,-313.88935580349357,-413.92241701229318,3,14769025989563777252,17024450271915022865
93,1280000093000,ok,3,12,4095,4095,0,4095,1,0,3920055.371366147,343130.3440313047,5002782.4216761356,23014.758528850518,0.99158380917246658,8.6403799210768053,0.84379376608559686,0.72947323470557579,1.1357761022741562,0.82892480010266767,169.2919750188899,-78.830994702993181,15.036831508135073,-3.9805905368586685,-0.4357928861219697,0.0068081779149791188,0.00094118654986119488,0.13737282291721373,-0.12442656488193568,-0.12442656488193568,0,0,-6.2517782744569326,-1,-312.64951338877222,-414.07320077002828,3,14775306402670084324,17032894552750741786
94,1280000094000,ok,3,12,4095,4095,0,4095,1,0,3920054.5191443032,343130.09077178221,5002781.3341910718,23014.118441095496,1.0716266991544336,9.7306821596386044,0.84379382339756792,0.72947325953554565,1.1357761851873227,0.82892490093542825,169.11395525312398,-78.814119094345287,13.643608483051615,-3.9814932139570351,-0.43611365896330562,-0.00090267709836666654,-0.00032077284133591455,0.34143942038490416,0.07964003258575475,-3.0619526210040386,0,0,-5.1294594166308327,-1,-312.92423117246835,-414.25758820068995,3,14774461976804524260,17033457494682550730
95,1280000095000,ok,3,12,4095,4095,0,4095,1,0,3920054.9888591799,343130.02585873398,5002781.8514857031,23014.603242961723,1.0023090778504031,9.3335777089764456,0.84379379432998269,0.72947324695356963,1.1357761451388044,0.8289248504944422,169.00835086967496,-78.859914390311417,14.33584399928078,-3.9819025381736122,-0.43657541613117196,-0.00040932421657702278,-0.00046175716786633902,0.84551856624280841,0.58371917844365906,-2.5578734751461343,0,0,-5.7671305069651755,-1,-312.9486028266399,-414.0646473409451,3,14774092539626619108,17168002533015456005
96,1280000096000,ok,3,12,4095,4095,0,4095,1,0,3920054.1444548806,343129.83633438405,5002780.5667055678,23013.819948239798,1.030488988485645,9.1998775905592343,0.84379385676319996,0.72947327485208757,1.1357762381366356,0.82892496276116545,168.89314240099714,-78.975019933938739,12.795364911889656,-3.9822010720865029,-0.43739615877809301,-0.0002985339128906972,-0.00082074264692105769,1.2219370403695362,0.96013765257038686,-2.1814550010194065,0,0,-4.4608707992987346,-1,-313.11589503952473,-414.16054679531629,3,14773811062372303076,17168565482932951765
97,1280000097000,ok,3,10,4092,4092,0,4092,1,0,3920055.5941931675,343129.92822088022,5002780.3784475299,23014.757963909422,0.98288358974036283,3.9283188430334288,1.3395378808928424,0.74806766800248159,1.3341241559619714,1.1460923752178671,168.85832622412465,-80.235296036319198,13.541097636877417,-3.9794915231062227,-0.44358164592088917,0.0027095489802801964,-0.0061854871427961533,-1.157924835904673,-1.4197242237038223,-1.4197242237038223,0,0,-4.8537600792786204,-1,-312.55881351618552,-412.87441305328116,3,14776309135480619236,17177007423221717743
98,1280000098000,ok,3,12,4095,4095,0,4095,1,0,3920053.8090827824,343129.82504721865,5002782.3279869873,23014.644769329134,0.51129384157230784,1.6331601059146981,0.84379381875680004,0.72947325045780931,1.1357761518509542,0.82892487113188484,168.91112779099126,-77.626620451209064,13.976977980515887,-3.985159672094662,-0.4307844324806131,-0.0056681489884393699,0.012797213440276067,-1.1538452357493232,-1.4156446235484725,1.7259480300413208,0,0,-5.7595790516857184,-1,-313.58053425736762,-415.21930590416252,3,14771084292065657060,17177570597225140638
99,1280000099000,ok,3,12,4095,4095,0,4095,1,0,3920054.278494013,343132.69694205723,5002780.9011701811,23014.198263652568,0.72284354547751972,3.0168848451589887,0.84379383973190047,0.72947327088146896,1.1357761995535767,0.82892493415090551,171.7311823182001,-79.070790871709406,13.29463105564308,-3.9682744733013795,-0.43149648056513201,0.016885198793282541,-0.00071204808451891255,-0.04214498528664451,-0.30394437308579392,-0.30394437308579392,0,0,-3.5858892997293887,-1,-310.47286166780714,-414.98198286768786,3,14786653374638686436,14718042274754220391
100,1280000100000,ok,3,12,4095,4095,0,4095,1,0,3920055.6325873635,343130.59967800369,5002781.1312839612,23014.32979747132,0.30448941719771222,0.53279061080403423,0.8437937931324887,0.72947325264993135,1.1357761636144157,0.82892486633093621,169.52388197586237,-79.848059006671505,14.193918055949723,-3.9771619354484842,-0.44019079498290359,-0.0088874621471046744,-0.0086943144177715759,0.77441292768110837,0.5126135398819589,-2.6289791137078344,0,0,-5.2011054322642458,-1,-312.07574292529978,-413.36297785165351,3,14778455391585566948,14718605224592544433
101,1280000101000,ok,3,12,4095,4095,0,4095,1,0,3920054.7233435614,343131.28440242633,5002781.0939058708,23016.2354197602,0.12614338790983964,0.11352652251896594,0.84379382208743414,0.72947326242082033,1.1357761856969109,0.82892490560780163,170.28524663425617,-79.204330481137362,13.643548733972441,-3.9749408147687704,-0.43536240099886897,0.0022211206797138061,0.0048283939840346179,1.139647424376079,0.87784803657692967,0.87784803657692967,0,0,-4.5161352554486243,-1,-311.70093571578491,-414.31196724974666,3,14780513690912850148,14727049473425970026
102,1280000102000,ok,3,12,4095,4095,0,4095,1,0,3920056.3618011489,343129.86782287108,5002780.1568261767,23015.395042794207,0.32529157862548769,0.93351789001612451,0.84379379787263109,0.72947326036350391,1.1357762013046986,0.82892489522554491,168.73125660389138,-80.970173230803255,13.834005092141958,-3.9784116167099297,-0.44741963678503721,-0.0034708019411593405,-0.012057235786168241,1.2905135573494226,1.0287141695502733,-2.1128784840395203,0,0,-5.0064258289200758,-1,-312.33597679617992,-412.10641113546797,3,14777311879233994980,14727612038474369760
103,1280000103000,ok,3,12,4095,4095,0,4095,1,0,3920056.5372773902,343132.86664669967,5002780.6554259751,23016.009884673713,0.94039417426917604,4.9041905928498046,0.84379377482611584,0.72947325355647896,1.1357761519278782,0.82892485491204526,171.70337524028872,-81.006913730685383,14.495442142835223,-3.9640901789903009,-0.44082114125933897,0.014321437719628793,0.0065984955256982447,0.43175142316201232,0.16995203536286291,0.16995203536286296,0,0,-4.2294515949245008,-1,-309.59441451471446,-412.9773771489339,3,14790523629479493860,14862157333498184459
104,1280000104000,ok,3,10,4092,4092,0,4092,1,0,3920054.6090292307,343132.09340378264,5002781.2837802563,23015.343459903917,1.163971919231972,5.8646197758335941,1.3395379088986872,0.7480676568603376,1.3341241351654525,1.1460923781272281,171.1011326465588,-79.053255940164476,13.766470420333576,-3.971344186237046,-0.43281002766535043,-0.0072540072467450756,0.0080111135939885392,-0.83495469647524656,-1.0967540842743959,2.044838569315397,0,0,-4.2842496376322385,-1,-311.01711565459061,-414.71179731705644,3,14783821029015027940,14862720283357530738
