lane,word,q
1212,0,1
1213,557842432,1
1214,0,0
1215,0,0
1216,0,0
1217,0,1
1218,0,0
1219,2416609537,1
1220,18875393,1
1221,0,1
1222,1074790416,0
1223,0,0
1224,25169928,0
1225,0,1
1226,33701888,0
1227,0,1
1228,570957828,1
1229,0,1
1230,1074070274,0
1231,0,0
1232,1109463040,0
1233,0,1
1234,0,0
1235,196,1
1236,536870916,1
1237,278536,1
1238,33653632,0
1239,134217769,0
1240,524816,0
1241,2025881619,1
1242,41962129,0
1243,8388608,1
1244,2147500288,1
1245,0,1
1246,0,0
1247,268468736,0
1248,0,0
1249,0,1
1250,8388616,0
1251,0,1
1252,67142784,1
1253,33620480,1
1254,136323078,0
1255,0,0
1256,0,0
1257,0,1
1258,256,0
1259,18875008,1
1260,0,1
1261,268501008,1
1262,2684616714,0
1263,22816,0
1264,34078736,0
1265,0,1
1266,2147492896,0
1267,1107297028,1
1268,0,1
1269,402672384,1
1270,268438546,0
1271,0,0
1272,1077936706,0
1273,0,1
1274,0,0
1275,0,1
1276,134176,1
1277,0,1
1278,1581184,0
1279,369770509,0
1280,1048584,0
1281,1217742848,1
1282,18626,0
1283,0,1
1284,2367782920,1
1285,0,1
1286,0,0
1287,2550268416,0
1288,269525008,0
1289,0,1
1290,2155906048,0
1291,0,1
1292,20576,1
1293,0,1
1294,8491648,0
1295,0,0
1296,16849216,0
1297,2113536,1
1298,0,0
1299,0,1
1300,2164392961,1
1301,1074135040,1
1302,10494341,0
1303,3229620231,0
1304,0,0
1305,75138,1
1306,1075839233,0
1307,6815744,1
1308,0,1
1309,269519881,1
1310,0,0
1311,524288,0
1312,0,0
1313,2149585024,1
1314,0,0
1315,278937600,1
1316,2623488,1
1317,0,1
1318,33566976,0
1319,16777608,0
1320,2147618833,0
1321,0,1
1322,2550678282,0
1323,538996740,1
1324,2492022816,1
1325,0,1
1326,0,0
1327,134222100,0
1328,0,0
1329,270667776,1
1330,8946177,0
1331,67125248,1
1332,0,1
1333,2113540,1
1334,0,0
1335,0,0
1336,0,0
1337,69634,1
1338,0,0
1339,4196416,1
1340,1610743808,1
1341,1478791314,1
1342,201493536,0
1343,33628160,0
1344,0,0
1345,17825945,1
1346,0,0
1347,2214592512,1
1348,12582912,1
1349,3495038976,1
1350,0,0
1351,0,0
1352,1310720,0
1353,1654784,1
1354,19399168,0
1355,1079053380,1
1356,604061696,1
1357,616710304,1
1358,537919504,0
1359,11664,0
1360,2299528000,0
1361,1083187200,1
1362,68812800,0
1363,134219776,1
1364,4856096,1
1365,262786,1
1366,0,0
1367,4194816,0
1368,2147615248,0
1369,2214723584,1
1370,2225078289,0
1371,0,1
1372,3623878673,1
1373,285248001,1
1374,4325776,0
1375,1367932928,0
1376,1364420,0
1377,0,1
1378,336601104,0
1379,2,1
1380,1728,1
1381,48889864,1
1382,8930308,0
1383,0,0
1384,285737996,0
1385,0,1
1386,0,0
1387,537199104,1
1388,0,1
1389,587464960,1
1390,0,0
1391,0,0
1392,17309697,0
1393,1073741968,1
1394,136314880,0
1395,2282815552,1
1396,0,1
1397,0,1
1398,0,0
1399,0,0
1400,8388608,0
1401,72351748,1
1402,151650456,0
1403,1745354752,1
1404,0,1
1405,0,1
1406,0,0
1407,100665361,0
1408,1074921600,0
1409,0,1
1410,35135812,0
1411,2424307712,1
1412,0,1
1413,0,1
1414,0,0
1415,612696724,0
1416,2248179865,0
1417,0,1
1418,1048832,0
1419,32832,1
1420,136317088,1
1421,2147491970,1
1422,0,0
1423,344128,0
1424,0,0
1425,327730,1
1426,1107362968,0
1427,1116688,1
1428,2153775104,1
1429,0,1
1430,69206272,0
1431,0,0
1432,0,0
1433,1152,1
1434,0,0
1435,32768,1
1436,37748744,1
1437,8414209,1
1438,0,0
1439,1073775114,0
1440,0,0
1441,0,1
1442,655376,0
1443,117442048,1
1444,0,1
1445,0,1
1446,1224740864,0
1447,0,0
1448,9472,0
1449,1075904514,1
1450,0,0
1451,2685149704,1
1452,536936450,1
1453,1314848,1
1454,0,0
1455,0,0
1456,0,0
1457,0,1
1458,3959423489,0
1459,180259,1
1460,1477448000,1
1461,0,1
1462,4194304,0
1463,0,0
1464,0,0
1465,104,1
1466,0,0
1467,34603088,1
1468,34611200,1
1469,16388,1
1470,2197823648,0
1471,35233792,0
1472,0,0
1473,2151743488,1
1474,142606340,0
1475,0,1
1476,0,1
1477,4326400,1
1478,16782441,0
1479,0,0
1480,0,0
1481,541339666,1
1482,0,0
1483,0,1
1484,0,1
1485,2164260864,1
1486,0,0
1487,0,0
1488,0,0
1489,0,1
1490,4341760,0
1491,1073874433,1
1492,1067178,1
1493,0,1
1494,1073743424,0
1495,1090670608,0
1496,0,0
1497,0,1
1498,8388624,0
1499,0,1
1500,0,1
1501,4198402,1
1502,1048577,0
1503,1107296272,0
1504,0,0
1505,33564704,1
1506,0,0
1507,1076103360,1
1508,285556758,1
1509,204539008,1
1510,83894528,0
1511,2146368,0
1512,0,0
1513,0,1
1514,0,0
1515,1048580,1
1516,529440,1
1517,0,1
1518,0,0
1519,2102408,0
1520,537397251,0
1521,2147484928,1
1522,335545604,0
1523,50855936,1
1524,0,1
1525,1140851208,1
1526,0,0
1527,1122304,0
1528,143134720,0
1529,0,1
1530,69206064,0
1531,0,1
1532,1115684928,1
1533,75497472,1
1534,0,0
1535,720897,0
1536,5308450,0
1537,0,1
1538,1141641224,0
1539,1076364416,1
1540,0,1
1541,2147483650,1
1542,133121,0
1543,33620224,0
1544,0,0
1545,2349077312,1
1546,0,0
1547,1179652,1
1548,0,1
1549,33554432,1
1550,268959747,0
1551,0,0
1552,0,0
1553,0,1
1554,503316610,0
1555,1075905028,1
1556,0,1
1557,805325200,1
1558,2214592512,0
1559,270532616,0
1560,0,0
1561,0,1
1562,0,0
1563,4096,1
1564,3506446336,1
1565,71368704,1
1566,1049856,0
1567,9502976,0
1568,69224198,0
1569,0,1
1570,0,0
1571,268435584,1
1572,0,1
1573,0,1
1574,1026,0
1575,0,0
1576,1075872800,0
1577,4211233,1
1578,69206016,0
1579,0,1
1580,16777216,1
1581,0,1
1582,0,0
1583,16,0
1584,787456,0
1585,0,1
1586,1207959604,0
1587,8390435,1
1588,0,1
1589,0,1
1590,0,0
1591,0,0
1592,0,0
1593,1178611744,1
1594,0,0
1595,536936448,1
1596,0,1
1597,267392,1
1598,0,0
1599,2100780,0
1600,33688576,0
1601,0,1
1602,0,0
1603,33024,1
1604,0,1
1605,268446016,1
1606,268441600,0
1607,0,0
1608,52428838,0
1609,0,1
1610,0,0
1611,0,1
1612,0,1
1613,196609,1
1614,369172992,0
1615,0,0
1616,1572868,0
1617,1458692,1
1618,0,0
1619,142676484,1
1620,0,1
1621,313016322,1
1622,0,0
1623,2147672064,0
1624,0,0
1625,8388810,1
1626,2165309448,0
1627,0,1
1628,23921728,1
1629,0,1
1630,2097184,0
1631,2415919137,0
1632,67174400,0
1633,0,1
1634,18874448,0
1635,268435456,1
1636,136857888,1
1637,0,1
1638,0,0
1639,302006528,0
1640,4194304,0
1641,2156396546,1
1642,67174976,0
1643,0,1
1644,0,1
1645,2298494986,1
1646,1049089,0
1647,1028,0
1648,0,0
1649,336199681,1
1650,262408,0
1651,335544320,1
1652,131072,1
1653,102402176,1
1654,1744830536,0
1655,1107296512,0
1656,0,0
1657,1051264,1
1658,41943040,0
1659,0,1
1660,2080,1
1661,22021120,1
1662,0,0
1663,0,0
1664,0,0
1665,18875172,1
1666,1342185512,0
1667,42017818,1
1668,0,1
1669,0,1
1670,6300160,0
1671,2166358144,0
1672,301989928,0
1673,536880164,1
1674,0,0
1675,5121,1
1676,541097984,1
1677,2105360,1
1678,301998082,0
1679,0,0
1680,67121170,0
1681,3155200,1
1682,0,0
1683,0,1
1684,1075904514,1
1685,0,1
1686,4194305,0
1687,0,0
1688,136,0
1689,2622464,1
1690,0,0
1691,262472,1
1692,1078231136,1
1693,589332576,1
1694,1073741844,0
1695,2954119432,0
1696,545783840,0
1697,0,1
1698,9977856,0
1699,2129952,1
1700,268435456,1
1701,4277830,1
1702,0,0
1703,17301601,0
1704,0,0
1705,0,1
1706,2149908648,0
1707,16512,1
1708,2181038082,1
1709,42735617,1
1710,547377152,0
1711,0,0
1712,135168,0
1713,2194670882,1
1714,120865280,0
1715,0,1
