epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
46,796436580.002,-3976218.631330403,3382372.1521030334,3652512.194751457,500109.68839697255,4294967295,4294967295,0
47,796436610.002,-3976219.389198079,3382372.822286163,3652513.229354156,512671.1053501371,4294967295,4294967295,0
48,796436640.002,-3976219.392419477,3382373.1556865843,3652512.6163261128,525231.5257410248,4294967295,4294967295,0
49,796436670.002,-3976219.1180809746,3382372.632710579,3652512.507701228,537791.7867214239,4294967295,4294967295,0
50,796436700.002,-3976218.330458,3382372.241521334,3652511.8124998105,550351.4586427357,4294967295,4294967295,0
51,796436730.002,-3976219.3749973644,3382373.009930799,3652512.851104756,562913.5649630511,4294967295,4294967295,0
52,796436760.002,-3976218.561432157,3382372.2833408443,3652512.1715240395,575473.5070525726,4294967295,4294967295,0
53,796436790.002,-3976219.430473684,3382372.9758332814,3652512.7190286927,588035.7033093272,4294967295,4294967295,0
54,796436820.002,-3976218.9466159623,3382372.4799433704,3652512.75191835,600596.9528279281,4294967295,4294967295,0
55,796436850.002,-3976218.9200258562,3382372.3632818856,3652512.4491188657,613158.694382661,4294967295,4294967295,0
56,796436880.002,-3976219.0024389103,3382372.4157337933,3652512.3625738802,625720.632349402,4294967295,4294967295,0
57,796436910.002,-3976219.417183493,3382373.100967728,3652513.032953163,638284.1560475652,4294967295,4294967295,0
58,796436940.002,-3976219.3116270094,3382372.8236859813,3652512.9375076164,650847.0579793443,4294967295,4294967295,0
59,796436970.002,-3976218.2593091596,3382371.9313175683,3652511.8997584297,663409.0267057747,4294967295,4294967295,0
60,796437000.002,-3976218.908435708,3382372.516974839,3652512.545867222,675973.5762614631,4294967295,4294967295,0
61,796437030.002,-3976219.791267017,3382372.814894954,3652513.357431929,688538.3533575787,4294967295,4294967295,0
62,796437060.002,-3976219.4114709697,3382372.7597657754,3652512.9571005222,701102.465530807,4294967295,4294967295,0
63,796437090.002,-3976219.568497306,3382372.8361044824,3652513.0684398636,713668.1937849172,4294967295,4294967295,0
64,796437120.002,-3976219.7409234433,3382373.025924563,3652513.298081282,726234.4678598784,4294967295,4294967295,0
65,796437150.002,-3976219.219568359,3382372.9141426836,3652512.7307765717,738799.9794553727,4294967295,4294967295,0
66,796437180.003,-3976219.475170808,3382372.761175731,3652513.011908329,751366.783695398,4294967295,4294967295,0
67,796437210.003,-3976219.146213279,3382372.535629264,3652512.7055746336,763932.8514176729,4294967295,4294967295,0
68,796437240.003,-3976219.898102216,3382372.9874800267,3652513.5752826873,776500.2356852526,4294967295,4294967295,0
69,796437270.003,-3976219.0376583454,3382372.4457072574,3652512.8959834627,789066.2727822323,4294967295,4294967295,0
70,796437300.003,-3976219.6441003033,3382372.95247425,3652513.453680629,801634.1890028698,4294967295,4294967295,0
71,796437330.003,-3976219.5971079245,3382372.779800818,3652513.0757731055,814201.8245346228,4294967295,4294967295,0
72,796437360.003,-3976219.800411141,3382372.7195729516,3652513.4671063265,826770.1295253286,4294967295,4294967295,0
73,796437390.003,-3976219.0917247753,3382372.4459121474,3652513.0155552374,839338.0355217177,4294967295,4294967295,0
74,796437420.003,-3976219.2723059,3382372.612467057,3652512.795031656,851906.9492992802,4294967295,4294967295,0
75,796437450.003,-3976219.934147332,3382372.7925146464,3652513.558891547,864477.0963827375,4294967295,4294967295,0
76,796437480.003,-3976219.6430718773,3382373.0234486763,3652513.0512136375,877045.4528605863,4294967295,4294967295,0
77,796437510.003,-3976219.77628629,3382372.756610181,3652513.444520942,889612.9243718382,4294967295,4294967295,0
78,796437540.003,-3976219.364968411,3382372.504722749,3652512.64904736,902178.6967820618,4294967295,4294967295,0
79,796437570.003,-3976219.7306745695,3382372.7253176393,3652513.4773984062,914745.4911944505,4294967295,4294967295,0
80,796437600.003,-3976219.5988791925,3382372.672683595,3652513.5507197115,927311.7072236291,4294967295,4294967295,0
81,796437630.003,-3976219.500585197,3382372.498355585,3652513.4482592414,939877.8226530355,4294967295,4294967295,0
82,796437660.003,-3976219.3804070954,3382372.595042357,3652513.093078512,952445.0237264262,4294967295,4294967295,0
83,796437690.003,-3976219.3278256734,3382372.9075963246,3652512.840499582,965013.300548236,4294967295,4294967295,0
84,796437720.003,-3976219.566099991,3382372.9048441052,3652513.0753142135,977582.4590334173,4294967295,4294967295,0
85,796437750.003,-3976219.2995646433,3382372.5639288747,3652512.7557115396,990151.8493889493,4294967295,4294967295,0
86,796437780.003,-3976219.3364027524,3382372.556998202,3652512.706624409,1002722.5863041071,4294967295,4294967295,0
87,796437810.003,-3976219.4563576537,3382372.1290553603,3652512.828128205,1015294.3195864077,4294967295,4294967295,0
88,796437840.003,-3976219.9527415917,3382372.693278041,3652512.9896410936,1027868.1570150794,4294967295,4294967295,0
89,796437870.003,-3976219.8338829055,3382372.816175279,3652513.0487220194,1040442.9606757843,4294967295,4294967295,0
90,796437900.004,-3976219.519495998,3382372.301996155,3652513.0201076227,1053018.2750032456,4294967295,4294967295,0
91,796437930.004,-3976219.2015964864,3382372.213197682,3652512.983862491,1065594.5873211718,4294967295,4294967295,0
92,796437960.004,-3976219.57287666,3382372.452646754,3652513.535917295,1078173.230237327,4294967295,4294967295,0
93,796437990.004,-3976219.0810025977,3382372.238606534,3652513.017496172,1090751.6063516804,4294967295,4294967295,0
94,796438020.004,-3976219.0876908186,3382372.076422759,3652512.6035231957,1103331.4529825698,4294967295,4294967295,0
95,796438050.004,-3976219.592566173,3382372.8438206455,3652513.115507924,1115913.5398711548,4294967295,4294967295,0
96,796438080.004,-3976219.164193816,3382372.161778502,3652512.726254651,1128494.9822687216,4294967295,4294967295,0
97,796438110.004,-3976219.559857045,3382372.4906714847,3652513.693480593,1141079.2066141807,4294967295,4294967295,0
98,796438140.004,-3976219.263966049,3382372.398446031,3652512.918723634,1153662.54270699,4294967295,4294967295,0
99,796438170.004,-3976219.4847441167,3382372.493828122,3652513.3054415467,1166247.904566112,4294967295,4294967295,0
100,796438200.004,-3976219.326814468,3382372.603486859,3652512.8008098896,1178834.341694153,4294967295,4294967295,0
101,796438230.004,-3976219.527938703,3382372.583340302,3652512.6659010933,1191422.450981257,4294967295,4294967295,0
102,796438260.004,-3976219.2509417003,3382372.5627177916,3652512.515536722,1204011.5588852244,4294967295,4294967295,0
103,796438290.004,-3976219.1611899585,3382372.1027324325,3652512.8265946275,1216601.895609841,4294967295,4294967295,0
104,796438320.004,-3976218.905370975,3382372.271423269,3652512.672859917,1229193.7524911184,4294967295,4294967295,0
105,796438350.004,-3976219.1964608883,3382371.9029106055,3652513.0111183967,1241786.7334496735,4294967295,4294967295,0
106,796438380.004,-3976218.6800476913,3382372.0049217953,3652512.364828526,1254380.4583788665,4294967295,4294967295,0
107,796438410.004,-3976218.789927542,3382371.7016597725,3652512.1686605834,1266975.8981005647,4294967295,4294967295,0
108,796438440.004,-3976218.628032549,3382371.518030087,3652511.8640666013,1279572.6401047297,4294967295,4294967295,0
109,796438470.004,-3976218.254044364,3382371.49249697,3652511.5377316605,1292170.6334716128,4294967295,4294967295,0
110,796438500.004,-3976218.7884103735,3382371.479255174,3652511.6647872995,1304770.2245737128,4294967295,4294967295,0
111,796438530.004,-3976218.4990031384,3382371.568246515,3652511.4353734744,1317371.344662567,4294967295,4294967295,0
112,796438560.004,-3976218.3626086833,3382371.39362808,3652511.4426253545,1329973.8448381359,4294967295,4294967295,0
113,796438590.004,-3976218.338196251,3382371.561702435,3652510.6342204297,1342578.0526641754,4294967295,4294967295,0
114,796438620.005,-3976218.352907047,3382371.47423801,3652510.9576817267,1355184.9177726868,4294967295,4294967295,0
115,796438650.005,-3976218.4660714273,3382371.2468195963,3652511.414293482,1367792.937064251,4294967295,4294967295,0
116,796438680.005,-3976218.756576815,3382371.603293313,3652511.4654771634,1380402.174498579,4294967295,4294967295,0
117,796438710.005,-3976218.22971081,3382371.177186118,3652511.7216439084,1393012.5736181757,4294967295,4294967295,0
118,796438740.005,-3976218.164401496,3382371.371537481,3652510.893607338,1405624.4187635179,4294967295,4294967295,0
119,796438770.005,-3976218.433278333,3382371.2201449214,3652510.886403709,1418238.3631264118,4294967295,4294967295,0
