epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
58,1473457341.0,4426044.444921041,-89428.43856471589,4576298.673338062,-133903.7608540593,4294967295,4294967295,0
59,1473457342.0,4426044.635201974,-89428.35902683757,4576298.868819127,-133756.31659676187,4294967295,4294967295,0
60,1473457343.0,4426044.837319518,-89428.33856950174,4576299.017913185,-133608.89430552904,4294967295,4294967295,0
61,1473457344.0,4426044.871795103,-89428.27428810913,4576299.083562405,-133461.59234876485,4294967295,4294967295,0
62,1473457345.0,4426044.676828915,-89428.292413169,4576298.995999743,-133314.5001957074,4294967295,4294967295,0
63,1473457346.0,4426044.65088255,-89428.25457454726,4576298.982784863,-133167.28751360666,4294967295,4294967295,0
64,1473457347.0,4426044.538287684,-89428.2699999864,4576298.940988332,-133020.1211361528,4294967295,4294967295,0
65,1473457348.0,4426044.743225776,-89428.35954877704,4576298.989321475,-132872.6424799364,4294967295,4294967295,0
66,1473457349.0,4426044.765634606,-89428.38193518901,4576299.018920685,-132725.27574892237,4294967295,4294967295,0
67,1473457350.0,4426044.576980579,-89428.30787148638,4576298.973835005,-132578.12565728853,4294967295,4294967295,0
68,1473457351.0,4426044.492986801,-89428.36402647503,4576298.903764015,-132431.05609147818,4294967295,4294967295,0
69,1473457352.0,4426044.53084322,-89428.38737630154,4576298.965540947,-132283.9105924213,4294967295,4294967295,0
70,1473457353.0,4426044.436679644,-89428.3833263725,4576298.9542376995,-132136.79828241575,4294967295,4294967295,0
71,1473457354.0,4426044.474426756,-89428.4422201945,4576298.966144344,-131989.68524932835,4294967295,4294967295,0
72,1473457355.0,4426044.659847278,-89428.45119781878,4576299.148192129,-131842.34973976866,4294967295,4294967295,0
73,1473457356.0,4426044.71836807,-89428.48843367974,4576299.180418087,-131695.01262221526,4294967295,4294967295,0
74,1473457357.0,4426044.714495665,-89428.54847807833,4576299.156936753,-131547.69781740752,4294967295,4294967295,0
75,1473457358.0,4426044.638678415,-89428.55924170646,4576299.010684067,-131400.59420880288,4294967295,4294967295,0
76,1473457359.0,4426044.618572434,-89428.63673323394,4576298.97147637,-131253.4371702624,4294967295,4294967295,0
77,1473457360.0,4426044.740075405,-89428.65050300672,4576299.089311994,-131106.07279700524,4294967295,4294967295,0
78,1473457361.0,4426044.499105186,-89428.61613134545,4576298.855673042,-130959.16478910726,4294967295,4294967295,0
79,1473457362.0,4426044.57119885,-89428.62472740146,4576298.8341068225,-130811.9170231215,4294967295,4294967295,0
80,1473457363.0,4426044.512396978,-89428.62004332825,4576298.786865935,-130664.84812774858,4294967295,4294967295,0
81,1473457364.0,4426044.495400975,-89428.60651154896,4576298.8354693,-130517.64866563617,4294967295,4294967295,0
82,1473457365.0,4426044.348805812,-89428.63535054922,4576298.720915371,-130370.47122324271,4294967295,4294967295,0
83,1473457366.0,4426044.07349192,-89428.53577835657,4576298.422128986,-130223.57595304244,4294967295,4294967295,0
84,1473457367.0,4426044.179583154,-89428.55089142479,4576298.495723078,-130076.2426996658,4294967295,4294967295,0
85,1473457368.0,4426044.364847618,-89428.57062932503,4576298.54784869,-129928.85916715927,4294967295,4294967295,0
86,1473457369.0,4426044.565579083,-89428.57521769982,4576298.510809093,-129781.45966216952,4294967295,4294967295,0
87,1473457370.0,4426044.731879852,-89428.60925927515,4576298.693946722,-129633.96771598505,4294967295,4294967295,0
88,1473457371.0,4426044.844144161,-89428.52803072827,4576298.91238344,-129486.58838407032,4294967295,4294967295,0
89,1473457372.0,4426044.877004166,-89428.54685287435,4576298.936699116,-129339.28008162232,4294967295,4294967295,0
90,1473457373.0,4426044.701286953,-89428.56949601615,4576298.859926402,-129192.18205856427,4294967295,4294967295,0
91,1473457374.0,4426044.532709992,-89428.6020478394,4576298.781457622,-129045.0171979238,4294967295,4294967295,0
92,1473457375.0,4426044.344369516,-89428.64263134995,4576298.682603438,-128897.8344177445,4294967295,4294967295,0
93,1473457376.0,4426044.183569107,-89428.68503139907,4576298.551653245,-128750.62946193779,4294967295,4294967295,0
94,1473457377.0,4426044.001249092,-89428.630248793,4576298.398973609,-128603.54162968768,4294967295,4294967295,0
95,1473457378.0,4426043.889592569,-89428.56296110933,4576298.356251607,-128456.32914607867,4294967295,4294967295,0
96,1473457379.0,4426043.934264455,-89428.6537858892,4576298.239946681,-128309.00000691999,4294967295,4294967295,0
97,1473457380.0,4426044.010338179,-89428.67248968125,4576298.298230955,-128161.64357066416,4294967295,4294967295,0
98,1473457381.0,4426043.938780477,-89428.74328745228,4576298.230250035,-128014.51979480163,4294967295,4294967295,0
99,1473457382.0,4426044.080031196,-89428.70781922259,4576298.404321702,-127867.27909855053,4294967295,4294967295,0
100,1473457383.0,4426044.19882015,-89428.69449134658,4576298.449175689,-127720.12198902167,4294967295,4294967295,0
101,1473457384.0,4426044.062136448,-89428.65716445482,4576298.3698041905,-127573.11666439091,4294967295,4294967295,0
102,1473457385.0,4426044.096577524,-89428.67664521345,4576298.388300897,-127425.88218557047,4294967295,4294967295,0
103,1473457386.0,4426044.18305676,-89428.66735529403,4576298.411348603,-127278.5781424788,4294967295,4294967295,0
104,1473457387.0,4426044.471592369,-89428.70945873213,4576298.622282068,-127131.04197504547,4294967295,4294967295,0
105,1473457388.0,4426044.61878188,-89428.65881088524,4576298.810098113,-126983.57399695368,4294967295,4294967295,0
106,1473457389.0,4426044.628374576,-89428.61408199674,4576298.758397966,-126836.26902596594,4294967295,4294967295,0
107,1473457390.0,4426044.645703574,-89428.50967564665,4576298.751698357,-126688.99725373274,4294967295,4294967295,0
108,1473457391.0,4426044.467583565,-89428.53295163541,4576298.597853269,-126541.9083096066,4294967295,4294967295,0
109,1473457392.0,4426044.370337665,-89428.54070654036,4576298.600726891,-126394.69815070373,4294967295,4294967295,0
110,1473457393.0,4426044.220408877,-89428.56138672133,4576298.581271053,-126247.46171783564,4294967295,4294967295,0
111,1473457394.0,4426044.187106979,-89428.61612005874,4576298.49187718,-126100.21667230588,4294967295,4294967295,0
112,1473457395.0,4426044.163566801,-89428.63940307665,4576298.420567634,-125952.97512493338,4294967295,4294967295,0
113,1473457396.0,4426044.252248445,-89428.58589089196,4576298.463285011,-125805.59801742833,4294967295,4294967295,0
114,1473457397.0,4426044.262661602,-89428.66124581234,4576298.496093467,-125658.26322059403,4294967295,4294967295,0
115,1473457398.0,4426044.24634027,-89428.67610612311,4576298.443384157,-125510.90927316618,4294967295,4294967295,0
116,1473457399.0,4426044.249216642,-89428.74155102653,4576298.322620027,-125363.62100388201,4294967295,4294967295,0
117,1473457400.0,4426044.1314368015,-89428.68220979792,4576298.211979914,-125216.33597624817,4294967295,4294967295,0
118,1473457401.0,4426044.024413403,-89428.54471285555,4576298.137991814,-125069.07977784138,4294967295,4294967295,0
119,1473457402.0,4426044.098885343,-89428.49080255856,4576298.082446886,-124921.77378592707,4294967295,4294967295,0
120,1473457403.0,4426044.065522176,-89428.42596791491,4576298.065528234,-124774.57960374875,4294967295,4294967295,0
121,1473457404.0,4426044.08876267,-89428.42046200602,4576298.105228069,-124627.22744255632,4294967295,4294967295,0
122,1473457405.0,4426044.192636173,-89428.40773969436,4576298.28273543,-124479.69939852784,4294967295,4294967295,0
123,1473457406.0,4426044.372217631,-89428.42545066412,4576298.509349888,-124332.25426934817,4294967295,4294967295,0
124,1473457407.0,4426044.288914223,-89428.41015062219,4576298.362003546,-124185.12811615434,4294967295,4294967295,0
125,1473457408.0,4426044.339633836,-89428.41776666928,4576298.379408111,-124037.72247703861,4294967295,4294967295,0
126,1473457409.0,4426044.37960554,-89428.43876066798,4576298.447959459,-123890.2653725743,4294967295,4294967295,0
127,1473457410.0,4426044.402300593,-89428.41678971468,4576298.348722006,-123742.87567270562,4294967295,4294967295,0
128,1473457411.0,4426044.260770412,-89428.32630596952,4576298.211266086,-123595.64142551932,4294967295,4294967295,0
129,1473457412.0,4426044.212256407,-89428.25964950936,4576298.249191212,-123448.37213549188,4294967295,4294967295,0
130,1473457413.0,4426043.998607277,-89428.28262888693,4576298.071174962,-123301.34381591971,4294967295,4294967295,0
131,1473457414.0,4426043.863635492,-89428.30914458176,4576298.024742534,-123154.23631777317,4294967295,4294967295,0
132,1473457415.0,4426043.910761498,-89428.24913821697,4576298.0491036605,-123006.8742560337,4294967295,4294967295,0
133,1473457416.0,4426044.0196557185,-89428.25112318936,4576298.151591126,-122859.40848132093,4294967295,4294967295,0
134,1473457417.0,4426044.067808889,-89428.30367755932,4576298.125443488,-122711.97872346791,4294967295,4294967295,0
135,1473457418.0,4426044.178518195,-89428.26756906569,4576298.316558677,-122564.51795420302,4294967295,4294967295,0
136,1473457419.0,4426044.225443446,-89428.25176696875,4576298.43594505,-122417.0808433626,4294967295,4294967295,0
