epoch_id,channel,residual_m
7,3,-0.34506376832723618
7,15,1.1861529722809792
7,17,-0.26678574457764626
7,24,-0.024997510015964508
7,25,-0.3229871392250061
7,27,0.21481712162494659
7,28,0.12886842340230942
7,30,-0.022863227874040604
8,3,-0.25196301937103271
8,15,1.0877747014164925
8,17,-0.29282918944954872
8,24,0.0048131495714187622
8,25,-0.30954830721020699
8,27,0.23460536450147629
8,28,0.12019525468349457
8,30,-0.030269518494606018
9,3,-0.37004054337739944
9,15,1.0396677926182747
9,17,-0.31238624453544617
9,24,0.05698569118976593
9,25,-0.290113415569067
9,27,0.23024560511112213
9,28,0.1040237620472908
9,30,-0.020144011825323105
10,3,-0.38861490786075592
10,15,0.93765061721205711
10,17,-0.26581643521785736
10,24,0.029418699443340302
10,25,-0.23669353872537613
10,27,0.21021689847111702
10,28,0.097716104239225388
10,30,-0.042108684778213501
11,3,-0.51850790157914162
11,15,0.93348100781440735
11,17,-0.25103536993265152
11,24,0.0028019063174724579
11,25,-0.18400887027382851
11,27,0.22581898048520088
11,28,0.10313279926776886
11,30,-0.093425441533327103
12,3,-0.53692838922142982
12,15,0.85834742709994316
12,17,-0.25098706409335136
12,24,-0.0016890950500965118
12,25,-0.13631581887602806
12,27,0.24587823823094368
12,28,0.10111882165074348
12,30,-0.13406267762184143
13,3,-0.78427299112081528
13,15,0.87375986576080322
13,17,-0.24279972165822983
13,24,-0.020542427897453308
13,25,-0.064894750714302063
13,27,0.26919456198811531
13,28,0.10601392760872841
13,30,-0.20088754221796989
14,3,-0.64403178915381432
14,15,1.0288531295955181
14,17,-0.28836996108293533
14,24,-0.042946882545948029
14,25,-0.13381842896342278
14,27,0.3163674920797348
14,28,0.13277497515082359
14,30,-0.20661817118525505
15,3,-0.46963472291827202
15,15,1.0638057626783848
15,17,-0.32866266742348671
15,24,-0.0023254416882991791
15,25,-0.21282573789358139
15,27,0.31421903893351555
15,28,0.13040971383452415
15,30,-0.14557905867695808
16,3,-0.45216981321573257
16,15,0.98239494487643242
16,17,-0.33118629455566406
16,24,0.037646736949682236
16,25,-0.21209155768156052
16,27,0.29269600659608841
16,28,0.1131744273006916
16,30,-0.11407386884093285
17,3,-0.51434550434350967
17,15,0.94234638288617134
17,17,-0.39495566487312317
17,24,0.16478490084409714
17,25,-0.25436972081661224
17,27,0.27328892052173615
17,28,0.081931218504905701
17,30,-0.032509125769138336
18,3,-0.60861826315522194
18,15,0.9495941586792469
18,17,-0.3743557333946228
18,24,0.2008170560002327
18,25,-0.2802145816385746
18,27,0.21386647596955299
18,28,0.064571432769298553
18,30,0.035719029605388641
19,3,-0.79899105802178383
19,15,1.0519473701715469
19,17,-0.28419146686792374
19,24,0.12387492880225182
19,25,-0.26701949536800385
19,27,0.15339792892336845
19,28,0.07442101463675499
19,30,0.040163341909646988
20,3,-0.79415693879127502
20,15,1.1092556677758694
20,17,-0.24263414740562439
20,24,0.061933573335409164
20,25,-0.26678904518485069
20,27,0.14197181910276413
20,28,0.08901277557015419
20,30,0.025565147399902344
21,3,-0.87732339277863503
21,15,1.1521846614778042
21,17,-0.17927300557494164
21,24,0.023936495184898376
21,25,-0.27145902812480927
21,27,0.085140902549028397
21,28,0.088988576084375381
21,30,0.053798753768205643
22,3,-0.87918940931558609
22,15,1.1668432056903839
22,17,-0.15560230240225792
22,24,-0.027297310531139374
22,25,-0.24588722735643387
22,27,0.098066948354244232
22,28,0.10199384391307831
22,30,0.012293912470340729
23,3,-0.92973609641194344
23,15,1.2159838490188122
23,17,-0.21798567473888397
23,24,0.013546314090490341
23,25,-0.25735313817858696
23,27,0.14319400116801262
23,28,0.10514779016375542
23,30,-0.0018010362982749939
24,3,-1.1096469387412071
24,15,1.2552835159003735
24,17,-0.26396480202674866
24,24,0.072786916047334671
24,25,-0.25609801337122917
24,27,0.15876301005482674
24,28,0.097100649029016495
24,30,0.0030795782804489136
25,3,-0.98100795596837997
25,15,1.3656491599977016
25,17,-0.2671915628015995
25,24,0.026869390159845352
25,25,-0.30448531359434128
25,27,0.17633327841758728
25,28,0.11981846392154694
25,30,0.00049283355474472046
26,3,-1.0929299332201481
26,15,1.4040646180510521
26,17,-0.26742898672819138
26,24,0.044668782502412796
26,25,-0.31130510568618774
26,27,0.16055648401379585
26,28,0.11535397171974182
26,30,0.019197992980480194
27,3,-0.94734534621238708
27,15,1.3976574614644051
27,17,-0.34238022565841675
27,24,0.11200228333473206
27,25,-0.36453951522707939
27,27,0.19274026528000832
27,28,0.11024074256420135
27,30,0.051147546619176865
28,3,-0.93452518805861473
28,15,1.3179532177746296
28,17,-0.35216227546334267
28,24,0.11914727464318275
28,25,-0.3275071457028389
28,27,0.21427183225750923
28,28,0.10635814070701599
28,30,0.01996714249253273
29,3,-0.87891263142228127
29,15,1.2649596855044365
29,17,-0.34153555333614349
29,24,0.14278554916381836
29,25,-0.34436769783496857
29,27,0.18115545436739922
29,28,0.093219771981239319
29,30,0.063600163906812668
30,3,-0.79868584498763084
30,15,1.0713677816092968
30,17,-0.32558154687285423
30,24,0.15341173484921455
30,25,-0.28511866927146912
30,27,0.17867846786975861
30,28,0.076418127864599228
30,30,0.042539305984973907
31,3,-0.74662588909268379
31,15,1.0092585310339928
31,17,-0.26501214131712914
31,24,0.094310596585273743
31,25,-0.24973355978727341
31,27,0.15622362121939659
31,28,0.079473946243524551
31,30,0.021190494298934937
32,3,-0.77078582346439362
32,15,1.0668158568441868
32,17,-0.21845876052975655
32,24,-0.0082887262105941772
32,25,-0.20702695846557617
32,27,0.17963705211877823
32,28,0.10674422979354858
32,30,-0.056422986090183258
33,3,-0.5913325734436512
33,15,1.098292414098978
33,17,-0.17092291638255119
33,24,-0.10802580416202545
33,25,-0.20965070649981499
33,27,0.18718131259083748
33,28,0.13205171376466751
33,30,-0.092763781547546387
34,3,-0.51296641677618027
34,15,1.1926511041820049
34,17,-0.25250644236803055
34,24,-0.10847095400094986
34,25,-0.23045642673969269
34,27,0.28115081787109375
34,28,0.15706342831254005
34,30,-0.15000374242663383
35,3,-0.48978322744369507
35,15,1.2745469808578491
35,17,-0.23850348219275475
35,24,-0.17766459286212921
35,25,-0.22487848252058029
35,27,0.31034848093986511
35,28,0.18192755430936813
35,30,-0.19950487092137337
36,3,-0.55435332655906677
36,15,1.0954311415553093
36,17,-0.21530339494347572
36,24,-0.18358790129423141
36,25,-0.12229329720139503
36,27,0.32286549732089043
36,28,0.16923480480909348
36,30,-0.26361773908138275
37,3,-0.42281190305948257
37,15,1.0257635600864887
37,17,-0.20786181837320328
37,24,-0.15332593023777008
37,25,-0.15500332042574883
37,27,0.28500146046280861
37,28,0.1539069302380085
37,30,-0.20398248732089996
38,3,-0.31235266104340553
38,15,0.86531079560518265
38,17,-0.20693830773234367
38,24,-0.12614069506525993
38,25,-0.12699979916214943
38,27,0.27942133322358131
38,28,0.13661327213048935
38,30,-0.20022501796483994
39,3,-0.27935716882348061
39,15,0.87618039175868034
39,17,-0.24233345687389374
39,24,-0.078691955655813217
39,25,-0.16475552693009377
39,27,0.27927102893590927
39,28,0.12952221930027008
39,30,-0.16249476373195648
40,3,-0.14781524240970612
40,15,0.98178355023264885
40,17,-0.19945084676146507
40,24,-0.18167543783783913
40,25,-0.18792081251740456
40,27,0.28583427891135216
40,28,0.16052718460559845
40,30,-0.19036909565329552
41,3,-0.25866013020277023
41,15,1.153483297675848
41,17,-0.2607276663184166
41,24,-0.13308393955230713
41,25,-0.256736870855093
41,27,0.30209909006953239
41,28,0.16703640297055244
41,30,-0.15305117517709732
42,3,-0.2728179432451725
42,15,1.2126705422997475
42,17,-0.25251330435276031
42,24,-0.13577364385128021
42,25,-0.28751259669661522
42,27,0.28186672553420067
42,28,0.16899201273918152
42,30,-0.12400301918387413
43,3,-0.34092287346720695
43,15,1.1667749918997288
43,17,-0.26551816239953041
43,24,-0.12925218790769577
43,25,-0.24340187385678291
43,27,0.30893007665872574
43,28,0.16745169088244438
43,30,-0.16531331092119217
44,3,-0.45159188657999039
44,15,1.260962575674057
44,17,-0.28753526881337166
44,24,-0.14084961265325546
44,25,-0.23965092375874519
44,27,0.34248291701078415
44,28,0.18132371082901955
44,30,-0.19931370764970779
45,3,-0.48242088034749031
45,15,1.3711531274020672
45,17,-0.29873774200677872
45,24,-0.18234004452824593
45,25,-0.24532189592719078
45,27,0.37975123897194862
45,28,0.20395994558930397
45,30,-0.2401825450360775
46,3,-0.3494565337896347
46,15,1.3046206459403038
46,17,-0.24687568843364716
46,24,-0.26128038391470909
46,25,-0.205826286226511
46,27,0.38367157056927681
46,28,0.21565625444054604
46,30,-0.28815063461661339
47,3,-0.22652745619416237
47,15,1.2518622316420078
47,17,-0.21585388109087944
47,24,-0.32342035323381424
47,25,-0.17376935109496117
47,27,0.39951818436384201
47,28,0.22728394344449043
47,30,-0.33522330597043037
48,3,-0.31920570880174637
48,15,1.1747861914336681
48,17,-0.20063995942473412
48,24,-0.30880845710635185
48,25,-0.13090725615620613
48,27,0.38595345616340637
48,28,0.21431444957852364
48,30,-0.3436058945953846
49,3,-0.3737519346177578
49,15,1.1585048735141754
49,17,-0.16222910955548286
49,24,-0.34777886793017387
49,25,-0.095312256366014481
49,27,0.37587086111307144
49,28,0.21732921153306961
49,30,-0.36983847618103027
50,3,-0.27127795293927193
50,15,0.9126952700316906
50,17,-0.15633640065789223
50,24,-0.33250145241618156
50,25,-0.010954134166240692
50,27,0.39292924106121063
50,28,0.1984410397708416
50,30,-0.41563315317034721
51,3,-0.2633073478937149
51,15,0.84729607030749321
51,17,-0.16348180919885635
51,24,-0.29868495464324951
51,25,-0.0058532096445560455
51,27,0.38242028281092644
51,28,0.18525849655270576
51,30,-0.39741431921720505
52,3,-0.24842352420091629
52,15,0.82816598936915398
52,17,-0.12990782037377357
52,24,-0.31450621038675308
52,25,-0.0059902220964431763
52,27,0.35149754956364632
52,28,0.18154189735651016
52,30,-0.37988396361470222
53,3,-0.55182595178484917
53,15,0.76577101647853851
53,17,-0.12628495320677757
53,24,-0.23849038407206535
53,25,0.037947792559862137
53,27,0.30955964326858521
53,28,0.15022940933704376
53,30,-0.35130015760660172
54,3,-0.54697286337614059
54,15,0.83084837719798088
54,17,-0.15139587596058846
54,24,-0.22198688983917236
54,25,0.0011534653604030609
54,27,0.31615456938743591
54,28,0.15411542356014252
54,30,-0.33131679520010948
55,3,-0.59729251638054848
55,15,0.86340317502617836
55,17,-0.17393925786018372
55,24,-0.16890041157603264
55,25,-0.038306999951601028
55,27,0.29431070759892464
55,28,0.14296453073620796
55,30,-0.27707894146442413
56,3,-0.58095812797546387
56,15,0.72875230759382248
56,17,-0.13440217822790146
56,24,-0.16779150068759918
56,25,0.0040697753429412842
56,27,0.26146771758794785
56,28,0.12600046396255493
56,30,-0.27315208688378334
57,3,-0.59334709867835045
57,15,0.7034977450966835
57,17,-0.12803687155246735
57,24,-0.13795581087470055
57,25,-0.010645445436239243
57,27,0.22895434871315956
57,28,0.11288256943225861
57,30,-0.23107347264885902
58,3,-0.78809447214007378
58,15,0.72606885060667992
58,17,-0.11164513602852821
58,24,-0.14654358103871346
58,25,0.028535787016153336
58,27,0.22531257569789886
58,28,0.11222570016980171
58,30,-0.25674013420939445
59,3,-0.76151236891746521
59,15,0.8308357447385788
59,17,-0.064658567309379578
59,24,-0.24072302505373955
59,25,0.023061443120241165
59,27,0.22570068389177322
59,28,0.13842394948005676
59,30,-0.28844524174928665
60,3,-0.83597460389137268
60,15,0.7867247499525547
60,17,-0.081034693866968155
60,24,-0.19919082894921303
60,25,0.038398284465074539
60,27,0.22392317652702332
60,28,0.12567438185214996
60,30,-0.28142267093062401
61,3,-0.82963615283370018
61,15,0.56183486431837082
61,17,-0.13117249682545662
61,24,-0.13190473616123199
61,25,0.12493886426091194
61,27,0.27605252340435982
61,28,0.10336741432547569
61,30,-0.33764016628265381
62,3,-0.85897687450051308
62,15,0.5860639363527298
62,17,-0.13654245808720589
62,24,-0.15543247759342194
62,25,0.14428555220365524
62,27,0.304422527551651
62,28,0.11387748271226883
62,30,-0.37757809087634087
63,3,-0.92924866080284119
63,15,0.53856179118156433
63,17,-0.12579154223203659
63,24,-0.16481652855873108
63,25,0.19099849089980125
63,27,0.31363202258944511
63,28,0.11166323348879814
63,30,-0.41314950585365295
64,3,-0.77403725311160088
64,15,0.4781256802380085
64,17,-0.12599757313728333
64,24,-0.15080410987138748
64,25,0.16768616065382957
64,27,0.2992619052529335
64,28,0.10440042242407799
64,30,-0.38115077093243599
65,3,-0.79897793009877205
65,15,0.58129282668232918
65,17,-0.075067736208438873
65,24,-0.23365722224116325
65,25,0.16438941657543182
65,27,0.28742450103163719
65,28,0.12535183131694794
65,30,-0.40224248170852661
66,3,-0.75190796703100204
66,15,0.60871667042374611
66,17,-0.09806470200419426
66,24,-0.19595341384410858
66,25,0.11534418165683746
66,27,0.2741108201444149
66,28,0.11981163173913956
66,30,-0.35242202132940292
67,3,-0.72509819269180298
67,15,0.4974968284368515
67,17,-0.070891678333282471
67,24,-0.18802827969193459
67,25,0.14439043030142784
67,27,0.24732144922018051
